2.615,1.5041,0.068516,-7.4271,-4.9028,-5.2246,-0.87606,-1.0669,-9.1893,0.16547,-4.7312,-0.69315,-3.8057,-0.55972,-7.4817,1.5665,-0.17941,-1.6476,1.5041
0,0,0,0,-0.7965,0,0,0,0,0,0,0,0.12782,0,0.25788,0,0,0,0
0,0,0,0.51241,1.7592,0,0,0,0,0,0,0,0.050253,-0.081103,0,0,0,0,0
0,0,0,0.25966,-0.071508,0,0,0,0.11969,0.02521,0,0,0,0,0.84938,0,0.83079,1.0213,0
0,0,0.10366,0.2662,0,0,0,0,0,0,0,0,0.24664,0,0,0,0,0,0
0,0,-0.34437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.16229,0.20337,0,0,0,0,0,0,0,-0.33058,-0.012905,0,0,0,0,0
0,0,0,-0.096126,0.96868,0,0,0,0,0,0,0,0,0,-0.16911,0,0,0,0
0,0,0,0,0,0,0,0,0,0.46767,0,0,0,0.040185,0,0,0,0,0
0,0,-0.84132,-0.069142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.91738,0,0,0,0,0,0,0,0,0,-1.4459,0,0,0,0
0,0,0,0,2.1264,1.3335,0,0,0,0,0,0,0,0,0,0,0,-1.2501,0
0,0,0,-0.16287,0.39105,0,0.0061344,0,0.42496,0,0.11857,0,0.32799,0,0.14826,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.4733,0,0,0,0,0,0,0,0,2.35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.14005,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.5395,0,0,0,0,0,0,0,0,0,0,-2.9825,0,0,0,0
0,0,0,0.10802,-0.81706,0,0.75212,0,0,0,0,0,0,0,-1.4712,0,0,-0.0044499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.040331,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.088202,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.84608,0,0,0,0,0,0
0,0,0.96469,0,0.5346,0,0.26781,0,0.65983,0,0,0,0.86156,0,0.025165,0,0,0.40634,0
0,0,0,0,0,-0.24906,0,0,0,0,0,0,-0.1957,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35891,-4.3349,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.21381,-0.11715,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.6999,0,0,0,-1.0289,-0.26748,0,0,-0.99218,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.27211,0,0,0,0,0,0,0,0,0,-0.33122,0,0,0,0,0
0,0,0,0,0,0,0.16941,0,-0.82368,0,0,0,0,0,0,0.14096,0,-0.075756,0
0,0,-0.14623,0,0,0,0,0,0,0,0.10239,0,-0.30411,0,0.69668,0,0,0,0
0,0,0,-0.56666,0,0,0.72438,0,0,0,0,0,0,-0.02373,0,-0.15839,0,0,0
0,0,0,0,0.24543,0.02621,0,0,0,0,0,0,0.13262,0,1.3342,0,0,-0.12703,0
0,0,0,0.10663,0,0,0,0,0,0,0,0,0,0.59644,0,0.17029,0,0.56334,0
0,0,0,-0.48568,-0.98232,0,0,0,0,0,0,0,-0.92774,0,-0.082251,-0.74776,0,0,0
0,0,0,-1.3692,0,0,0,0,0,0,0,0,-0.0024808,0,0,-1.5246,0,0,0
0,0,0,1.9893,1.2158,1.4138,0,0,2.4562,0,1.1209,0,0.95825,0,1.6585,-0.13225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3371,0,0,0,0,0,0
0,0,-0.32015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014184,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015451,0
0,0,0,-0.08771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73075,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.14192,0,0,0,0.099459,0,0,0,0,0,0.078882,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.02305,0.13099,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4714,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.30208,0,0,0,0,0,0,0,0,0,0,1.7218,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.085189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.051589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.21152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054871,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
