1	1	0.97619
1	1	0.85246
1	1	0.5678
0.80851	0.36	0.70492
1	1	0.55801
1	1	0.44118
0.45238	0.083333	0.7619
0.18519	0.016129	0.74157
0.88235	0.14286	0.87097
1	1	0.57407
0.58333	0.34545	0.62637
0.32353	0.12397	0.67725
0.8	0.35443	0.72327
0.19697	0.028169	0.59854
1	1	0.62791
0.96639	0.77083	0.75449
1	1	0.66667
0.5977	0.26471	0.67196
1	1	0.77551
