1	1	0.95745
1	1	0.77941
1	1	0.6015
0.84615	0.30233	0.75362
1	1	0.58621
1	1	0.45752
0.5625	0.15054	0.75177
0.26667	0.071429	0.73
0.82353	0.16667	0.82857
1	1	0.6
0.71795	0.32812	0.68932
0.55128	0.26119	0.66981
0.78313	0.33333	0.72067
0.22059	0.081395	0.61039
1	1	0.62887
0.96154	0.75862	0.73936
1	1	0.6278
0.5102	0.2193	0.65566
1	1	0.78182
