0.011977,0
0.018481,0
0.026493,0
0.02698,0
0.036472,0
0.041292,0
0.046027,0
0.04879,0
0.049162,0
0.051471,0
0.065977,0
0.0666,0
0.067086,0
0.067086,0
0.067086,0
0.069532,0
0.07213,0
0.07213,0
0.072388,0
0.079089,0
0.079089,0
0.082211,0
0.082211,0
0.082211,0
0.087444,0
0.087444,0
0.087444,0
0.087444,0
0.087444,0
0.089551,0
0.090941,0
0.092356,0
0.093476,0
0.096008,0
0.10135,0
0.10147,0
0.10256,0
0.10501,0
0.10688,0
0.11187,0
0.11677,0
0.11677,0
0.11677,0
0.11829,0
0.11829,0
0.12076,0
0.12206,0
0.12206,0
0.12206,0
0.12206,0
0.12206,0
0.12365,0
0.12365,0
0.12365,0
0.12897,0
0.13244,0
0.13244,0
0.13244,0
0.13576,0
0.13693,0
0.14031,0
0.14311,0
0.14311,0
0.14388,0
0.14458,0
0.14458,0
0.14458,0
0.14514,0
0.14514,0
0.14514,0
0.14514,0
0.14724,0
0.1493,0
0.1493,0
0.1493,0
0.1493,0
0.1493,0
0.1493,0
0.14985,0
0.14985,0
0.14985,0
0.14985,0
0.15164,0
0.15444,0
0.15444,0
0.15444,0
0.15444,0
0.15444,0
0.15576,0
0.15816,0
0.15923,0
0.16046,0
0.16046,0
0.16994,0
0.16994,1
0.17716,0
0.17716,0
0.17716,0
0.17758,0
0.17793,0
0.18209,0
0.18209,0
0.18209,0
0.18273,0
0.18331,1
0.18376,0
0.18376,0
0.18376,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.18635,0
0.1887,0
0.18929,0
0.18929,0
0.18946,0
0.19271,0
0.19271,0
0.19271,0
0.19271,0
0.19634,1
0.19634,0
0.19634,0
0.19634,0
0.19634,0
0.19634,0
0.19634,0
0.19634,1
0.19634,0
0.19634,0
0.19653,0
0.19653,0
0.1968,0
0.1974,0
0.19775,0
0.19871,0
0.19871,0
0.19871,0
0.19871,0
0.19871,0
0.19871,0
0.20048,1
0.20048,1
0.20086,0
0.20347,1
0.20347,0
0.20347,0
0.20422,0
0.20626,0
0.20626,0
0.2068,0
0.20768,0
0.20804,0
