71,14,5,-1,1,0
71,67,5,1,0,1
77,52,5,1,2,0
77,19,5,1,2,0
83,1,5,1,0,0
83,47,5,1,0,0
87,18,5,1,1,0
87,42,5,1,1,0
93,43,5,1,0,1
93,18,5,1,1,0
93,50,5,1,1,0
93,22,5,-1,1,0
93,32,5,-1,0,1
93,39,5,-1,1,0
96,65,5,1,0,1
96,2,5,1,1,0
96,57,5,1,1,0
96,15,5,-1,0,1
96,67,5,1,0,1
96,9,5,1,1,0
102,31,5,-1,0,0
102,65,5,1,0,0
102,23,5,-1,0,0
102,4,5,-1,0,0
102,12,5,1,1,0
102,64,5,1,0,0
108,35,5,1,0,0
108,64,5,1,0,0
108,42,5,-1,0,0
108,18,5,1,0,0
108,29,5,-1,0,0
108,68,5,-1,0,0
111,19,5,1,0,0
111,60,5,1,0,0
111,5,5,-1,0,0
111,44,5,1,0,0
111,7,5,1,0,0
111,48,5,1,0,0
117,5,5,-1,1,0
117,69,5,1,1,0
117,25,5,-1,0,1
117,62,5,1,0,0
117,37,5,-1,0,1
117,71,5,-1,0,1
123,9,5,1,0,0
123,29,5,1,0,0
123,63,5,1,0,0
123,68,5,1,0,0
123,25,5,-1,0,0
123,14,5,-1,0,0
126,33,5,-1,1,0
126,42,5,-1,0,1
126,22,5,-1,0,0
126,21,5,-1,0,0
126,37,5,-1,0,1
126,20,5,1,1,0
135,13,5,-1,0,0
135,68,5,-1,0,0
135,53,5,-1,0,0
135,10,5,-1,0,0
135,37,5,-1,0,0
135,57,5,1,0,0
137,56,5,1,0,1
137,61,5,1,1,0
137,63,5,-1,1,0
137,14,5,-1,0,1
137,69,5,1,0,2
137,46,5,-1,1,1
141,52,5,1,2,0
141,64,5,-1,1,1
141,44,5,1,2,0
141,54,5,-1,1,1
141,31,5,1,1,1
141,56,5,-1,0,2
150,19,5,1,1,0
152,18,5,1,1,0
152,20,5,1,1,0
152,35,5,1,1,0
152,17,5,-1,1,0
152,23,5,-1,0,1
156,6,5,1,0,0
156,72,5,1,0,1
156,46,5,-1,0,0
156,5,5,-1,1,0
156,41,5,1,1,1
156,20,5,1,2,0
162,35,5,1,1,0
162,34,5,-1,0,1
162,48,5,1,0,1
162,30,5,1,0,1
162,26,5,1,0,1
162,1,5,1,0,1
166,64,5,1,0,1
166,40,5,1,0,1
166,26,5,1,0,1
166,12,5,1,0,1
166,22,5,-1,1,0
166,30,5,1,1,0
172,11,5,1,1,0
172,48,5,1,0,1
172,16,5,1,1,0
172,24,5,-1,0,1
172,29,5,-1,0,1
172,9,5,1,1,0
176,58,5,1,1,0
176,23,5,-1,0,1
176,29,5,-1,1,0
176,38,5,-1,1,0
176,18,5,1,1,0
176,24,5,-1,1,0
182,16,5,1,0,0
182,45,5,1,0,0
182,5,5,-1,0,0
182,66,5,1,0,0
182,52,5,1,0,0
182,25,5,-1,0,0
186,2,5,-1,0,0
186,13,5,-1,0,0
186,52,5,1,1,0
186,19,5,1,1,0
186,14,5,-1,0,1
186,66,5,-1,1,0
192,5,5,-1,0,0
192,7,5,1,0,0
192,34,5,-1,0,0
192,39,5,-1,0,0
192,59,5,-1,0,0
192,31,5,1,0,0
204,16,5,1,1,0
204,9,5,1,1,0
204,38,5,-1,0,1
204,18,5,1,0,1
204,60,5,-1,0,1
204,45,5,1,0,1
208,71,5,-1,0,1
208,7,5,1,0,1
208,23,5,-1,0,1
208,49,5,1,0,1
208,38,5,-1,0,1
208,9,5,1,1,0
211,55,5,1,1,0
211,63,5,-1,1,0
211,8,5,-1,0,1
211,65,5,1,1,0
211,37,5,-1,1,0
211,57,5,1,1,0
219,20,5,1,0,0
219,30,5,1,0,0
219,38,5,-1,0,0
219,8,5,-1,0,0
219,32,5,-1,0,0
219,14,5,-1,0,0
223,18,5,1,0,0
223,66,5,-1,0,0
223,64,5,-1,0,0
223,28,5,-1,1,0
223,38,5,-1,1,0
223,30,5,1,0,0
226,53,5,-1,0,1
226,61,5,1,0,1
226,5,5,-1,1,0
226,27,5,-1,0,1
226,56,5,1,0,1
226,48,5,1,0,1
234,36,5,-1,0,0
234,38,5,-1,0,0
234,65,5,1,0,0
234,43,5,1,0,0
234,39,5,-1,0,0
234,23,5,-1,0,0
237,18,5,1,0,1
237,39,5,-1,0,1
237,32,5,-1,0,1
237,47,5,1,0,1
237,7,5,-1,1,0
237,34,5,-1,0,1
241,41,5,1,0,0
241,3,5,-1,0,0
241,69,5,1,0,0
241,50,5,-1,0,0
241,40,5,1,0,0
241,58,5,1,0,0
249,23,5,-1,0,0
249,35,5,1,0,0
249,3,5,-1,0,0
249,61,5,1,0,0
249,64,5,1,0,0
249,62,5,-1,0,0
252,66,5,-1,0,0
252,62,5,1,0,0
252,32,5,-1,0,0
252,16,5,1,0,0
252,4,5,-1,0,0
252,57,5,1,0,0
256,53,5,-1,0,1
256,26,5,-1,0,1
256,43,5,-1,0,1
256,58,5,1,0,1
256,8,5,-1,0,1
256,42,5,-1,0,1
264,2,5,-1,0,0
264,69,5,1,0,0
264,43,5,1,0,0
264,52,5,1,0,0
264,66,5,-1,0,0
264,53,5,1,0,0
266,6,5,1,2,0
266,45,5,1,1,0
266,25,5,-1,0,1
266,43,5,1,0,1
266,62,5,-1,1,0
266,2,5,1,1,0
274,9,5,1,0,1
274,30,5,1,1,0
274,45,5,1,0,1
274,29,5,-1,1,0
274,60,5,-1,0,1
274,32,5,-1,0,1
276,52,5,1,1,1
276,47,5,1,0,2
276,9,5,-1,2,0
276,50,5,-1,0,2
276,45,5,-1,0,2
1,36,6,-1,1,1
1,49,6,1,2,1
1,67,6,1,1,1
1,55,6,1,2,0
1,37,6,-1,4,0
1,64,6,-1,0,2
6,50,6,-1,0,0
6,63,6,-1,0,0
6,10,6,1,0,0
6,33,6,-1,0,0
6,28,6,1,0,0
6,25,6,-1,0,0
11,24,6,1,0,0
11,8,6,1,0,0
11,53,6,-1,0,0
11,14,6,1,0,0
11,31,6,-1,0,0
11,40,6,-1,0,0
17,12,6,1,0,0
17,31,6,-1,1,1
17,66,6,-1,1,0
17,5,6,-1,0,0
17,42,6,1,0,0
17,46,6,1,0,0
22,9,6,1,0,0
22,10,6,1,0,0
22,24,6,-1,0,0
22,70,6,-1,0,0
22,2,6,-1,0,0
22,36,6,-1,0,0
26,6,6,1,0,0
26,45,6,1,0,0
26,10,6,1,0,0
26,41,6,-1,0,0
26,18,6,-1,0,0
26,27,6,-1,0,0
32,2,6,1,0,0
32,38,6,-1,0,0
32,40,6,-1,0,0
32,17,6,1,0,0
32,8,6,1,0,0
32,16,6,1,0,0
37,45,6,1,0,0
37,29,6,1,0,0
37,50,6,-1,0,0
37,43,6,-1,0,0
37,25,6,-1,0,0
37,39,6,-1,0,0
41,68,6,1,0,0
41,39,6,1,0,0
41,71,6,1,0,0
41,44,6,-1,0,0
41,15,6,-1,0,0
41,31,6,-1,0,0
51,63,6,-1,1,1
51,54,6,-1,1,1
51,5,6,-1,0,2
51,67,6,1,1,1
51,18,6,1,3,0
51,8,6,1,2,1
58,72,6,1,0,0
58,12,6,1,0,0
58,3,6,-1,0,0
58,14,6,-1,0,0
58,64,6,-1,0,0
58,33,6,-1,0,0
61,5,6,-1,1,3
61,14,6,1,1,4
61,15,6,1,3,2
61,27,6,-1,3,2
61,56,6,-1,1,3
61,63,6,-1,3,1
68,67,6,-1,0,0
68,64,6,-1,0,0
68,29,6,-1,0,0
68,66,6,1,0,0
68,53,6,-1,0,0
68,36,6,-1,0,0
71,52,6,-1,0,0
71,35,6,-1,0,0
71,14,6,1,0,0
71,15,6,1,0,0
71,26,6,-1,0,0
71,67,6,-1,0,0
78,6,6,1,0,0
78,4,6,1,0,0
78,64,6,-1,0,0
78,63,6,-1,0,0
78,70,6,-1,0,0
78,44,6,1,0,0
81,34,6,1,0,0
81,67,6,-1,0,0
81,51,6,-1,0,0
81,63,6,1,0,0
81,26,6,-1,0,0
81,8,6,-1,0,0
89,54,6,1,0,0
89,45,6,1,0,0
89,17,6,-1,0,0
89,69,6,-1,0,0
89,52,6,1,0,0
91,13,6,1,0,0
91,6,6,1,0,0
91,37,6,1,0,0
91,14,6,-1,0,0
91,31,6,-1,0,0
91,52,6,-1,0,0
100,5,6,-1,0,0
100,56,6,-1,0,0
100,47,6,1,0,0
100,13,6,1,0,0
100,35,6,-1,0,0
100,65,6,-1,0,0
101,68,6,1,1,0
101,55,6,-1,1,0
101,24,6,-1,3,0
101,63,6,-1,0,1
101,62,6,-1,0,1
101,47,6,1,2,0
110,12,6,1,0,0
110,47,6,1,0,0
110,29,6,-1,0,0
110,5,6,-1,0,0
110,71,6,-1,0,0
110,42,6,-1,0,0
110,43,6,-1,0,0
120,5,6,-1,0,1
120,31,6,-1,1,0
120,42,6,-1,0,1
120,3,6,1,0,0
120,53,6,-1,0,1
120,28,6,-1,0,1
121,42,6,-1,0,3
121,65,6,-1,3,1
121,22,6,1,1,2
121,11,6,1,1,3
121,1,6,1,1,2
121,10,6,1,4,1
130,20,6,1,0,0
131,15,6,1,2,0
131,7,6,1,2,1
131,45,6,1,2,1
131,65,6,-1,2,1
131,70,6,-1,1,2
131,13,6,-1,1,2
131,107,6,-1,1,0
140,1,6,1,0,0
140,53,6,-1,0,0
140,58,6,-1,0,0
140,33,6,-1,0,0
140,70,6,-1,0,0
140,60,6,1,0,0
141,52,6,1,7,0
150,19,6,1,0,0
151,11,6,1,2,2
151,48,6,-1,1,1
151,7,6,1,1,1
158,19,6,1,2,0
158,11,6,1,1,0
158,20,6,-1,1,1
161,15,6,1,3,2
161,67,6,-1,2,3
161,44,6,1,2,3
161,38,6,-1,4,1
161,27,6,-1,2,3
161,42,6,-1,4,1
167,13,6,-1,1,1
167,57,6,1,0,2
167,54,6,-1,1,1
167,66,6,1,2,0
167,17,6,-1,0,2
167,63,6,-1,1,1
171,62,6,-1,3,1
171,19,6,1,3,0
171,17,6,-1,1,3
171,63,6,-1,1,3
171,36,6,-1,2,2
171,41,6,-1,3,1
177,1,6,-1,0,1
177,51,6,-1,0,1
177,3,6,1,1,0
177,54,6,-1,1,1
177,32,6,-1,0,1
177,39,6,-1,0,1
181,1,6,1,1,2
181,60,6,1,3,0
181,22,6,1,3,0
181,32,6,-1,2,1
181,35,6,-1,0,3
181,71,6,-1,1,2
187,51,6,-1,0,2
187,28,6,-1,0,2
187,8,6,-1,0,2
187,68,6,1,2,0
187,9,6,1,1,1
187,47,6,-1,1,1
191,42,6,-1,1,3
191,48,6,-1,1,3
191,68,6,1,4,0
191,18,6,-1,3,1
191,15,6,-1,1,3
191,9,6,1,3,1
200,3,6,1,1,0
201,10,6,1,3,0
201,16,6,1,3,0
201,11,6,1,2,1
210,10,6,1,0,0
210,1,6,-1,0,0
210,27,6,-1,0,0
210,56,6,-1,0,0
210,68,6,1,0,0
210,63,6,-1,0,0
211,55,6,1,5,0
211,57,6,1,4,0
211,63,6,-1,3,1
211,8,6,-1,0,4
211,65,6,-1,4,0
211,37,6,-1,2,2
220,47,6,-1,0,1
220,70,6,1,1,0
220,17,6,-1,0,1
220,2,6,-1,1,0
220,20,6,1,0,1
220,55,6,-1,0,1
221,2,6,1,1,0
221,3,6,1,2,0
221,29,6,-1,1,0
221,58,6,-1,1,0
221,21,6,-1,0,1
221,51,6,-1,0,1
230,31,6,-1,1,0
230,24,6,-1,0,1
230,2,6,1,1,0
230,63,6,-1,0,1
230,45,6,-1,0,1
230,66,6,1,0,1
231,57,6,1,0,0
231,71,6,1,1,0
231,21,6,-1,0,0
231,36,6,-1,0,0
231,50,6,-1,0,0
231,32,6,-1,0,0
239,12,6,1,0,0
239,3,6,1,0,0
239,19,6,1,0,0
239,40,6,-1,0,0
239,66,6,-1,0,0
239,71,6,-1,0,0
241,41,6,1,1,0
241,3,6,1,0,1
241,69,6,-1,1,0
241,50,6,-1,0,1
241,40,6,-1,1,0
241,58,6,-1,1,0
249,61,6,1,1,0
249,23,6,-1,0,1
249,35,6,-1,1,0
249,3,6,-1,0,1
249,64,6,-1,1,0
249,62,6,-1,0,1
251,52,6,1,2,2
251,64,6,-1,4,0
251,40,6,-1,0,4
251,47,6,-1,3,1
251,35,6,-1,0,4
251,13,6,1,2,2
259,59,6,1,0,0
259,11,6,1,0,0
259,24,6,-1,0,0
259,35,6,-1,0,0
259,8,6,-1,0,0
259,44,6,-1,0,0
261,22,6,1,3,0
261,59,6,1,2,2
261,66,6,-1,1,2
261,64,6,-1,2,1
261,44,6,-1,1,2
261,32,6,-1,1,2
266,6,6,1,3,0
266,45,6,-1,2,0
266,25,6,-1,0,2
266,2,6,1,2,0
266,62,6,-1,1,1
266,43,6,-1,1,1
271,56,6,1,0,0
271,60,6,1,0,0
271,2,6,1,1,0
271,55,6,-1,0,0
271,39,6,-1,0,0
271,21,6,-1,0,0
276,9,6,1,0,0
276,21,6,1,0,0
276,45,6,-1,0,0
276,50,6,-1,0,0
276,47,6,-1,0,0
276,52,6,-1,0,0
4,48,7,1,0,0
4,26,7,1,0,0
4,5,7,-1,0,0
4,54,7,-1,0,0
4,45,7,-1,0,0
4,49,7,1,1,0
9,45,7,1,0,0
9,44,7,1,0,0
9,64,7,1,0,0
9,26,7,1,1,0
9,30,7,-1,1,0
9,52,7,-1,0,1
9,33,7,-1,0,0
12,37,7,1,1,0
12,11,7,-1,1,0
12,10,7,1,1,0
12,34,7,-1,1,0
12,25,7,1,1,0
12,53,7,1,1,0
16,54,7,-1,1,2
16,25,7,1,2,1
16,72,7,1,1,2
16,27,7,1,0,3
16,66,7,1,3,0
16,56,7,-1,1,2
22,70,7,-1,0,2
22,2,7,-1,1,2
22,36,7,-1,0,3
22,24,7,-1,2,1
22,10,7,1,1,1
22,9,7,1,1,1
31,8,7,1,1,0
31,30,7,-1,0,1
31,44,7,1,1,1
31,58,7,-1,1,0
31,12,7,1,0,1
31,22,7,1,1,0
37,25,7,1,0,2
37,29,7,-1,2,0
37,45,7,1,1,1
37,43,7,-1,0,2
37,50,7,-1,0,2
37,39,7,1,1,1
42,33,7,-1,0,1
42,11,7,-1,1,0
42,5,7,1,1,0
42,53,7,-1,1,0
42,40,7,-1,0,1
42,44,7,1,1,0
46,48,7,1,0,1
46,72,7,1,0,1
46,52,7,-1,1,0
46,26,7,1,0,1
46,40,7,-1,0,1
46,36,7,-1,0,1
53,1,7,1,0,0
53,38,7,-1,0,0
53,34,7,-1,0,0
53,60,7,1,0,0
53,47,7,-1,0,0
53,64,7,1,0,0
58,64,7,1,0,1
58,14,7,1,0,1
58,3,7,1,0,1
58,72,7,1,1,0
58,12,7,1,1,0
58,33,7,-1,0,1
61,27,7,1,2,2
61,56,7,-1,1,2
61,63,7,1,2,1
61,14,7,-1,1,3
61,15,7,1,2,2
68,29,7,-1,0,2
68,64,7,1,0,1
68,67,7,1,1,1
68,36,7,-1,0,1
68,66,7,1,1,0
68,53,7,-1,0,1
73,5,7,-1,0,1
73,64,7,1,1,0
73,21,7,-1,1,0
73,57,7,1,1,0
73,7,7,1,1,0
73,17,7,1,1,0
76,27,7,1,0,1
76,30,7,-1,0,2
76,40,7,-1,2,0
76,41,7,1,1,1
76,21,7,-1,0,1
76,69,7,-1,1,1
83,1,7,1,1,0
83,64,7,1,0,0
83,15,7,-1,0,0
83,28,7,1,0,0
83,47,7,-1,1,0
83,10,7,1,0,0
88,16,7,1,2,1
88,47,7,1,2,1
88,51,7,1,1,2
88,21,7,1,1,2
88,38,7,-1,1,2
88,28,7,1,1,2
92,60,7,-1,0,0
92,51,7,1,0,0
92,3,7,1,0,0
92,25,7,1,0,0
92,4,7,-1,0,0
92,29,7,-1,0,0
96,65,7,-1,1,1
96,2,7,1,2,0
96,57,7,1,3,0
96,15,7,-1,0,2
96,67,7,1,1,1
96,9,7,1,2,0
103,20,7,1,3,0
103,3,7,1,3,0
103,16,7,1,1,2
103,39,7,1,1,2
103,17,7,-1,1,2
103,9,7,-1,1,2
107,67,7,1,0,0
107,47,7,1,0,0
107,16,7,1,0,0
107,53,7,-1,0,0
107,37,7,1,0,0
107,56,7,-1,0,0
111,5,7,-1,0,1
111,60,7,1,1,0
111,48,7,1,1,0
111,19,7,1,1,0
111,44,7,1,1,0
111,7,7,1,1,0
118,33,7,-1,0,2
118,53,7,-1,0,1
118,20,7,1,2,1
118,29,7,-1,0,2
118,31,7,-1,1,1
118,7,7,1,2,0
127,31,7,-1,0,1
127,59,7,-1,0,1
127,13,7,1,0,0
127,48,7,1,0,1
127,4,7,-1,1,0
127,11,7,-1,1,0
131,15,7,1,1,0
131,7,7,1,1,1
131,45,7,1,1,1
131,65,7,1,1,1
131,70,7,-1,1,1
131,13,7,1,0,2
138,9,7,1,1,0
138,15,7,1,1,0
138,68,7,1,1,0
138,43,7,1,0,1
138,17,7,-1,0,1
138,35,7,-1,0,1
142,51,7,1,0,0
142,42,7,1,0,0
142,67,7,1,0,0
142,32,7,-1,0,0
142,41,7,1,0,0
142,61,7,1,0,0
146,21,7,-1,0,0
146,2,7,1,0,0
146,59,7,-1,0,0
146,34,7,-1,0,0
146,28,7,1,0,0
146,32,7,-1,0,0
153,15,7,-1,0,1
153,21,7,-1,0,1
153,68,7,1,1,0
153,12,7,1,1,0
153,11,7,-1,1,0
153,49,7,1,1,0
157,23,7,-1,0,1
157,8,7,1,0,1
157,13,7,1,0,1
157,24,7,-1,0,1
157,44,7,1,1,0
157,27,7,1,0,1
163,46,7,1,0,0
163,64,7,1,0,0
163,22,7,1,0,0
163,6,7,1,0,0
163,18,7,1,0,0
163,17,7,-1,0,0
167,13,7,1,0,0
167,57,7,-1,0,0
167,54,7,-1,0,0
167,63,7,1,0,0
167,17,7,-1,0,0
167,66,7,1,0,0
171,41,7,1,0,1
171,17,7,-1,0,1
171,62,7,1,1,0
171,36,7,-1,0,1
171,63,7,1,0,1
171,19,7,1,1,0
178,41,7,1,0,0
178,71,7,-1,0,0
178,65,7,1,0,0
178,60,7,-1,0,0
178,15,7,1,0,0
178,52,7,-1,0,0
182,16,7,1,1,0
182,45,7,-1,1,0
182,5,7,1,0,1
182,66,7,1,1,0
182,52,7,-1,1,0
182,25,7,1,0,1
188,35,7,-1,0,0
188,42,7,1,0,0
188,33,7,-1,0,0
188,15,7,-1,0,0
188,36,7,-1,0,0
188,59,7,-1,0,0
192,5,7,-1,0,1
192,7,7,1,1,0
192,34,7,-1,0,1
192,39,7,1,0,1
192,59,7,-1,0,1
192,31,7,-1,1,0
197,51,7,1,0,1
197,56,7,1,1,0
197,10,7,1,1,0
197,42,7,-1,0,1
197,35,7,-1,0,1
197,6,7,1,1,0
201,10,7,1,2,0
201,36,7,-1,0,2
201,16,7,1,2,0
201,11,7,-1,2,0
201,31,7,-1,0,2
201,28,7,-1,0,2
210,27,7,1,0,1
210,1,7,1,0,1
210,56,7,-1,0,1
210,63,7,1,0,1
210,68,7,1,1,0
210,10,7,1,1,0
214,8,7,1,0,0
214,26,7,1,0,0
214,38,7,-1,0,0
214,68,7,1,0,0
214,43,7,-1,0,0
214,49,7,-1,0,0
218,35,7,-1,0,2
218,66,7,1,0,2
218,53,7,1,1,1
218,69,7,-1,1,0
218,38,7,-1,1,1
218,26,7,1,0,2
222,7,7,1,0,1
222,54,7,-1,0,1
222,53,7,-1,0,1
222,14,7,1,1,0
222,8,7,1,0,1
222,25,7,1,1,0
228,16,7,1,0,0
228,18,7,1,0,0
228,13,7,1,0,0
228,19,7,-1,0,0
228,38,7,-1,0,0
228,72,7,1,0,0
238,67,7,1,0,0
238,43,7,-1,0,0
238,22,7,1,0,0
238,62,7,1,0,0
238,2,7,1,0,0
238,57,7,1,0,0
241,41,7,1,3,0
241,3,7,1,2,1
241,69,7,-1,1,1
241,50,7,-1,0,2
241,40,7,-1,2,1
241,58,7,-1,2,1
248,33,7,-1,0,1
248,16,7,1,1,0
248,70,7,-1,0,1
248,11,7,-1,0,1
248,26,7,1,0,1
248,41,7,1,0,1
251,13,7,1,0,1
251,35,7,-1,0,1
251,47,7,1,1,0
251,40,7,-1,0,1
251,64,7,1,1,0
251,52,7,-1,1,0
258,12,7,1,2,0
258,67,7,1,1,1
258,27,7,1,1,1
258,10,7,1,1,0
258,5,7,1,2,0
258,13,7,1,1,1
261,22,7,1,1,0
261,59,7,-1,1,1
261,66,7,1,0,1
261,64,7,1,0,1
261,44,7,1,0,1
261,32,7,-1,1,0
269,21,7,-1,0,0
269,22,7,1,0,0
269,60,7,-1,0,0
269,63,7,1,0,0
269,43,7,-1,0,0
269,36,7,-1,0,0
271,39,7,1,0,1
271,55,7,1,0,1
271,2,7,1,2,0
271,60,7,-1,1,0
271,56,7,-1,1,0
271,21,7,-1,0,1
279,55,7,1,1,0
279,18,7,1,0,1
279,51,7,1,1,0
279,44,7,1,1,0
279,9,7,-1,1,0
279,7,7,1,1,0
1,67,8,-1,2,1
1,49,8,1,4,1
1,36,8,1,1,2
1,64,8,-1,0,3
1,37,8,1,4,1
1,55,8,1,3,0
6,25,8,-1,0,2
6,33,8,-1,0,2
6,28,8,-1,1,1
6,10,8,1,2,1
6,63,8,-1,1,1
6,50,8,1,1,1
11,24,8,1,2,0
11,8,8,1,1,1
11,53,8,-1,1,2
11,14,8,1,1,1
11,31,8,-1,0,2
11,40,8,-1,1,2
18,19,8,-1,1,0
18,52,8,-1,1,0
18,7,8,1,1,0
18,60,8,1,1,0
18,12,8,1,1,0
18,20,8,-1,0,2
22,36,8,-1,0,2
22,2,8,1,0,2
22,70,8,1,0,3
22,24,8,1,1,1
22,10,8,-1,2,1
22,9,8,-1,2,1
26,27,8,-1,2,2
26,18,8,1,2,3
26,41,8,1,2,2
26,10,8,-1,3,1
26,45,8,-1,3,2
26,6,8,1,3,1
33,20,8,-1,1,1
33,18,8,1,0,2
33,67,8,-1,1,1
33,40,8,1,1,1
33,37,8,1,2,0
33,63,8,-1,0,2
41,68,8,1,4,0
41,39,8,1,3,0
41,31,8,-1,0,3
41,15,8,1,1,3
41,44,8,1,0,3
41,71,8,-1,1,2
52,48,8,-1,0,3
52,27,8,-1,1,2
52,12,8,1,2,1
52,66,8,-1,0,3
52,51,8,-1,1,2
52,61,8,-1,1,2
62,30,8,-1,0,2
62,52,8,1,2,0
62,6,8,1,2,0
62,22,8,1,1,1
62,61,8,-1,0,2
62,53,8,-1,0,2
68,29,8,-1,0,1
68,67,8,1,0,1
68,64,8,1,1,1
68,36,8,-1,0,2
68,66,8,1,2,0
68,53,8,1,0,2
72,12,8,1,1,0
72,61,8,-1,0,1
72,33,8,-1,0,1
72,23,8,-1,0,1
72,44,8,1,0,1
72,8,8,-1,0,1
76,27,8,-1,2,2
76,30,8,-1,0,3
76,40,8,-1,2,1
76,41,8,1,2,1
76,21,8,-1,0,2
76,69,8,1,1,2
82,53,8,1,2,1
82,27,8,-1,0,3
82,61,8,-1,0,3
82,50,8,1,1,2
82,29,8,-1,2,1
88,16,8,-1,1,0
88,47,8,1,1,0
88,51,8,-1,0,1
88,28,8,1,0,1
88,38,8,1,0,1
88,21,8,-1,1,0
92,4,8,-1,0,1
92,3,8,1,1,1
92,60,8,1,0,1
92,29,8,-1,0,2
92,51,8,-1,2,0
92,25,8,1,1,1
100,35,8,-1,0,1
100,5,8,1,0,1
100,65,8,-1,0,1
100,56,8,-1,0,1
100,47,8,1,1,0
109,7,8,1,1,0
109,52,8,1,1,0
109,58,8,-1,0,1
