0.013717	0.57191	0.43645	3.9015e-11	0.4315	0.23177	0.022136	0.075111	0.38066	0.30069	0.27618	0.20525	0.23209	0.38958	0.46692	0.64544	0.5855	0.25997	0.36702
0.013658	0.57184	0.4405	4.9532e-11	0.42961	0.23188	0.022316	0.035929	0.38083	0.31474	0.24895	0.22771	0.24161	0.41829	0.4658	0.63806	0.57969	0.17803	0.36714
0.01363	0.57176	0.43098	0.034254	0.46	0.24887	0.022421	0.09289	0.38081	0.30066	0.26397	0.20233	0.21971	0.41624	0.45498	0.6477	0.59144	0.19238	0.35848
0.013685	0.58418	0.45336	0.054698	0.43153	0.24627	0.12653	0.15275	0.38062	0.32749	0.24516	0.22047	0.19664	0.40161	0.46775	0.63577	0.5711	0.259	0.36705
0.013721	0.57184	0.41083	0.068386	0.44373	0.28843	6.0323e-11	0.07656	0.38079	0.26086	0.25906	0.27688	0.26163	0.37573	0.44675	0.63475	0.58518	0.21669	0.3671
0.013686	0.57187	0.43332	0.033613	0.43159	0.23176	0.02229	0.092998	0.38071	0.30061	0.26374	0.23528	0.23546	0.40146	0.45498	0.638	0.57966	0.21793	0.36706
0.013645	0.57175	0.44772	0.013658	0.40249	0.21601	0.00048447	0.074285	0.38081	0.28618	0.27372	0.24607	0.27557	0.37645	0.45501	0.62739	0.57967	0.21756	0.37565
0.013664	0.5718	0.44673	0.046204	0.4336	0.23186	0.02233	0.093129	0.38075	0.30051	0.27645	0.20501	0.27612	0.4017	0.45502	0.63805	0.57964	0.21788	0.36707
0.013705	0.5719	0.41831	0.033825	0.4204	0.25516	0.022203	0.093072	0.38073	0.30058	0.30419	0.2355	0.23555	0.40156	0.46235	0.643	0.5544	0.22906	0.35467
0.013683	0.57191	0.44805	2.6894e-10	0.41666	0.19706	7.208e-11	0.031062	0.38054	0.28502	0.24717	0.27796	0.27524	0.41928	0.45491	0.64027	0.58621	0.20046	0.36694
0.013713	0.5718	0.43339	1.4081e-10	0.42675	0.23433	0.031	0.052127	0.38076	0.30056	0.24725	0.27772	0.25199	0.40112	0.45486	0.64213	0.58164	0.21669	0.36708
0.013693	0.57186	0.42223	0.03392	0.43154	0.23178	0.047083	0.093082	0.38074	0.30066	0.28514	0.25599	0.23551	0.40147	0.46025	0.62503	0.58316	0.25973	0.36711
0.013695	0.57188	0.42196	0.056014	0.43147	0.21654	0.033528	0.09476	0.38078	0.30067	0.26397	0.22009	0.2305	0.42046	0.46715	0.64201	0.57133	0.1877	0.36713
0.013687	0.57617	0.45544	0.033613	0.43153	0.17121	4.7013e-11	0.072216	0.38074	0.33149	0.26111	0.24368	0.23589	0.37388	0.44507	0.62982	0.57329	0.16299	0.36703
0.01369	0.57186	0.43672	0.033414	0.40363	0.21977	0.041078	0.093409	0.36745	0.30061	0.28207	0.25965	0.22201	0.37548	0.45495	0.63991	0.58596	0.21767	0.36699
0.013675	0.57187	0.44035	0.01351	0.42279	0.2162	6.1229e-11	0.093222	0.35525	0.30058	0.24867	0.23811	0.25468	0.37698	0.44796	0.62769	0.58145	0.22472	0.36699
0.013661	0.57185	0.43343	0.065383	0.43599	0.25065	0.060957	0.092928	0.38083	0.30062	0.26404	0.21843	0.27538	0.37698	0.45492	0.63497	0.59077	0.18514	0.37137
0.013673	0.56335	0.43336	0.095801	0.45136	0.22657	0.024029	0.092968	0.38066	0.30051	0.26856	0.20446	0.27885	0.38954	0.45497	0.6419	0.58934	0.22262	0.36704
0.013698	0.57184	0.43323	0.033298	0.4314	0.23161	0.022215	0.093202	0.38065	0.30055	0.26361	0.23515	0.23535	0.40124	0.45498	0.63789	0.57972	0.21754	0.36703
0.013689	0.57189	0.41079	0.014636	0.43628	0.2605	0.02207	0.144	0.38066	0.30053	0.26373	0.23824	0.20921	0.41658	0.45498	0.64571	0.58689	0.21516	0.37521
0.013645	0.57187	0.43348	0.033922	0.43759	0.25046	6.2679e-11	0.09319	0.38075	0.30062	0.29813	0.23466	0.23788	0.4183	0.45499	0.62767	0.56532	0.23265	0.36712
0.013636	0.578	0.44025	0.082522	0.4414	0.20562	1.059e-10	0.16368	0.36837	0.30055	0.26389	0.21688	0.26224	0.42202	0.44675	0.64206	0.5454	0.25791	0.36709
0.01371	0.57173	0.43531	0.051238	0.44517	0.24843	0.022605	0.14692	0.38074	0.30052	0.28646	0.22565	0.27595	0.36176	0.44323	0.64206	0.58106	0.17001	0.36708
0.013722	0.5737	0.41443	5.755e-11	0.44511	0.21684	0.0033597	0.075077	0.38074	0.30065	0.25926	0.29556	0.27957	0.37785	0.45499	0.63895	0.57969	0.21198	0.3671
4.556e-12	0.56257	0.4355	0.020844	0.43455	0.23051	0.0012229	0.076627	0.37615	0.28537	0.26369	0.2011	0.24161	0.42234	0.455	0.6441	0.56533	0.18418	0.3534
0.013711	0.57192	0.41308	0.0030533	0.41127	0.23186	2.7562e-11	0.072275	0.38074	0.33146	0.2639	0.24337	0.23127	0.36	0.45488	0.63542	0.5858	0.17242	0.36706
0.013689	0.57188	0.43327	0.01474	0.41702	0.23553	0.019095	0.075547	0.36859	0.27303	0.24936	0.19843	0.22056	0.40815	0.4444	0.64196	0.57537	0.18705	0.36705
0.01366	0.57178	0.43351	0.033822	0.4315	0.23197	0.022404	0.092887	0.38083	0.30061	0.26402	0.23476	0.23579	0.40162	0.45497	0.638	0.57967	0.21743	0.36716
0.013628	0.57182	0.42602	0.013586	0.4199	0.19666	6.1795e-11	0.07497	0.38065	0.27165	0.28035	0.20304	0.18756	0.39484	0.45502	0.64212	0.57277	0.24917	0.36706
0.013692	0.57186	0.43334	0.033407	0.43141	0.23188	0.022286	0.093134	0.3807	0.30061	0.26375	0.23517	0.23531	0.40157	0.45501	0.63803	0.57972	0.2178	0.36708
0.013636	0.55618	0.4312	0.013117	0.43256	0.23189	6.0297e-11	0.13212	0.35457	0.31706	0.24858	0.19019	0.22179	0.40163	0.45497	0.63799	0.5796	0.18456	0.37576
0.013664	0.57185	0.44724	0.056101	0.45358	0.23202	0.031896	0.092939	0.39917	0.30061	0.26401	0.20549	0.23587	0.42069	0.45492	0.64591	0.59251	0.1854	0.36714
