1	1
1	1
0.5	1
1	1
0.5	1
1	1
1	1
1	1
1	1
0.5	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.5	0
1	1
1	1
0.5	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.94444	1
0.94444	1
1	1
1	1
1	1
0.94444	1
0.94444	1
1	1
0.94444	0
0.94444	1
1	1
0.94444	0
0.94444	1
0.94444	0
0.94444	1
1	1
0.94444	1
0.94444	1
1	1
0.94444	0
0.94444	1
0.94444	1
0.94444	0
1	1
1	1
1	1
0.94444	1
0.94444	1
1	1
0.94444	1
0.94444	0
0.94444	1
0.94444	1
0.94444	0
0.94444	1
0.94444	1
0.94444	0
0.94444	1
0.94444	1
0.94444	0
0.94444	1
1	1
1	1
0.94444	1
0.94444	1
0.94444	1
0.94444	1
0.94444	1
1	1
1	1
1	1
0.94444	1
0.94444	1
1	1
1	1
0.94444	1
0.94444	1
1	1
0.94444	0
0.94444	1
0.94444	1
0.7	1
0.7	0
0.56695	0
0.7	1
0.8997	1
0.56098	0
0.56695	0
0.56098	0
0.56098	1
0.56098	1
0.56098	1
0.56098	1
0.7	1
0.56098	1
0.7	1
0.56098	0
0.56098	0
0.7	1
0.56098	0
0.83288	1
0.6	1
0.56098	1
0.56098	0
0.83288	1
0.56695	1
0.7	0
0.6	1
0.56098	0
0.56695	0
1	1
0.56098	0
0.56098	1
0.90106	1
0.56098	0
0.7	0
0.56098	0
0.8997	1
0.56098	0
0.56098	0
0.56695	1
0.56098	0
0.56098	1
0.56098	1
0.56098	1
0.7	1
0.56695	0
0.56098	0
0.56098	1
0.7	1
0.83288	1
0.56098	1
0.7	1
0.56098	1
0.56098	1
0.83288	1
0.56098	1
0.56098	1
0.56098	1
0.56098	0
0.56098	1
0.56098	1
0.7	1
0.6	0
0.7	0
0.8997	0
0.83515	1
0.7	1
0.56098	0
0.56098	1
0.6	0
0.56098	0
0.7	1
0.56695	0
0.56098	0
0.56098	0
0.56098	1
0.7	1
0.56098	0
0.7	1
0.56695	1
0.56098	0
0.56098	0
0.56098	1
0.56098	0
0.56695	1
0.56098	0
0.56098	1
0.56098	0
0.56695	1
0.56695	1
1	1
0.90106	1
0.56098	1
0.7	0
0.56098	1
0.56098	0
0.7	0
0.83288	0
1	1
0.56098	0
0.8997	1
0.56098	0
0.8997	1
0.56098	0
0.56098	0
0.56098	1
0.8997	1
0.56098	0
0.7	1
0.6	1
0.8997	1
0.56098	1
0.56098	0
0.56098	1
0.8997	1
0.56098	1
0.56098	0
0.56098	1
0.35796	0
0.55605	0
0.80042	1
0.52425	0
0.28872	0
0.1417	0
0.70396	1
0.25121	0
0.59262	1
0.58992	1
0.24705	0
0.65085	0
0.17617	0
0.11716	0
0.77867	1
0.44515	0
0.52425	0
0.55252	1
0.4199	0
0.5628	0
0.55449	0
0.43515	1
0.14089	0
0.4199	0
0.68769	1
0.70899	1
0.35796	0
0.14089	0
0.51921	1
0.2087	0
0.20173	0
0.44515	0
0.28872	0
0.4199	1
0.52425	1
0.73686	0
