1	1	0.92857
1	1	0.83607
1	1	0.59322
0.75	0.28205	0.72951
1	1	0.56906
1	1	0.45588
0.55102	0.15584	0.73016
0.28571	0.081967	0.7191
0.88235	0.21429	0.83871
1	1	0.53704
0.71875	0.35593	0.67033
0.41176	0.18182	0.67196
0.75641	0.37037	0.69182
0.25	0.077922	0.62774
1	1	0.63953
0.98198	0.75	0.73653
1	1	0.65152
0.70652	0.30928	0.69841
1	1	0.77551
