     1	2
     2	2
     3	2
     4	2
     5	2
     6	2
     7	3
     8	3
     9	3
    10	3
    11	3
    12	3
    13	3
    14	3
    15	3
    16	3
    17	13
    18	13
    19	13
    20	13
    21	13
    22	13
    23	13
    24	13
    25	13
    26	8
    27	8
    28	8
    29	8
    30	8
    31	8
    32	8
    33	5
    34	5
    35	5
    36	5
    37	5
    38	5
    39	5
    40	6
    41	6
    42	6
    43	6
    44	6
    45	6
    46	14
    47	14
    48	14
    49	14
    50	14
    51	4
    52	4
    53	4
    54	4
    55	4
    56	4
    57	4
    58	4
    59	4
    60	4
    61	4
    62	4
    63	4
    64	4
    65	4
    66	4
    67	9
    68	9
    69	9
    70	9
    71	9
    72	4
    73	4
    74	4
    75	7
    76	7
    77	7
    78	7
    79	7
    80	7
    81	7
    82	7
    83	6
    84	6
    85	4
    86	4
    87	2
    88	3
    89	3
    90	3
    91	10
    92	10
    93	10
    94	10
    95	10
    96	10
    97	11
    98	11
    99	11
   100	11
   101	11
   102	11
   103	11
   104	11
   105	12
   106	12
   107	12
   108	12
   109	12
   110	12
   111	12
