     1	2
     2	2
     3	2
     4	2
     5	2
     6	2
     7	2
     8	2
     9	2
    10	2
    11	2
    12	2
    13	2
    14	2
    15	2
    16	3
    17	3
    18	3
    19	3
    20	3
    21	3
    22	3
    23	3
    24	3
    25	2
    26	2
    27	2
    28	2
    29	2
    30	2
    31	3
    32	3
    33	3
    34	3
    35	3
    36	3
    37	3
    38	3
    39	5
    40	5
    41	5
    42	5
    43	5
    44	5
    45	8
    46	8
    47	8
    48	8
    49	8
    50	2
    51	2
    52	2
    53	2
    54	2
    55	2
    56	2
    57	2
    58	2
    59	2
    60	2
    61	7
    62	7
    63	7
    64	6
    65	6
    66	6
    67	6
    68	6
    69	6
    70	6
    71	7
    72	7
    73	7
    74	4
    75	4
    76	4
    77	4
    78	4
    79	4
    80	4
    81	4
    82	2
    83	8
    84	2
    85	5
    86	2
    87	8
    88	7
    89	2
    90	8
    91	2
    92	2
    93	2
    94	2
    95	9
    96	9
    97	4
    98	11
    99	12
   100	10
   101	10
   102	12
   103	12
   104	10
   105	10
   106	4
   107	11
   108	9
   109	12
   110	4
   111	12
   112	9
   113	10
   114	11
   115	9
   116	9
   117	4
   118	9
   119	9
   120	11
   121	10
   122	12
   123	2
   124	4
   125	9
   126	9
   127	2
   128	9
   129	9
   130	9
   131	9
   132	4
   133	9
