0,3
0,4
0,46
0,97
1,2
1,8
1,17
1,19
1,34
2,108
3,14
3,65
3,69
4,62
4,72
4,84
4,88
4,103
5,21
5,35
5,72
5,86
5,92
5,94
5,110
6,34
6,108
7,46
8,9
8,12
8,15
8,19
8,42
8,51
8,61
8,110
9,44
9,57
9,78
9,84
9,85
9,90
10,11
10,39
10,57
10,70
11,29
11,70
11,93
12,66
13,42
13,90
14,47
14,63
15,44
15,51
15,92
16,85
16,110
17,19
17,22
17,27
17,33
17,50
18,22
18,35
18,42
18,45
18,65
18,71
18,78
18,100
18,110
19,26
19,49
19,54
19,88
19,105
20,44
20,54
20,65
21,22
21,57
21,98
22,77
22,86
22,96
23,24
23,34
23,43
23,51
23,67
23,86
23,89
24,65
24,83
25,26
25,28
25,47
26,34
26,87
26,95
26,97
27,30
27,100
28,31
28,53
28,103
29,33
29,65
29,71
30,71
30,107
31,47
31,69
31,83
31,96
31,106
31,107
32,33
32,63
32,90
32,99
33,107
34,50
34,54
34,56
34,63
34,73
34,84
34,96
34,110
35,51
35,65
35,91
36,55
37,55
37,62
37,65
37,84
37,90
38,70
40,41
40,43
40,57
40,64
40,70
41,47
42,44
42,53
42,58
42,59
42,73
42,75
42,78
42,99
43,44
44,89
45,46
45,65
45,73
45,84
47,49
47,85
47,99
48,60
49,83
49,84
49,86
49,90
50,56
50,85
51,60
51,65
51,86
51,87
52,53
52,100
53,60
53,78
53,83
53,90
53,96
53,110
54,72
54,83
54,85
54,95
54,106
55,59
55,105
56,71
56,99
56,105
57,73
57,86
57,87
57,102
57,104
58,59
58,88
58,110
59,60
59,61
59,70
60,92
60,108
61,66
61,68
61,91
61,109
62,63
62,73
62,84
62,102
63,72
63,73
64,67
64,80
64,91
65,69
65,79
65,83
65,92
65,100
65,109
67,95
67,103
68,70
68,104
70,94
71,73
71,80
71,85
72,73
72,78
72,80
72,83
72,101
73,100
73,107
74,75
74,79
75,79
75,81
76,86
76,107
77,78
77,79
77,86
79,109
80,81
80,88
80,108
84,92
84,104
85,91
85,92
86,88
86,98
87,88
88,89
91,102
92,95
92,109
93,97
94,95
95,99
95,110
96,98
96,99
97,100
97,107
98,99
98,100
99,100
99,107
99,108
100,107
102,108
103,110
104,106
105,106
105,107
105,108
106,107
106,108
106,109
107,108
107,109
