185	64	3	-1	0	0
185	38	3	-1	0	0
185	35	3	1	1	0
185	32	3	1	1	0
185	8	3	-1	0	1
185	20	3	-1	1	0
191	73	3	-1	0	0
191	50	3	1	0	0
191	17	3	-1	0	0
191	9	3	-1	0	0
191	3	3	-1	0	0
191	57	3	1	0	0
203	65	3	1	1	0
203	15	3	1	1	0
203	46	3	-1	0	1
203	51	3	1	0	1
203	56	3	-1	0	1
203	34	3	1	0	1
206	60	3	-1	0	1
206	50	3	1	0	1
206	76	3	-1	0	1
206	68	3	1	0	1
206	46	3	-1	0	1
206	15	3	1	1	0
209	44	3	1	1	0
209	71	3	-1	1	0
209	12	3	-1	0	1
209	43	3	1	1	0
209	28	3	-1	1	0
209	55	3	1	1	0
217	39	3	1	0	0
217	10	3	1	0	0
217	46	3	-1	0	0
217	12	3	-1	0	0
217	19	3	-1	0	0
217	8	3	-1	0	0
221	51	3	1	0	0
221	20	3	-1	0	0
221	11	3	-1	0	0
221	63	3	-1	1	0
221	46	3	-1	1	0
221	10	3	1	0	0
224	52	3	-1	0	1
224	61	3	1	0	1
224	73	3	-1	1	0
224	72	3	-1	0	1
224	14	3	1	0	1
224	69	3	1	0	1
232	58	3	-1	0	0
232	46	3	-1	0	0
232	43	3	1	0	0
232	47	3	1	0	0
232	9	3	-1	0	0
232	76	3	-1	0	0
234	51	3	1	0	1
234	9	3	-1	0	1
234	19	3	-1	0	1
234	49	3	1	0	1
234	50	3	-1	1	0
234	17	3	-1	0	1
238	27	3	1	0	0
238	6	3	-1	0	0
238	54	3	1	0	0
238	36	3	-1	0	0
238	37	3	1	0	0
238	41	3	1	0	0
246	76	3	-1	0	0
246	42	3	1	0	0
246	6	3	-1	0	0
246	61	3	1	0	0
246	11	3	1	0	0
246	48	3	-1	0	0
249	20	3	-1	0	0
249	48	3	1	0	0
249	19	3	-1	0	0
249	65	3	1	0	0
249	33	3	-1	0	0
249	55	3	1	0	0
253	52	3	-1	0	1
253	29	3	-1	0	1
253	47	3	-1	0	1
253	41	3	1	0	1
253	12	3	-1	0	1
253	16	3	-1	0	1
261	64	3	-1	0	0
261	54	3	1	0	0
261	47	3	1	0	0
261	35	3	1	0	0
261	20	3	-1	0	0
261	52	3	1	0	0
263	21	3	1	2	0
263	34	3	1	1	0
263	67	3	-1	0	1
263	47	3	1	0	1
263	48	3	-1	1	0
263	64	3	1	1	0
271	15	3	1	0	1
271	10	3	1	1	0
271	34	3	1	0	1
271	45	3	-1	1	0
271	56	3	-1	0	1
271	19	3	-1	0	1
273	35	3	1	1	1
273	49	3	1	0	2
273	15	3	-1	2	0
273	36	3	-1	0	2
273	34	3	-1	0	2
1	58	4	-1	1	1
1	68	4	1	2	1
1	70	4	1	1	1
1	44	4	1	2	0
1	28	4	-1	4	0
1	11	4	-1	0	2
6	36	4	-1	0	0
6	71	4	-1	0	0
6	5	4	1	0	0
6	62	4	-1	0	0
6	63	4	1	0	0
6	67	4	-1	0	0
11	18	4	1	0	0
11	12	4	1	0	0
11	52	4	-1	0	0
11	8	4	1	0	0
11	57	4	-1	0	0
11	37	4	-1	0	0
17	40	4	1	0	0
17	57	4	-1	1	1
17	20	4	-1	1	0
17	73	4	-1	0	0
17	16	4	1	0	0
17	59	4	1	0	0
22	15	4	1	0	0
22	5	4	1	0	0
22	18	4	-1	0	0
22	26	4	-1	0	0
22	64	4	-1	0	0
22	58	4	-1	0	0
26	21	4	1	0	0
26	34	4	1	0	0
26	5	4	1	0	0
26	27	4	-1	0	0
26	51	4	-1	0	0
26	72	4	-1	0	0
32	64	4	1	0	0
32	46	4	-1	0	0
32	37	4	-1	0	0
32	78	4	1	0	0
32	12	4	1	0	0
32	65	4	1	0	0
37	34	4	1	0	0
37	45	4	1	0	0
37	36	4	-1	0	0
37	47	4	-1	0	0
37	67	4	-1	0	0
37	9	4	-1	0	0
41	24	4	1	0	0
41	9	4	1	0	0
41	60	4	1	0	0
41	2	4	-1	0	0
41	31	4	-1	0	0
41	57	4	-1	0	0
51	71	4	-1	1	1
51	25	4	-1	1	1
51	73	4	-1	0	2
51	70	4	1	1	1
51	51	4	1	3	0
51	12	4	1	2	1
58	4	4	1	0	0
58	40	4	1	0	0
58	6	4	-1	0	0
58	8	4	-1	0	0
58	11	4	-1	0	0
58	62	4	-1	0	0
61	73	4	-1	1	3
61	8	4	1	1	4
61	31	4	1	3	2
61	72	4	-1	3	2
61	14	4	-1	1	3
61	71	4	-1	3	1
68	70	4	-1	0	0
68	11	4	-1	0	0
68	45	4	-1	0	0
68	20	4	1	0	0
68	52	4	-1	0	0
68	58	4	-1	0	0
71	35	4	-1	0	0
71	42	4	-1	0	0
71	8	4	1	0	0
71	31	4	1	0	0
71	29	4	-1	0	0
71	70	4	-1	0	0
78	21	4	1	0	0
78	33	4	1	0	0
78	11	4	-1	0	0
78	71	4	-1	0	0
78	26	4	-1	0	0
78	2	4	1	0	0
81	17	4	1	0	0
81	70	4	-1	0	0
81	22	4	-1	0	0
81	71	4	1	0	0
81	29	4	-1	0	0
81	12	4	-1	0	0
89	25	4	1	0	0
89	34	4	1	0	0
89	78	4	-1	0	0
89	54	4	-1	0	0
89	35	4	1	0	0
91	38	4	1	0	0
91	21	4	1	0	0
91	28	4	1	0	0
91	8	4	-1	0	0
91	57	4	-1	0	0
91	35	4	-1	0	0
100	73	4	-1	0	0
100	14	4	-1	0	0
100	49	4	1	0	0
100	38	4	1	0	0
100	42	4	-1	0	0
100	43	4	-1	0	0
101	24	4	1	1	0
101	44	4	-1	1	0
101	18	4	-1	3	0
101	71	4	-1	0	1
101	48	4	-1	0	1
101	49	4	1	2	0
110	40	4	1	0	0
110	49	4	1	0	0
110	45	4	-1	0	0
110	73	4	-1	0	0
110	60	4	-1	0	0
110	16	4	-1	0	0
110	47	4	-1	0	0
119	73	4	-1	0	1
119	57	4	-1	1	0
119	16	4	-1	0	1
119	6	4	1	0	0
119	52	4	-1	0	1
119	63	4	-1	0	1
120	16	4	-1	0	3
120	43	4	-1	3	1
120	7	4	1	1	2
120	30	4	1	1	3
120	79	4	1	1	2
120	5	4	1	4	1
129	39	4	1	0	0
130	31	4	1	2	0
130	50	4	1	2	1
130	34	4	1	2	1
130	43	4	-1	2	1
130	26	4	-1	1	2
130	38	4	-1	1	2
130	66	4	-1	1	0
139	79	4	1	0	0
139	52	4	-1	0	0
139	41	4	-1	0	0
139	62	4	-1	0	0
139	26	4	-1	0	0
139	56	4	1	0	0
140	35	4	1	7	0
149	32	4	1	0	0
150	30	4	1	2	2
150	69	4	-1	1	1
150	50	4	1	1	1
157	32	4	1	2	0
157	30	4	1	1	0
157	39	4	-1	1	1
160	31	4	1	3	2
160	70	4	-1	2	3
160	2	4	1	2	3
160	46	4	-1	4	1
160	72	4	-1	2	3
160	16	4	-1	4	1
166	38	4	-1	1	1
166	55	4	1	0	2
166	25	4	-1	1	1
166	20	4	1	2	0
166	78	4	-1	0	2
166	71	4	-1	1	1
170	48	4	-1	3	1
170	32	4	1	3	0
170	78	4	-1	1	3
170	71	4	-1	1	3
170	58	4	-1	2	2
170	27	4	-1	3	1
176	79	4	-1	0	1
176	22	4	-1	0	1
176	6	4	1	1	0
176	25	4	-1	1	1
176	19	4	-1	0	1
176	9	4	-1	0	1
180	79	4	1	1	2
180	56	4	1	3	0
180	7	4	1	3	0
180	19	4	-1	2	1
180	42	4	-1	0	3
180	60	4	-1	1	2
186	22	4	-1	0	2
186	63	4	-1	0	2
186	12	4	-1	0	2
186	24	4	1	2	0
186	15	4	1	1	1
186	49	4	-1	1	1
190	16	4	-1	1	3
190	69	4	-1	1	3
190	24	4	1	4	0
190	51	4	-1	3	1
190	31	4	-1	1	3
190	15	4	1	3	1
199	6	4	1	1	0
200	5	4	1	3	0
200	65	4	1	3	0
200	30	4	1	2	1
208	5	4	1	0	0
208	79	4	-1	0	0
208	72	4	-1	0	0
208	14	4	-1	0	0
208	24	4	1	0	0
208	71	4	-1	0	0
209	44	4	1	5	0
209	55	4	1	4	0
209	71	4	-1	3	1
209	12	4	-1	0	4
209	43	4	-1	4	0
209	28	4	-1	2	2
218	49	4	-1	0	1
218	26	4	1	1	0
218	78	4	-1	0	1
218	64	4	-1	1	0
218	39	4	1	0	1
218	44	4	-1	0	1
219	64	4	1	1	0
219	6	4	1	2	0
219	45	4	-1	1	0
219	41	4	-1	1	0
219	74	4	-1	0	1
219	22	4	-1	0	1
228	57	4	-1	1	0
228	18	4	-1	0	1
228	64	4	1	1	0
228	71	4	-1	0	1
228	34	4	-1	0	1
228	20	4	1	0	1
229	55	4	1	0	0
229	60	4	1	1	0
229	74	4	-1	0	0
229	58	4	-1	0	0
229	36	4	-1	0	0
229	19	4	-1	0	0
236	40	4	1	0	0
236	6	4	1	0	0
236	32	4	1	0	0
236	37	4	-1	0	0
236	20	4	-1	0	0
236	60	4	-1	0	0
238	27	4	1	1	0
238	6	4	1	0	1
238	54	4	-1	1	0
238	36	4	-1	0	1
238	37	4	-1	1	0
238	41	4	-1	1	0
246	61	4	1	1	0
246	76	4	-1	0	1
246	42	4	-1	1	0
246	6	4	-1	0	1
246	11	4	-1	1	0
246	48	4	-1	0	1
248	35	4	1	2	2
248	11	4	-1	4	0
248	37	4	-1	0	4
248	49	4	-1	3	1
248	42	4	-1	0	4
248	38	4	1	2	2
256	3	4	1	0	0
256	30	4	1	0	0
256	18	4	-1	0	0
256	42	4	-1	0	0
256	12	4	-1	0	0
256	2	4	-1	0	0
258	7	4	1	3	0
258	3	4	1	2	2
258	20	4	-1	1	2
258	11	4	-1	2	1
258	2	4	-1	1	2
258	19	4	-1	1	2
263	21	4	1	3	0
263	34	4	-1	2	0
263	67	4	-1	0	2
263	64	4	1	2	0
263	48	4	-1	1	1
263	47	4	-1	1	1
268	14	4	1	0	0
268	56	4	1	0	0
268	64	4	1	1	0
268	44	4	-1	0	0
268	9	4	-1	0	0
268	74	4	-1	0	0
273	15	4	1	0	0
273	74	4	1	0	0
273	34	4	-1	0	0
273	36	4	-1	0	0
273	49	4	-1	0	0
273	35	4	-1	0	0
4	69	5	1	0	0
4	29	5	1	0	0
4	73	5	-1	0	0
4	25	5	-1	0	0
4	34	5	-1	0	0
4	68	5	1	1	0
9	34	5	1	0	0
9	2	5	1	0	0
9	11	5	1	0	0
9	29	5	1	1	0
9	10	5	-1	1	0
9	35	5	-1	0	1
9	62	5	-1	0	0
12	28	5	1	1	0
12	30	5	-1	1	0
12	5	5	1	1	0
12	17	5	-1	1	0
12	67	5	1	1	0
12	52	5	1	1	0
16	25	5	-1	1	2
16	67	5	1	2	1
16	4	5	1	1	2
16	72	5	1	0	3
16	20	5	1	3	0
16	14	5	-1	1	2
22	26	5	-1	0	2
22	64	5	-1	1	2
22	58	5	-1	0	3
22	18	5	-1	2	1
22	5	5	1	1	1
22	15	5	1	1	1
31	12	5	1	1	0
31	10	5	-1	0	1
31	2	5	1	1	1
31	41	5	-1	1	0
31	40	5	1	0	1
31	7	5	1	1	0
37	67	5	1	0	2
37	45	5	-1	2	0
37	34	5	1	1	1
37	47	5	-1	0	2
37	36	5	-1	0	2
37	9	5	1	1	1
42	62	5	-1	0	1
42	30	5	-1	1	0
42	73	5	1	1	0
42	52	5	-1	1	0
42	37	5	-1	0	1
42	2	5	1	1	0
46	69	5	1	0	1
46	4	5	1	0	1
46	35	5	-1	1	0
46	29	5	1	0	1
46	37	5	-1	0	1
46	58	5	-1	0	1
53	79	5	1	0	0
53	46	5	-1	0	0
53	17	5	-1	0	0
53	56	5	1	0	0
53	49	5	-1	0	0
53	11	5	1	0	0
58	11	5	1	0	1
58	8	5	1	0	1
58	6	5	1	0	1
58	4	5	1	1	0
58	40	5	1	1	0
58	62	5	-1	0	1
61	72	5	1	2	2
61	14	5	-1	1	2
61	71	5	1	2	1
61	8	5	-1	1	3
61	31	5	1	2	2
68	45	5	-1	0	2
68	11	5	1	0	1
68	70	5	1	1	1
68	58	5	-1	0	1
68	20	5	1	1	0
68	52	5	-1	0	1
73	73	5	-1	0	1
73	11	5	1	1	0
73	74	5	-1	1	0
73	55	5	1	1	0
73	50	5	1	1	0
73	78	5	1	1	0
76	72	5	1	0	1
76	10	5	-1	0	2
76	37	5	-1	2	0
76	27	5	1	1	1
76	74	5	-1	0	1
76	54	5	-1	1	1
83	79	5	1	1	0
83	11	5	1	0	0
83	31	5	-1	0	0
83	63	5	1	0	0
83	49	5	-1	1	0
83	5	5	1	0	0
88	65	5	1	2	1
88	49	5	1	2	1
88	22	5	1	1	2
88	74	5	1	1	2
88	46	5	-1	1	2
88	63	5	1	1	2
92	56	5	-1	0	0
92	22	5	1	0	0
92	6	5	1	0	0
92	67	5	1	0	0
92	33	5	-1	0	0
92	45	5	-1	0	0
96	43	5	-1	1	1
96	64	5	1	2	0
96	55	5	1	3	0
96	31	5	-1	0	2
96	70	5	1	1	1
96	15	5	1	2	0
103	39	5	1	3	0
103	6	5	1	3	0
103	65	5	1	1	2
103	9	5	1	1	2
103	78	5	-1	1	2
103	15	5	-1	1	2
107	70	5	1	0	0
107	49	5	1	0	0
107	65	5	1	0	0
107	52	5	-1	0	0
107	28	5	1	0	0
107	14	5	-1	0	0
111	73	5	-1	0	1
111	56	5	1	1	0
111	69	5	1	1	0
111	32	5	1	1	0
111	2	5	1	1	0
111	50	5	1	1	0
117	62	5	-1	0	2
117	52	5	-1	0	1
117	39	5	1	2	1
117	45	5	-1	0	2
117	57	5	-1	1	1
117	50	5	1	2	0
126	57	5	-1	0	1
126	3	5	-1	0	1
126	38	5	1	0	0
126	69	5	1	0	1
126	33	5	-1	1	0
126	30	5	-1	1	0
130	31	5	1	1	0
130	50	5	1	1	1
130	34	5	1	1	1
130	43	5	1	1	1
130	26	5	-1	1	1
130	38	5	1	0	2
137	15	5	1	1	0
137	31	5	1	1	0
137	24	5	1	1	0
137	47	5	1	0	1
137	78	5	-1	0	1
137	42	5	-1	0	1
141	22	5	1	0	0
141	16	5	1	0	0
141	70	5	1	0	0
141	19	5	-1	0	0
141	27	5	1	0	0
141	61	5	1	0	0
145	74	5	-1	0	0
145	64	5	1	0	0
145	3	5	-1	0	0
145	17	5	-1	0	0
145	63	5	1	0	0
145	19	5	-1	0	0
152	31	5	-1	0	1
152	74	5	-1	0	1
152	24	5	1	1	0
152	40	5	1	1	0
152	30	5	-1	1	0
152	68	5	1	1	0
156	76	5	-1	0	1
156	12	5	1	0	1
156	38	5	1	0	1
156	18	5	-1	0	1
156	2	5	1	1	0
156	72	5	1	0	1
162	59	5	1	0	0
162	11	5	1	0	0
162	7	5	1	0	0
162	21	5	1	0	0
162	51	5	1	0	0
162	78	5	-1	0	0
166	38	5	1	0	0
166	55	5	-1	0	0
166	25	5	-1	0	0
166	71	5	1	0	0
166	78	5	-1	0	0
166	20	5	1	0	0
170	27	5	1	0	1
170	78	5	-1	0	1
170	48	5	1	1	0
170	58	5	-1	0	1
170	71	5	1	0	1
170	32	5	1	1	0
177	27	5	1	0	0
177	60	5	-1	0	0
177	43	5	1	0	0
177	56	5	-1	0	0
177	31	5	1	0	0
177	35	5	-1	0	0
181	65	5	1	1	0
181	34	5	-1	1	0
181	73	5	1	0	1
181	20	5	1	1	0
181	35	5	-1	1	0
181	67	5	1	0	1
187	42	5	-1	0	0
187	16	5	1	0	0
187	62	5	-1	0	0
187	31	5	-1	0	0
187	58	5	-1	0	0
187	3	5	-1	0	0
191	73	5	-1	0	1
191	50	5	1	1	0
191	17	5	-1	0	1
191	9	5	1	0	1
191	3	5	-1	0	1
191	57	5	-1	1	0
196	22	5	1	0	1
196	14	5	1	1	0
196	5	5	1	1	0
196	16	5	-1	0	1
196	42	5	-1	0	1
196	21	5	1	1	0
200	5	5	1	2	0
200	58	5	-1	0	2
200	65	5	1	2	0
200	30	5	-1	2	0
200	57	5	-1	0	2
200	63	5	-1	0	2
208	72	5	1	0	1
208	79	5	1	0	1
208	14	5	-1	0	1
208	71	5	1	0	1
208	24	5	1	1	0
208	5	5	1	1	0
212	12	5	1	0	0
212	29	5	1	0	0
212	46	5	-1	0	0
212	24	5	1	0	0
212	47	5	-1	0	0
212	68	5	-1	0	0
216	42	5	-1	0	2
216	20	5	1	0	2
216	52	5	1	1	1
216	54	5	-1	1	0
216	46	5	-1	1	1
216	29	5	1	0	2
220	50	5	1	0	1
220	25	5	-1	0	1
220	52	5	-1	0	1
220	8	5	1	1	0
220	12	5	1	0	1
220	67	5	1	1	0
226	65	5	1	0	0
226	51	5	1	0	0
226	38	5	1	0	0
226	32	5	-1	0	0
226	46	5	-1	0	0
226	4	5	1	0	0
235	70	5	1	0	0
235	47	5	-1	0	0
235	7	5	1	0	0
235	48	5	1	0	0
235	64	5	1	0	0
235	55	5	1	0	0
238	27	5	1	3	0
238	6	5	1	2	1
238	54	5	-1	1	1
238	36	5	-1	0	2
238	37	5	-1	2	1
238	41	5	-1	2	1
245	62	5	-1	0	1
245	65	5	1	1	0
245	26	5	-1	0	1
245	30	5	-1	0	1
245	29	5	1	0	1
245	27	5	1	0	1
248	38	5	1	0	1
248	42	5	-1	0	1
248	49	5	1	1	0
248	37	5	-1	0	1
248	11	5	1	1	0
248	35	5	-1	1	0
255	40	5	1	2	0
255	70	5	1	1	1
255	72	5	1	1	1
255	5	5	1	1	0
255	73	5	1	2	0
255	38	5	1	1	1
258	7	5	1	1	0
258	3	5	-1	1	1
258	20	5	1	0	1
258	11	5	1	0	1
258	2	5	1	0	1
258	19	5	-1	1	0
266	74	5	-1	0	0
266	7	5	1	0	0
266	56	5	-1	0	0
266	71	5	1	0	0
266	47	5	-1	0	0
266	58	5	-1	0	0
268	9	5	1	0	1
268	44	5	1	0	1
268	64	5	1	2	0
268	56	5	-1	1	0
268	14	5	-1	1	0
268	74	5	-1	0	1
276	44	5	1	1	0
276	51	5	1	0	1
276	22	5	1	1	0
276	2	5	1	1	0
276	15	5	-1	1	0
276	50	5	1	1	0
1	70	6	-1	2	1
1	68	6	1	4	1
1	58	6	1	1	2
1	11	6	-1	0	3
1	28	6	1	4	1
1	44	6	1	3	0
6	67	6	-1	0	2
6	62	6	-1	0	2
6	63	6	-1	1	1
6	5	6	1	2	1
6	71	6	-1	1	1
6	36	6	1	1	1
11	18	6	1	2	0
11	12	6	1	1	1
11	52	6	-1	1	2
11	8	6	1	1	1
11	57	6	-1	0	2
11	37	6	-1	1	2
18	32	6	-1	1	0
18	35	6	-1	1	0
18	50	6	1	1	0
18	56	6	1	1	0
18	40	6	1	1	0
18	39	6	-1	0	2
22	58	6	-1	0	2
22	64	6	1	0	2
22	26	6	1	0	3
22	18	6	1	1	1
22	5	6	-1	2	1
22	15	6	-1	2	1
26	72	6	-1	2	2
26	51	6	1	2	3
26	27	6	1	2	2
26	5	6	-1	3	1
26	34	6	-1	3	2
26	21	6	1	3	1
33	39	6	-1	1	1
33	51	6	1	0	2
33	70	6	-1	1	1
33	37	6	1	1	1
33	28	6	1	2	0
33	71	6	-1	0	2
41	24	6	1	4	0
41	9	6	1	3	0
41	57	6	-1	0	3
41	31	6	1	1	3
41	2	6	1	0	3
41	60	6	-1	1	2
52	69	6	-1	0	3
52	72	6	-1	1	2
52	40	6	1	2	1
52	20	6	-1	0	3
52	22	6	-1	1	2
52	61	6	-1	1	2
62	10	6	-1	0	2
62	35	6	1	2	0
62	21	6	1	2	0
62	7	6	1	1	1
62	61	6	-1	0	2
62	52	6	-1	0	2
68	45	6	-1	0	1
68	70	6	1	0	1
68	11	6	1	1	1
68	58	6	-1	0	2
68	20	6	1	2	0
68	52	6	1	0	2
72	40	6	1	1	0
72	61	6	-1	0	1
72	62	6	-1	0	1
72	76	6	-1	0	1
72	2	6	1	0	1
72	12	6	-1	0	1
76	72	6	-1	2	2
76	10	6	-1	0	3
76	37	6	-1	2	1
76	27	6	1	2	1
76	74	6	-1	0	2
76	54	6	1	1	2
82	52	6	1	2	1
82	72	6	-1	0	3
82	61	6	-1	0	3
82	36	6	1	1	2
82	45	6	-1	2	1
88	65	6	-1	1	0
88	49	6	1	1	0
88	22	6	-1	0	1
88	63	6	1	0	1
88	46	6	1	0	1
88	74	6	-1	1	0
92	33	6	-1	0	1
92	6	6	1	1	1
92	56	6	1	0	1
92	45	6	-1	0	2
92	22	6	-1	2	0
92	67	6	1	1	1
100	42	6	-1	0	1
100	73	6	1	0	1
100	43	6	-1	0	1
100	14	6	-1	0	1
100	49	6	1	1	0
109	50	6	1	1	0
109	35	6	1	1	0
109	41	6	-1	0	1
