0.021118,0
0.021118,0
0.021118,0
0.025273,0
0.025476,0
0.025595,0
0.031724,0
0.032609,0
0.035542,0
0.036967,0
0.041171,0
0.041368,0
0.04139,0
0.043109,0
0.043109,0
0.043109,0
0.043109,0
0.046474,0
0.050347,0
0.055511,0
0.055511,0
0.0631,0
0.063262,0
0.063835,0
0.066903,0
0.068549,0
0.068725,0
0.069462,0
0.069462,0
0.070298,0
0.073139,0
0.073139,0
0.076283,0
0.076283,0
0.076936,0
0.07918,0
0.079872,0
0.082238,0
0.082858,0
0.083027,0
0.083067,0
0.085492,0
0.085492,0
0.085492,1
0.085492,0
0.08762,0
0.088512,0
0.08955,1
0.092547,0
0.09376,0
0.09376,0
0.095997,1
0.099326,0
0.099326,0
0.099326,0
0.099326,0
0.099326,0
0.099326,0
0.099326,0
0.099326,0
0.099857,0
0.1005,0
0.10321,0
0.10874,0
0.10874,0
0.11105,0
0.11175,0
0.11367,0
0.11403,0
0.11403,0
0.11403,0
0.11403,0
0.11575,0
0.11754,0
0.1177,0
0.11853,0
0.12003,0
0.12003,0
0.12233,0
0.12233,0
0.12233,0
0.12368,0
0.12368,0
0.1275,0
0.12829,0
0.1297,0
0.1299,0
0.12993,0
0.12993,0
0.12993,0
0.13256,0
0.13452,0
0.13506,0
0.13547,0
0.1361,0
0.1361,0
0.13622,0
0.13622,0
0.13622,0
0.13622,0
0.13674,0
0.13674,0
0.14039,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14072,0
0.14099,0
0.14099,0
0.14117,0
0.14117,0
0.14354,0
0.1481,0
0.14829,0
0.14829,0
0.14829,0
0.14829,1
0.14829,0
0.14829,0
0.14843,0
0.15067,0
0.15102,0
0.1517,0
0.15193,0
0.15195,0
0.15216,0
0.15252,0
0.15312,0
0.15357,0
0.15431,0
0.15431,0
0.15484,0
0.15511,0
0.15561,0
0.15561,0
0.15561,0
0.15561,0
0.15561,0
0.15659,0
0.1575,0
0.1575,0
0.1575,1
0.15899,0
0.16248,1
0.16248,0
0.16248,0
0.16248,0
0.16325,0
0.16389,0
0.1648,0
0.16537,0
0.16541,0
0.16541,0
0.16569,0
0.16587,0
0.16663,0
0.17004,0
0.17049,0
0.17135,0
0.17264,0
0.17274,0
0.17274,0
0.17274,0
0.17274,0
0.17274,0
0.17274,0
0.17274,0
0.17274,1
0.17274,0
0.17274,0
0.17274,0
0.17274,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,0
0.17357,1
0.17437,0
0.17437,0
0.17437,0
0.17437,0
0.17437,0
0.17437,1
0.17437,0
0.17437,0
0.17437,0
0.17456,0
0.17456,0
0.17456,0
0.17799,1
0.17799,0
0.17799,0
0.17799,1
0.17799,0
0.17799,0
0.17834,0
0.17857,0
0.17857,0
0.18013,0
0.18063,0
0.18361,0
0.18501,0
0.18501,0
0.18501,0
0.18501,0
0.18501,0
0.18501,0
0.18501,0
0.18538,0
0.18538,0
0.18956,0
0.18956,0
0.19393,0
0.19393,0
0.19463,0
0.19482,0
0.19555,0
0.19665,0
0.19737,0
0.19843,0
0.19843,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19882,0
0.19895,0
0.1996,0
0.1996,0
0.1996,0
0.1996,0
0.1997,0
0.20057,0
0.20069,0
0.20069,0
0.20142,0
0.20235,0
0.2033,0
0.2033,0
0.2033,0
0.2033,1
0.20406,0
0.20406,0
0.20406,0
0.20415,0
0.20415,0
0.20415,0
0.20423,0
0.20477,0
0.20549,0
0.20624,0
0.20642,0
0.2072,0
0.2072,0
0.2072,0
0.2072,0
0.2072,0
0.2072,0
0.2072,0
0.20821,0
0.20824,0
0.20826,0
0.20889,0
0.20938,0
0.20938,0
0.20938,0
0.21066,0
0.21255,0
0.21315,0
0.21491,0
0.21591,0
0.21601,0
0.21733,1
0.21829,0
0.21829,0
0.21829,1
0.21829,0
0.21829,0
0.21829,0
0.21829,0
0.21829,1
0.21829,0
0.21829,1
0.21829,0
0.21829,0
0.21829,0
0.21829,0
0.21829,0
0.21829,1
0.21829,1
0.21829,1
0.21829,0
0.21829,0
0.21858,0
0.21858,0
0.21907,0
0.21931,0
0.21948,0
0.21948,0
0.22062,0
0.22325,0
0.22325,0
0.22325,0
0.22624,0
0.2266,0
0.22771,0
0.22808,1
0.22861,0
0.22861,1
0.22861,0
0.22917,0
0.22932,0
0.22932,0
0.22932,0
0.23042,0
0.23042,0
0.23042,0
0.23048,0
0.23122,0
0.23122,0
0.23383,1
0.23383,0
0.23383,0
0.23429,0
0.2366,1
0.23754,0
0.23761,0
0.23954,0
0.23954,0
0.23954,0
0.23983,0
0.24065,0
0.24065,0
0.241,0
0.24189,0
0.24203,0
0.24203,0
0.24203,0
0.2422,0
0.24244,0
0.24244,0
0.24244,1
0.24244,1
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,1
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24244,1
0.24244,0
0.24244,0
0.24244,0
0.24244,0
0.24339,0
0.24503,0
0.24519,1
0.24528,0
0.24528,0
0.24537,1
0.24537,0
0.24537,0
0.24537,1
0.24537,0
0.24537,1
0.24537,0
0.24558,0
0.24588,0
0.24588,1
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,1
0.24705,0
0.24705,1
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24705,0
0.24708,1
0.24708,0
0.24708,0
0.24708,0
0.24716,0
0.24754,0
0.25031,0
0.25154,0
0.25154,0
0.25154,0
0.25201,0
0.25291,0
0.25291,0
0.25291,0
0.25301,0
0.25314,1
0.25314,0
0.25385,0
0.25464,0
0.25464,0
0.25472,0
0.25472,0
0.25664,0
0.25664,0
0.25664,0
0.25664,0
0.25791,1
0.25834,0
0.25876,0
0.25938,0
0.25968,0
0.26016,0
0.26047,0
0.26105,0
0.26129,0
0.26129,0
0.26306,0
0.26428,0
0.26428,0
0.26428,1
0.26446,0
0.26456,0
0.26478,0
0.26478,1
0.26611,0
0.26611,0
0.26626,0
0.26737,1
0.26737,0
0.26737,0
0.26746,0
0.26778,0
0.26778,0
0.26778,1
0.27078,0
0.27079,1
0.27093,0
0.27126,0
0.27126,0
0.27257,0
0.27327,1
0.27327,1
0.27327,0
0.27327,0
0.27327,1
0.27327,1
0.27327,0
0.27327,0
0.27327,0
0.27327,0
0.27327,1
0.27327,0
0.27327,0
0.27327,1
0.27327,0
0.27327,0
0.27327,1
0.27327,1
0.27327,0
0.27327,0
0.27327,0
0.27327,0
0.27327,1
0.27327,0
0.27337,0
0.27385,0
0.27437,0
0.27437,0
0.27437,0
0.27469,0
0.27517,0
0.27551,0
0.27604,0
0.27912,0
0.27912,0
0.27925,1
0.27925,1
0.27925,1
0.27925,0
0.27989,0
0.27989,0
0.27989,1
0.27989,0
0.27989,0
0.27989,1
0.27989,0
0.27989,1
0.27989,0
0.27989,1
0.27989,0
0.27989,0
0.27989,0
0.27989,1
0.27989,0
0.27989,1
0.27989,0
0.27989,0
0.27989,0
0.28036,1
0.28056,0
0.28076,0
0.28167,0
0.28267,0
0.28267,0
0.28271,0
0.28293,0
0.28318,0
0.28318,0
0.28318,0
0.28349,0
0.2835,0
0.2835,0
0.2839,0
0.28392,0
0.28441,1
0.28497,0
0.2858,0
0.28652,0
0.28652,0
0.28657,1
0.28699,0
0.28735,0
0.28811,0
0.28817,0
0.28903,0
0.29023,0
0.29119,0
0.29145,0
0.29145,1
0.29251,0
0.29251,0
0.29251,0
0.29431,0
0.29445,0
0.2945,0
0.29481,0
0.29494,0
0.29494,0
0.29494,1
0.29494,0
0.29517,0
0.29598,0
0.29668,0
0.29716,0
0.29716,0
0.29716,0
0.29716,0
0.29716,0
0.29716,0
0.29728,0
0.29732,0
0.29732,0
0.29732,0
0.29732,0
0.29732,1
0.29732,1
0.29732,0
0.29732,0
0.29732,0
0.29732,0
0.29732,1
0.29732,0
0.29732,0
0.29732,1
0.29732,0
0.29732,0
0.29732,1
0.29732,0
0.29732,0
0.29732,0
0.29732,0
0.29732,1
0.29732,0
0.29732,0
0.29898,0
0.29898,0
0.29898,0
0.29898,1
0.29898,0
0.29898,0
0.2992,1
0.29934,0
0.29994,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,1
0.30021,1
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,1
0.30021,1
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,1
0.30021,0
0.30021,0
0.30021,0
0.30021,0
0.30093,0
0.30093,0
0.30093,0
0.30093,0
0.30093,1
0.3018,0
0.30182,0
0.30232,1
0.30325,0
0.30325,0
0.30325,0
0.30325,1
0.30364,0
0.30514,0
0.30527,0
0.30527,1
0.30649,0
0.30663,0
0.30694,1
0.30694,0
0.30694,0
0.30694,0
0.30694,1
0.30694,0
0.30694,0
0.30753,0
0.30817,1
0.30817,0
0.30817,0
0.30817,0
0.30817,1
0.30817,0
0.30817,0
0.30817,0
0.30817,1
0.30817,0
0.30892,0
0.30898,1
0.30984,0
0.30984,0
0.30984,0
0.30984,0
0.30984,0
0.30984,0
0.30984,0
0.30984,0
0.31089,0
0.31089,0
0.31095,0
0.31163,1
0.31163,0
0.31163,1
0.31274,0
0.31275,0
0.31286,0
0.31375,0
0.31423,0
0.31432,0
0.31432,0
0.31491,0
0.31491,0
0.31491,0
0.31491,0
0.31491,0
0.31491,0
0.31491,0
0.31491,0
0.3153,0
0.3153,0
0.3153,0
0.31595,0
0.31595,1
0.31621,0
0.31898,0
0.31898,0
0.31951,0
0.31951,1
0.31956,0
0.32002,0
0.32112,1
0.32121,0
0.32377,0
0.32512,0
0.32625,0
0.32657,1
0.32657,1
0.32657,0
0.32657,1
0.32657,0
0.32657,1
0.32657,0
0.32714,0
0.32844,0
0.32844,0
0.32895,0
0.33001,1
0.33185,1
0.33185,0
0.33185,0
0.33185,0
0.33185,1
0.33207,0
0.33207,1
0.33207,0
0.33207,0
0.33207,1
0.33207,1
0.33207,0
0.3337,0
0.3337,1
0.33428,0
0.33432,1
0.33513,0
0.33513,1
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,1
0.33565,1
0.33565,1
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,1
0.33565,0
0.33565,1
0.33565,1
0.33565,1
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,1
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,1
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,1
0.33565,1
0.33565,1
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33565,0
0.33616,1
0.3363,0
0.33646,1
0.33646,0
0.33646,0
0.33646,0
0.33646,1
0.33646,0
0.33646,0
0.33646,0
0.33733,0
0.33735,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,0
0.33838,1
0.33838,0
0.33896,0
0.33942,0
0.33947,1
0.3396,0
0.3396,0
0.3396,0
0.3406,0
0.34131,0
0.34131,1
0.34278,0
0.34278,1
0.34278,1
0.34278,0
0.34278,1
0.34278,1
0.34278,0
0.34278,0
0.34278,0
0.34278,0
0.34278,0
0.34278,1
0.34299,0
0.34299,1
0.34299,0
0.34299,0
0.3432,0
0.34488,0
0.34488,1
0.34589,0
0.34589,0
0.34615,0
0.34634,0
0.3477,0
0.34785,0
0.34813,0
0.34987,0
0.35448,1
0.35534,1
0.35536,0
0.35536,0
0.35536,0
0.35536,0
0.35536,1
0.35536,0
0.35536,0
0.35536,1
0.35536,1
0.35536,1
0.35536,1
0.35536,1
0.35536,0
0.35642,0
0.35642,1
0.35684,0
0.35684,0
0.35684,0
0.35684,0
0.35986,0
0.36019,1
0.3605,1
0.36238,1
0.36246,0
0.36297,1
0.36297,0
0.36297,0
0.36297,0
0.36297,0
0.36297,0
0.36297,0
0.36297,1
0.36313,0
0.36318,1
0.36338,0
0.36341,1
0.36354,0
0.36611,1
0.36611,0
0.36611,0
0.36611,0
0.36773,0
0.36773,0
0.36805,1
0.36805,1
0.36973,1
0.37024,0
0.37045,0
0.37171,0
0.37222,1
0.37283,0
0.37283,1
0.37283,0
0.37283,0
0.37283,0
0.37283,0
0.37283,0
0.37293,0
0.37326,0
0.37326,0
0.37354,0
0.37575,1
0.37619,1
0.37619,1
0.37619,1
0.37876,1
0.37876,0
0.37881,0
0.37881,0
0.37925,0
0.37925,1
0.37971,0
0.37971,0
0.37971,1
0.37971,0
0.37971,1
0.37971,0
0.37997,1
0.3809,1
0.38354,0
0.38354,0
0.38494,0
0.38516,0
0.38572,0
0.3859,1
0.3859,0
0.3862,0
0.38653,0
0.38783,0
0.38788,0
0.3882,0
0.3882,1
0.38863,0
0.38874,0
0.38919,0
0.38925,1
0.39067,1
0.39067,1
0.39067,1
0.39067,1
0.39067,1
0.39067,0
0.39067,0
0.3907,0
0.3907,0
0.3907,0
0.3907,0
0.3907,1
0.3907,0
0.3907,0
0.3907,1
0.3907,1
0.3907,0
0.3907,0
0.3907,1
0.3907,0
0.3907,0
0.3907,0
0.3907,0
0.3907,1
0.3907,0
0.3907,0
0.3907,1
0.3907,0
0.3907,1
0.3907,0
0.3907,1
0.3907,0
0.3907,0
0.3907,0
0.3907,0
0.3907,0
0.39104,1
0.39104,1
0.39123,1
0.39177,0
0.39202,1
0.39246,0
0.3939,0
0.39527,1
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,0
0.39535,1
0.39535,1
0.39535,0
0.39535,1
0.39535,0
0.39535,0
0.39535,1
0.39535,0
