0.15721	0.54311	0.43408	0.051476	0.42644	0.27132	0.029979	0.046924	0.38699	0.35207	0.14553	0.18152	0.27341	0.37325	0.37154	0.6212	0.60162	0.1784	0.42304
0.1572	0.54322	0.43907	0.074927	0.45004	0.30056	0.10597	0.033905	0.38715	0.35209	0.1453	0.18032	0.26316	0.35197	0.35904	0.61834	0.59824	0.22429	0.42823
0.15724	0.54318	0.43424	0.051005	0.39288	0.22398	0.0021448	0.046871	0.38727	0.35192	0.14546	0.16882	0.27349	0.35308	0.37227	0.62335	0.57507	0.15038	0.42302
0.15722	0.54316	0.4442	0.051605	0.43952	0.27156	4.3263e-11	0.046536	0.37193	0.35202	0.11505	0.15848	0.29441	0.37287	0.35863	0.62108	0.6051	0.16105	0.43131
0.15721	0.55362	0.43427	0.052056	0.46619	0.24987	0.017525	0.0099683	0.38708	0.35212	0.13444	0.14971	0.2765	0.37381	0.37159	0.62437	0.59848	0.24463	0.42307
0.15722	0.5432	0.43416	0.0345	0.44171	0.2713	0.026362	0.027471	0.38718	0.34295	0.18395	0.15878	0.27485	0.37284	0.37143	0.62108	0.60242	0.15018	0.41546
0.15722	0.55149	0.43417	0.05453	0.43337	0.27248	0.14031	0.047097	0.38701	0.35197	0.14576	0.16003	0.27311	0.39698	0.37138	0.63342	0.60374	0.20219	0.42296
0.15723	0.54312	0.42442	0.091205	0.43338	0.2878	0.0052245	0.071278	0.38705	0.33915	0.12235	0.16497	0.26237	0.37337	0.36905	0.6245	0.59555	0.21259	0.41316
0.15722	0.55411	0.41458	0.04564	0.43694	0.27303	0.049809	0.082731	0.38709	0.34516	0.14533	0.18012	0.30043	0.38202	0.37122	0.61214	0.60148	0.1772	0.42294
0.15722	0.53974	0.43429	0.051722	0.40615	0.26861	0.031284	0.046647	0.37868	0.35205	0.13351	0.22479	0.29806	0.35203	0.37633	0.6212	0.59242	0.15652	0.4231
0.15723	0.54318	0.4413	5.4326e-11	0.4372	0.29161	0.0091485	0.046989	0.38734	0.3522	0.13333	0.2005	0.28104	0.35062	0.35891	0.62342	0.59371	0.13616	0.41571
0.15722	0.53741	0.41984	0.036667	0.43889	0.31804	0.010759	0.034727	0.37528	0.33965	0.12909	0.15746	0.23174	0.38025	0.38147	0.63391	0.60983	0.15876	0.42305
0.15723	0.54308	0.43396	0.051102	0.42611	0.27104	0.029643	0.047136	0.38698	0.35202	0.14581	0.18151	0.27333	0.37326	0.37154	0.62114	0.60157	0.17776	0.423
0.15721	0.55257	0.44541	0.039136	0.39182	0.2613	0.0030923	0.026066	0.40606	0.34211	0.12667	0.15218	0.26113	0.37281	0.37162	0.61245	0.60027	0.16069	0.4231
0.15722	0.54321	0.44163	0.097738	0.43304	0.26209	0.09655	0.012187	0.38721	0.35211	0.16278	0.16607	0.28937	0.37755	0.37768	0.62053	0.60385	0.23418	0.42803
0.15723	0.54312	0.42508	0.066247	0.42183	0.2712	0.076513	0.027684	0.37889	0.33922	0.14567	0.23348	0.24471	0.40453	0.3838	0.63248	0.60812	0.19819	0.43332
0.15722	0.54395	0.43411	0.051744	0.41606	0.27141	0.018454	0.046631	0.38702	0.35202	0.16113	0.23379	0.26083	0.37659	0.39414	0.63048	0.60646	0.17028	0.42307
0.15722	0.55567	0.43957	0.030562	0.41394	0.27026	0.029927	0.15558	0.38704	0.34472	0.14595	0.20238	0.27343	0.37314	0.37145	0.6212	0.61147	0.15142	0.42299
0.15723	0.54313	0.4005	0.014083	0.41307	0.2545	0.0080954	0.026212	0.37815	0.35212	0.12115	0.17701	0.23995	0.35972	0.31555	0.62336	0.59885	0.16375	0.40999
0.15722	0.54305	0.4148	0.029446	0.4334	0.26855	0.048606	0.067239	0.40498	0.3521	0.14531	0.2104	0.25802	0.3691	0.37696	0.6033	0.60107	0.18635	0.42299
0.15721	0.54632	0.43425	0.051551	0.42914	0.28409	0.017273	0.065414	0.38708	0.35202	0.15087	0.1629	0.29794	0.3977	0.38478	0.61615	0.57616	0.20999	0.42305
