0.027017	0
0.036972	0
0.058533	0
0.06171	0
0.06171	0
0.06171	0
0.06171	0
0.065285	0
0.066012	0
0.066012	0
0.066012	0
0.066012	0
0.067789	0
0.07723	0
0.088245	0
0.088245	0
0.095725	0
0.095725	0
0.095725	0
0.096856	0
0.09827	1
0.09827	1
0.10135	1
0.10135	0
0.10135	0
0.11008	0
0.11263	0
0.11501	0
0.11716	0
0.12661	0
0.12661	0
0.12661	0
0.12661	0
0.13221	0
0.13221	0
0.14035	0
0.14035	0
0.14089	0
0.1417	0
0.1417	0
0.1417	0
0.14736	1
0.16281	0
0.16818	0
0.17255	0
0.17255	0
0.17385	1
0.17577	0
0.18129	1
0.18129	1
0.18129	1
0.18332	0
0.18332	0
0.18332	0
0.18566	0
0.20047	0
0.20047	0
0.20816	0
0.2087	0
0.2087	0
0.20942	0
0.20942	0
0.22991	0
0.22991	0
0.22991	0
0.23163	0
0.23163	0
0.23836	1
0.24722	0
0.24722	0
0.24722	1
0.24722	0
0.24722	1
0.24722	0
0.24722	0
0.24722	1
0.24722	0
0.24728	0
0.24728	0
0.24906	1
0.25027	0
0.25027	1
0.25027	0
0.25274	0
0.25853	0
0.26302	0
0.26953	0
0.2701	0
0.27076	0
0.27842	0
0.28022	0
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	1
0.28022	1
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28022	1
0.28022	0
0.28022	0
0.28537	1
0.28753	0
0.28872	0
0.28872	0
0.28872	0
0.28872	0
0.29024	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	1
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29091	0
0.29161	0
0.29161	0
0.29446	0
0.29794	0
0.29799	1
0.30472	1
0.31021	0
0.31103	0
0.31232	0
0.31232	0
0.31232	0
0.314	0
0.32742	0
0.32742	0
0.32742	0
0.33722	0
0.33838	0
0.33838	0
0.33838	0
0.3388	0
0.34389	0
0.34389	0
0.34391	1
0.34488	0
0.34699	0
0.35115	0
0.35177	0
0.35197	1
0.35319	1
0.35335	0
0.35496	1
0.35496	1
0.35496	0
0.35496	0
0.35496	0
0.35704	1
0.36107	0
0.3647	1
0.37096	1
0.37147	1
0.37147	0
0.37147	0
0.37147	0
0.37147	0
0.37147	0
0.37147	1
0.37147	0
0.37392	1
0.37561	0
0.38347	1
0.38347	0
0.38347	0
0.38347	0
0.38347	0
0.38347	1
0.38347	0
0.38347	0
0.38347	1
0.38347	1
0.3838	0
0.3838	0
0.3838	0
0.3931	0
0.3931	0
0.39383	0
0.39383	0
0.39469	1
0.39469	0
0.39469	0
0.39469	1
0.4	0
0.4	1
0.4	0
0.4	1
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	1
0.4	0
0.4	1
0.4	1
0.4	1
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	1
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.4	1
0.4	0
0.4	0
0.4	0
0.40524	0
0.40524	0
0.40524	0
0.4066	0
0.40888	1
0.40888	1
0.41237	0
0.41279	0
0.41279	1
0.41279	0
0.41279	0
0.41279	1
0.41279	0
0.41279	1
0.41279	1
0.41279	1
0.41279	0
0.41279	0
0.41279	0
0.41279	1
0.41279	0
0.41448	0
0.41448	1
0.41642	0
0.41711	0
0.4174	0
0.41755	0
0.4199	0
0.4199	0
0.42319	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	0
0.42466	1
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	0
0.42466	0
0.42466	0
0.42466	1
0.42466	0
0.42466	1
0.42466	1
0.42466	1
0.42466	0
0.42466	0
0.42513	1
0.42513	0
0.4321	1
0.4321	0
0.4321	0
0.4321	1
0.4321	0
0.4321	1
0.4321	1
0.4321	0
0.4321	0
0.4321	1
0.4321	0
0.4321	1
0.4321	0
0.4321	1
0.4322	1
0.4322	1
0.4322	0
0.4322	0
0.4322	1
0.4322	0
0.4322	0
0.4322	0
0.4322	1
0.4322	1
0.4322	0
0.43235	0
0.43235	0
0.43235	0
0.43235	1
0.43336	1
0.43336	0
0.43336	0
0.43336	1
0.43336	1
0.43336	0
0.43336	0
0.43336	0
0.43806	0
0.43838	1
0.43838	1
0.43838	0
0.43838	0
0.43838	1
0.43838	1
0.43838	0
0.43838	1
0.43838	0
0.43838	0
0.43838	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	0
0.44	1
0.44	1
0.44	0
0.44	1
0.44	0
0.44	0
0.44	1
0.44	0
0.44	1
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	1
0.44	0
0.44	1
0.44	1
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	0
0.44	1
0.44	1
0.44	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
0.44	0
0.44	1
0.44	1
0.44	0
0.44	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	1
0.44	1
0.44	0
0.44	0
0.44	1
0.44	1
0.44	0
0.44	1
0.44	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	1
0.44	0
0.44	0
0.44	0
0.44	0
0.44	0
0.44	1
0.44	0
0.44	0
