8	37	1	2012-09-04 17:26:56
24	15	1	2012-09-04 17:27:02
6	28	1	2012-09-04 17:27:10
6	33	-1	2012-09-04 17:27:05
26	42	-1	2012-09-04 17:27:10
6	25	-1	2012-09-04 17:27:12
24	65	-1	2012-09-04 17:27:12
18	25	-1	2012-09-04 17:27:16
7	52	-1	2012-09-04 17:51:25
18	33	-1	2012-09-04 17:27:17
26	33	-1	2012-09-04 17:27:21
7	45	1	2012-09-04 17:27:27
8	55	1	2012-09-04 17:27:29
13	27	-1	2012-09-04 17:27:30
18	28	-1	2012-09-04 17:27:32
13	48	-1	2012-09-04 17:27:33
13	42	-1	2012-09-04 17:27:37
13	33	-1	2012-09-04 17:27:46
26	58	1	2012-09-04 17:27:47
6	24	1	2012-09-04 17:27:49
13	58	1	2012-09-04 17:27:49
6	8	1	2012-09-04 17:27:53
18	10	-1	2012-09-04 17:27:53
18	63	1	2012-09-04 17:28:05
6	53	-1	2012-09-04 17:28:08
7	33	-1	2012-09-04 17:51:29
6	14	1	2012-09-04 17:28:13
13	37	1	2012-09-04 17:28:14
6	31	-1	2012-09-04 17:28:16
13	10	1	2012-09-04 17:28:17
18	50	1	2012-09-04 17:28:17
7	44	1	2012-09-04 17:28:18
13	11	1	2012-09-04 17:28:21
6	40	-1	2012-09-04 17:28:21
13	34	1	2012-09-04 17:28:22
13	25	1	2012-09-04 17:28:26
13	53	1	2012-09-04 17:28:48
9	54	-1	2012-09-04 17:28:30
10	40	-1	2012-09-04 17:28:32
9	25	-1	2012-09-04 17:28:34
10	31	-1	2012-09-04 17:28:34
9	72	-1	2012-09-04 17:28:34
10	14	-1	2012-09-04 17:28:38
9	56	-1	2012-09-04 17:28:39
10	24	1	2012-09-04 17:28:39
9	27	-1	2012-09-04 17:28:43
2	10	1	2012-09-04 17:28:46
9	66	1	2012-09-04 17:28:51
8	25	-1	2012-09-04 17:28:58
8	33	-1	2012-09-04 17:29:02
5	62	1	2012-09-04 17:29:03
14	40	1	2012-09-04 17:29:07
8	28	-1	2012-09-04 17:29:05
13	66	1	2012-09-04 17:29:06
10	8	-1	2012-09-04 17:29:08
8	10	1	2012-09-04 17:29:08
13	56	1	2012-09-04 17:29:09
8	63	-1	2012-09-04 17:29:10
13	27	-1	2012-09-04 17:29:12
8	50	1	2012-09-04 17:29:12
13	54	-1	2012-09-04 17:29:16
7	64	1	2012-09-04 17:29:17
13	72	-1	2012-09-04 17:29:21
10	53	-1	2012-09-04 17:29:24
13	25	1	2012-09-04 17:29:28
18	72	-1	2012-09-04 17:36:59
18	49	1	2012-09-04 17:29:29
14	53	1	2012-09-04 17:29:30
9	58	-1	2012-09-04 17:29:36
18	10	-1	2012-09-04 17:35:33
6	9	1	2012-09-04 17:29:40
6	10	1	2012-09-04 17:29:43
13	57	1	2012-09-04 17:29:46
21	33	-1	2012-09-04 17:29:47
9	20	1	2012-09-04 17:29:48
6	24	-1	2012-09-04 17:29:50
18	26	1	2012-09-04 17:38:34
18	3	-1	2012-09-04 17:38:44
6	70	-1	2012-09-04 17:29:52
18	68	-1	2012-09-04 17:29:53
6	2	-1	2012-09-04 17:29:54
6	36	-1	2012-09-04 17:29:55
8	24	1	2012-09-04 17:29:56
8	8	1	2012-09-04 17:30:02
8	53	-1	2012-09-04 17:30:04
8	14	1	2012-09-04 17:30:09
24	26	1	2012-09-04 17:30:09
24	3	1	2012-09-04 17:30:10
8	31	-1	2012-09-04 17:30:13
24	68	1	2012-09-04 17:30:14
24	49	-1	2012-09-04 17:30:17
14	19	1	2012-09-04 17:30:19
10	12	1	2012-09-04 17:30:38
10	7	1	2012-09-04 17:30:41
10	52	1	2012-09-04 17:30:49
1	10	1	2012-09-04 17:30:49
14	39	1	2012-09-04 17:30:49
13	69	1	2012-09-04 17:30:50
24	10	-1	2012-09-04 17:30:52
24	72	1	2012-09-04 17:30:54
19	39	1	2012-09-04 17:30:54
10	19	1	2012-09-04 17:31:00
6	6	1	2012-09-04 17:31:02
6	45	1	2012-09-04 17:31:03
10	20	-1	2012-09-04 17:31:05
6	10	1	2012-09-04 17:31:13
6	41	-1	2012-09-04 17:31:15
6	18	-1	2012-09-04 17:31:17
10	60	1	2012-09-04 17:31:17
6	27	-1	2012-09-04 17:31:18
14	63	1	2012-09-04 17:31:19
13	62	1	2012-09-04 17:31:22
26	57	1	2012-09-04 17:31:22
13	2	1	2012-09-04 17:31:22
13	6	1	2012-09-04 17:31:24
8	40	-1	2012-09-04 17:31:25
24	66	1	2012-09-04 17:31:26
13	56	-1	2012-09-04 17:31:31
26	1	-1	2012-09-04 17:31:33
24	56	-1	2012-09-04 17:31:34
21	28	-1	2012-09-04 17:31:35
21	10	1	2012-09-04 17:31:36
19	55	1	2012-09-04 17:31:37
21	63	-1	2012-09-04 17:31:37
19	34	-1	2012-09-04 17:31:38
19	4	-1	2012-09-04 17:31:40
19	33	-1	2012-09-04 17:31:43
8	19	-1	2012-09-04 17:31:50
21	50	1	2012-09-04 17:31:50
8	20	-1	2012-09-04 17:35:11
24	27	-1	2012-09-04 17:31:52
24	54	1	2012-09-04 17:31:55
8	52	-1	2012-09-04 17:31:56
2	50	1	2012-09-04 17:31:58
24	25	1	2012-09-04 17:32:01
24	72	1	2012-09-04 17:32:02
13	14	-1	2012-09-04 17:32:07
13	39	1	2012-09-04 17:32:07
6	16	1	2012-09-04 17:32:31
13	64	-1	2012-09-04 17:32:15
14	13	1	2012-09-04 17:32:16
19	67	-1	2012-09-04 17:32:16
6	17	1	2012-09-04 17:32:26
6	2	1	2012-09-04 17:32:18
13	21	-1	2012-09-04 17:32:19
14	24	-1	2012-09-04 17:32:19
26	61	-1	2012-09-04 17:32:21
14	57	1	2012-09-04 17:32:21
6	38	-1	2012-09-04 17:32:23
6	40	-1	2012-09-04 17:32:24
21	2	1	2012-09-04 17:32:28
6	8	1	2012-09-04 17:32:30
26	32	1	2012-09-04 17:32:35
13	12	-1	2012-09-04 17:32:36
7	26	1	2012-09-04 17:32:41
21	65	-1	2012-09-04 17:32:41
21	55	-1	2012-09-04 17:32:43
13	27	-1	2012-09-04 17:32:44
10	24	1	2012-09-04 17:32:53
6	45	1	2012-09-04 17:32:53
1	24	1	2012-09-04 17:32:54
26	62	1	2012-09-04 17:32:54
10	10	-1	2012-09-04 17:32:57
21	15	1	2012-09-04 17:33:00
27	45	1	2012-09-04 17:33:02
8	7	1	2012-09-04 17:33:02
10	36	-1	2012-09-04 17:33:04
21	26	-1	2012-09-04 17:33:05
27	30	1	2012-09-04 17:33:06
19	14	1	2012-09-04 17:33:07
10	2	-1	2012-09-04 17:33:09
26	19	1	2012-09-04 17:33:09
27	52	-1	2012-09-04 17:33:09
13	8	1	2012-09-04 17:33:10
10	70	-1	2012-09-04 17:33:11
2	24	1	2012-09-04 17:33:11
13	30	-1	2012-09-04 17:33:12
18	39	-1	2012-09-04 17:33:16
13	44	-1	2012-09-04 17:33:17
18	23	-1	2012-09-04 17:33:18
10	9	-1	2012-09-04 17:33:18
13	58	1	2012-09-04 17:33:19
21	34	1	2012-09-04 17:33:19
18	63	1	2012-09-04 17:33:19
6	29	1	2012-09-04 17:33:20
27	64	-1	2012-09-04 17:33:47
18	46	1	2012-09-04 17:33:23
18	26	-1	2012-09-04 17:33:26
5	72	1	2012-09-04 17:33:27
13	22	1	2012-09-04 17:33:27
18	19	-1	2012-09-04 17:33:29
13	12	-1	2012-09-04 17:33:30
19	53	1	2012-09-04 17:33:30
6	50	-1	2012-09-04 17:33:31
6	43	-1	2012-09-04 17:33:32
6	25	-1	2012-09-04 17:33:33
10	41	1	2012-09-04 17:33:34
6	39	-1	2012-09-04 17:33:34
10	45	-1	2012-09-04 17:33:37
10	18	-1	2012-09-04 17:33:39
27	44	1	2012-09-04 17:33:39
10	27	-1	2012-09-04 17:33:42
8	60	1	2012-09-04 17:33:45
10	10	-1	2012-09-04 17:33:45
6	68	1	2012-09-04 17:33:47
6	39	1	2012-09-04 17:33:54
14	45	1	2012-09-04 17:33:56
13	31	-1	2012-09-04 17:33:56
13	43	-1	2012-09-04 17:33:56
10	6	1	2012-09-04 17:33:58
14	18	1	2012-09-04 17:33:58
13	61	-1	2012-09-04 17:33:58
26	19	-1	2012-09-04 17:33:59
6	71	1	2012-09-04 17:34:00
6	44	-1	2012-09-04 17:34:01
6	15	-1	2012-09-04 17:34:06
6	31	-1	2012-09-04 17:34:07
26	20	-1	2012-09-04 17:34:37
13	30	-1	2012-09-04 17:34:17
7	54	-1	2012-09-04 17:34:21
7	25	1	2012-09-04 17:34:25
8	12	1	2012-09-04 17:34:25
7	72	1	2012-09-04 17:34:27
21	31	1	2012-09-04 17:34:32
7	27	1	2012-09-04 17:34:30
19	24	1	2012-09-04 17:34:34
9	44	1	2012-09-04 17:34:39
19	8	-1	2012-09-04 17:34:40
7	66	1	2012-09-04 17:34:42
10	68	1	2012-09-04 17:34:47
26	52	1	2012-09-04 17:34:55
7	56	-1	2012-09-04 17:34:58
10	44	-1	2012-09-04 17:34:59
14	65	1	2012-09-04 17:35:05
10	71	-1	2012-09-04 17:35:09
14	11	1	2012-09-04 17:35:15
6	12	1	2012-09-04 17:35:17
26	60	-1	2012-09-04 17:35:19
10	15	-1	2012-09-04 17:35:19
5	31	-1	2012-09-04 17:35:20
6	31	-1	2012-09-04 17:35:20
21	66	-1	2012-09-04 17:36:45
9	3	1	2012-09-04 17:35:26
5	66	1	2012-09-04 17:35:26
5	12	1	2012-09-04 17:35:28
19	31	-1	2012-09-04 17:35:30
9	68	1	2012-09-04 17:35:31
1	66	1	2012-09-04 17:35:32
7	37	1	2012-09-04 17:35:32
21	12	1	2012-09-04 17:35:33
6	66	-1	2012-09-04 17:35:34
9	49	-1	2012-09-04 17:35:35
9	10	-1	2012-09-04 17:35:36
7	11	-1	2012-09-04 17:35:37
9	72	-1	2012-09-04 17:35:38
2	12	1	2012-09-04 17:35:41
10	31	-1	2012-09-04 17:35:42
6	5	-1	2012-09-04 17:35:43
9	26	1	2012-09-04 17:35:45
10	39	1	2012-09-04 17:35:45
6	46	1	2012-09-04 17:35:59
26	12	1	2012-09-04 17:35:46
6	42	1	2012-09-04 17:35:46
7	10	1	2012-09-04 17:35:53
19	40	-1	2012-09-04 17:35:54
23	31	1	2012-09-04 17:36:00
27	2	1	2012-09-04 17:36:21
23	12	1	2012-09-04 17:36:02
7	34	-1	2012-09-04 17:36:03
10	63	1	2012-09-04 17:36:04
26	7	1	2012-09-04 17:36:05
23	42	1	2012-09-04 17:36:06
7	25	1	2012-09-04 17:36:07
10	24	1	2012-09-04 17:36:07
27	65	1	2012-09-04 17:36:13
23	46	-1	2012-09-04 17:36:09
10	49	-1	2012-09-04 17:36:10
10	71	-1	2012-09-04 17:36:11
21	42	1	2012-09-04 17:36:13
13	69	-1	2012-09-04 17:36:13
10	42	-1	2012-09-04 17:36:13
10	14	-1	2012-09-04 17:36:14
23	5	-1	2012-09-04 17:36:15
13	34	-1	2012-09-04 17:36:22
23	66	-1	2012-09-04 17:36:20
19	3	1	2012-09-04 17:36:21
21	46	1	2012-09-04 17:36:23
19	41	-1	2012-09-04 17:36:24
7	53	1	2012-09-04 17:36:24
10	19	1	2012-09-04 17:36:26
19	15	1	2012-09-04 17:36:28
19	4	-1	2012-09-04 17:36:29
10	52	1	2012-09-04 17:36:30
10	10	-1	2012-09-04 17:36:31
10	54	-1	2012-09-04 17:36:32
10	42	-1	2012-09-04 17:36:33
10	43	-1	2012-09-04 17:36:34
21	5	-1	2012-09-04 17:36:35
14	20	1	2012-09-04 17:36:42
8	36	-1	2012-09-04 17:36:42
14	69	1	2012-09-04 17:36:44
8	2	1	2012-09-04 17:36:45
13	33	-1	2012-09-04 17:36:45
26	9	1	2012-09-04 17:36:47
2	1	1	2012-09-04 17:36:47
13	11	1	2012-09-04 17:36:50
13	5	1	2012-09-04 17:36:50
26	51	1	2012-09-04 17:36:59
8	24	1	2012-09-04 17:37:51
13	44	1	2012-09-04 17:37:01
26	8	-1	2012-09-04 17:37:07
19	28	-1	2012-09-04 17:37:15
26	1	-1	2012-09-04 17:37:17
13	53	1	2012-09-04 17:37:17
7	70	-1	2012-09-04 17:37:25
7	2	-1	2012-09-04 17:37:27
19	57	-1	2012-09-04 17:37:30
23	37	-1	2012-09-04 17:37:31
23	10	1	2012-09-04 17:37:35
13	40	-1	2012-09-04 17:37:41
23	11	1	2012-09-04 17:37:43
23	34	1	2012-09-04 17:37:49
26	5	-1	2012-09-04 17:37:49
21	9	1	2012-09-04 17:37:49
8	70	1	2012-09-04 17:37:49
24	57	1	2012-09-04 17:37:51
21	51	1	2012-09-04 17:37:52
24	69	-1	2012-09-04 17:37:53
7	36	-1	2012-09-04 17:37:54
21	8	-1	2012-09-04 17:37:54
5	55	1	2012-09-04 17:37:55
21	1	1	2012-09-04 17:37:56
19	69	1	2012-09-04 17:37:56
23	25	1	2012-09-04 17:37:56
24	56	1	2012-09-04 17:37:57
27	34	1	2012-09-04 17:37:57
13	48	-1	2012-09-04 17:37:58
7	24	-1	2012-09-04 17:37:59
19	62	1	2012-09-04 17:37:59
26	7	-1	2012-09-04 17:38:00
19	56	-1	2012-09-04 17:38:00
1	27	-1	2012-09-04 17:38:22
7	10	1	2012-09-04 17:38:02
21	5	-1	2012-09-04 17:38:02
19	57	1	2012-09-04 17:38:03
23	53	-1	2012-09-04 17:38:03
27	13	1	2012-09-04 17:38:04
19	2	1	2012-09-04 17:38:05
21	7	-1	2012-09-04 17:38:05
8	10	-1	2012-09-04 17:38:07
13	72	-1	2012-09-04 17:38:07
13	52	1	2012-09-04 17:38:09
7	9	1	2012-09-04 17:38:16
24	62	1	2012-09-04 17:38:17
13	40	-1	2012-09-04 17:38:19
13	36	-1	2012-09-04 17:38:21
14	68	1	2012-09-04 17:38:22
5	51	1	2012-09-04 17:38:24
24	2	1	2012-09-04 17:38:25
9	55	-1	2012-09-04 17:38:28
13	26	-1	2012-09-04 17:38:30
19	6	1	2012-09-04 17:38:32
14	15	1	2012-09-04 17:38:32
24	6	-1	2012-09-04 17:38:33
10	50	-1	2012-09-04 17:38:34
10	43	-1	2012-09-04 17:38:35
10	39	1	2012-09-04 17:38:38
21	14	-1	2012-09-04 17:38:40
10	45	-1	2012-09-04 17:38:40
10	29	1	2012-09-04 17:38:42
10	25	-1	2012-09-04 17:38:44
7	8	1	2012-09-04 17:38:47
24	27	1	2012-09-04 17:38:51
23	9	1	2012-09-04 17:38:53
24	18	1	2012-09-04 17:38:54
24	45	-1	2012-09-04 17:38:55
24	41	1	2012-09-04 17:38:56
23	51	1	2012-09-04 17:38:57
21	39	-1	2012-09-04 17:38:58
24	10	1	2012-09-04 17:38:59
7	30	-1	2012-09-04 17:38:59
24	6	-1	2012-09-04 17:39:00
13	5	1	2012-09-04 17:39:00
5	39	-1	2012-09-04 17:39:01
19	45	1	2012-09-04 17:39:01
7	44	1	2012-09-04 17:39:01
19	41	-1	2012-09-04 17:39:02
9	63	1	2012-09-04 17:39:03
10	55	1	2012-09-04 17:39:05
10	43	-1	2012-09-04 17:39:06
23	8	1	2012-09-04 17:39:07
13	72	-1	2012-09-04 17:39:07
21	64	-1	2012-09-04 17:39:07
9	4	1	2012-09-04 17:39:07
10	18	-1	2012-09-04 17:39:07
7	58	-1	2012-09-04 17:39:08
13	4	1	2012-09-04 17:39:08
10	12	1	2012-09-04 17:39:08
9	3	-1	2012-09-04 17:39:08
9	49	-1	2012-09-04 17:39:09
10	2	1	2012-09-04 17:39:10
7	12	1	2012-09-04 17:39:13
19	6	1	2012-09-04 17:39:10
23	5	-1	2012-09-04 17:39:11
10	33	-1	2012-09-04 17:39:11
23	7	1	2012-09-04 17:39:13
7	22	1	2012-09-04 17:39:16
24	20	1	2012-09-04 17:39:17
24	63	-1	2012-09-04 17:39:18
8	9	-1	2012-09-04 17:39:18
21	21	1	2012-09-04 17:39:20
24	18	-1	2012-09-04 17:39:21
13	61	-1	2012-09-04 17:39:26
10	48	-1	2012-09-04 17:39:21
26	69	1	2012-09-04 17:39:22
10	66	1	2012-09-04 17:39:23
24	67	-1	2012-09-04 17:39:24
10	59	-1	2012-09-04 17:39:24
10	9	1	2012-09-04 17:39:26
21	12	1	2012-09-04 17:39:26
10	44	-1	2012-09-04 17:39:27
10	29	-1	2012-09-04 17:39:28
24	40	1	2012-09-04 17:39:30
18	51	1	2012-09-04 17:39:30
24	37	1	2012-09-04 17:39:31
19	10	1	2012-09-04 17:39:50
6	34	1	2012-09-04 17:39:35
13	13	-1	2012-09-04 17:39:35
23	3	1	2012-09-04 17:39:37
6	67	-1	2012-09-04 17:39:38
6	51	-1	2012-09-04 17:39:41
21	27	1	2012-09-04 17:39:42
19	18	-1	2012-09-04 17:39:43
19	27	1	2012-09-04 17:39:44
18	9	-1	2012-09-04 17:39:44
23	55	1	2012-09-04 17:39:46
6	63	1	2012-09-04 17:39:46
13	10	1	2012-09-04 17:39:47
2	39	1	2012-09-04 17:39:47
6	26	-1	2012-09-04 17:39:47
7	25	1	2012-09-04 17:39:48
14	58	1	2012-09-04 17:39:49
23	51	1	2012-09-04 17:39:49
23	4	1	2012-09-04 17:39:52
6	8	-1	2012-09-04 17:39:53
9	48	-1	2012-09-04 17:39:53
7	29	-1	2012-09-04 17:39:54
23	39	-1	2012-09-04 17:39:55
14	66	1	2012-09-04 17:39:56
1	51	1	2012-09-04 17:39:57
23	22	1	2012-09-04 17:39:58
7	45	1	2012-09-04 17:40:00
18	8	-1	2012-09-04 17:40:00
2	22	1	2012-09-04 17:40:01
8	27	-1	2012-09-04 17:40:02
8	18	1	2012-09-04 17:40:04
1	9	1	2012-09-04 17:40:04
18	7	-1	2012-09-04 17:40:04
6	72	1	2012-09-04 17:40:05
5	35	1	2012-09-04 17:40:05
6	12	1	2012-09-04 17:40:07
5	48	1	2012-09-04 17:40:09
8	41	1	2012-09-04 17:40:09
6	3	-1	2012-09-04 17:40:11
8	10	-1	2012-09-04 17:40:11
6	14	-1	2012-09-04 17:40:12
6	64	-1	2012-09-04 17:40:12
21	16	-1	2012-09-04 17:40:13
6	33	-1	2012-09-04 17:40:13
5	32	-1	2012-09-04 17:40:16
21	17	-1	2012-09-04 17:40:22
5	37	-1	2012-09-04 17:40:18
5	45	1	2012-09-04 17:40:20
14	26	-1	2012-09-04 17:40:20
14	42	-1	2012-09-04 17:40:21
21	8	-1	2012-09-04 17:40:21
23	38	1	2012-09-04 17:40:23
9	61	1	2012-09-04 17:40:23
21	2	-1	2012-09-04 17:40:23
18	5	-1	2012-09-04 17:40:23
9	51	-1	2012-09-04 17:40:24
23	40	-1	2012-09-04 17:40:25
10	63	-1	2012-09-04 17:40:26
1	7	1	2012-09-04 17:40:26
21	40	-1	2012-09-04 17:40:26
10	20	-1	2012-09-04 17:40:27
21	38	-1	2012-09-04 17:40:27
13	21	-1	2012-09-04 17:40:28
13	4	1	2012-09-04 17:40:28
23	16	1	2012-09-04 17:40:29
10	18	-1	2012-09-04 17:40:29
10	67	1	2012-09-04 17:40:31
19	15	1	2012-09-04 17:40:32
23	17	1	2012-09-04 17:40:32
13	1	1	2012-09-04 17:40:32
19	62	1	2012-09-04 17:40:33
10	40	-1	2012-09-04 17:40:33
10	37	1	2012-09-04 17:40:34
13	29	1	2012-09-04 17:40:34
7	43	-1	2012-09-04 17:40:35
18	1	-1	2012-09-04 17:40:35
23	2	1	2012-09-04 17:40:37
19	28	-1	2012-09-04 17:40:37
13	52	-1	2012-09-04 17:40:37
5	11	1	2012-09-04 17:40:39
23	8	1	2012-09-04 17:40:39
13	9	-1	2012-09-04 17:40:39
7	50	-1	2012-09-04 17:40:40
9	66	-1	2012-09-04 17:40:40
27	51	1	2012-09-04 17:40:41
19	55	1	2012-09-04 17:40:42
6	67	-1	2012-09-04 17:40:42
27	13	1	2012-09-04 17:40:42
26	32	-1	2012-09-04 17:40:43
5	35	1	2012-09-04 17:40:43
9	12	-1	2012-09-04 17:40:43
7	39	1	2012-09-04 17:40:44
6	64	-1	2012-09-04 17:40:44
19	57	-1	2012-09-04 17:40:45
9	27	-1	2012-09-04 17:40:45
6	29	-1	2012-09-04 17:40:45
8	45	-1	2012-09-04 17:40:45
6	36	-1	2012-09-04 17:41:07
27	3	-1	2012-09-04 17:40:48
19	69	-1	2012-09-04 17:40:49
6	66	1	2012-09-04 17:40:49
6	53	-1	2012-09-04 17:40:51
27	57	-1	2012-09-04 17:40:52
14	4	1	2012-09-04 17:40:59
27	59	-1	2012-09-04 17:41:02
14	21	-1	2012-09-04 17:42:13
8	6	1	2012-09-04 17:41:03
26	60	-1	2012-09-04 17:41:03
5	55	1	2012-09-04 17:41:04
10	30	-1	2012-09-04 17:41:07
14	52	1	2012-09-04 17:41:08
10	52	1	2012-09-04 17:41:09
10	53	-1	2012-09-04 17:41:10
14	29	-1	2012-09-04 17:41:10
10	6	1	2012-09-04 17:41:12
10	61	-1	2012-09-04 17:41:13
18	43	1	2012-09-04 17:41:15
10	22	-1	2012-09-04 17:41:16
13	54	-1	2012-09-04 17:41:33
5	43	-1	2012-09-04 17:41:48
26	19	-1	2012-09-04 17:41:40
18	21	-1	2012-09-04 17:41:40
18	13	1	2012-09-04 17:41:43
18	51	1	2012-09-04 17:41:45
13	42	-1	2012-09-04 17:41:46
7	33	-1	2012-09-04 17:41:50
7	11	-1	2012-09-04 17:41:52
23	47	1	2012-09-04 17:41:52
7	5	1	2012-09-04 17:41:54
26	61	-1	2012-09-04 17:41:57
14	1	-1	2012-09-04 17:42:05
23	42	1	2012-09-04 17:41:58
23	10	1	2012-09-04 17:42:01
7	53	-1	2012-09-04 17:42:01
26	20	-1	2012-09-04 17:42:06
23	66	-1	2012-09-04 17:42:04
8	20	-1	2012-09-04 17:42:04
7	40	-1	2012-09-04 17:42:05
18	46	1	2012-09-04 17:42:05
13	55	1	2012-09-04 17:42:06
19	69	-1	2012-09-04 17:42:06
19	34	-1	2012-09-04 17:42:07
7	44	1	2012-09-04 17:42:07
23	43	1	2012-09-04 17:42:07
19	30	1	2012-09-04 17:42:09
23	48	1	2012-09-04 17:42:10
13	1	1	2012-09-04 17:42:10
19	61	1	2012-09-04 17:42:13
21	45	1	2012-09-04 17:42:14
19	43	-1	2012-09-04 17:42:14
24	45	1	2012-09-04 17:42:15
13	52	-1	2012-09-04 17:42:16
21	35	-1	2012-09-04 17:42:16
5	66	-1	2012-09-04 17:42:16
24	35	-1	2012-09-04 17:42:17
21	48	1	2012-09-04 17:42:18
24	48	-1	2012-09-04 17:42:19
9	56	-1	2012-09-04 17:42:19
13	53	1	2012-09-04 17:42:19
21	32	-1	2012-09-04 17:42:20
24	32	-1	2012-09-04 17:42:26
8	18	1	2012-09-04 17:42:25
8	67	-1	2012-09-04 17:42:27
21	2	1	2012-09-04 17:42:29
24	2	1	2012-09-04 17:42:29
21	37	-1	2012-09-04 17:42:31
24	37	1	2012-09-04 17:42:32
18	11	-1	2012-09-04 17:42:32
8	40	1	2012-09-04 17:42:33
7	48	1	2012-09-04 17:42:39
1	27	1	2012-09-04 17:42:39
19	31	-1	2012-09-04 17:42:39
7	72	1	2012-09-04 17:42:41
7	52	-1	2012-09-04 17:42:42
7	26	1	2012-09-04 17:42:44
9	15	1	2012-09-04 17:42:46
7	40	-1	2012-09-04 17:42:46
9	14	-1	2012-09-04 17:42:48
18	65	1	2012-09-04 17:42:48
18	24	-1	2012-09-04 17:42:51
14	4	1	2012-09-04 17:42:52
