116	67	14	1
116	28	14	-1
116	48	14	-1
116	54	14	1
116	60	13	-1
117	50	19	1
117	39	19	1
117	45	2	-1
117	57	2	1
117	62	2	-1
117	52	7	-1
118	5	6	-1
118	36	6	1
118	61	6	-1
118	71	6	-1
118	24	6	1
118	54	6	1
119	6	8	1
119	73	8	-1
119	63	8	-1
119	57	8	1
119	16	8	-1
119	52	8	-1
120	79	8	-1
120	5	8	-1
120	30	8	-1
120	7	8	1
120	16	8	-1
120	43	8	1
121	64	16	1
121	6	16	1
121	12	16	1
121	39	10	1
121	2	10	1
121	3	16	1
122	15	3	1
122	8	3	-1
122	67	3	-1
122	45	3	1
122	71	3	1
122	24	3	1
123	33	17	-1
123	65	17	1
123	39	17	1
123	72	17	-1
123	42	17	-1
123	48	17	1
124	73	9	1
124	76	9	-1
124	52	9	1
124	55	9	1
124	41	9	-1
124	60	9	-1
125	39	10	1
125	74	3	-1
125	7	3	-1
125	62	10	1
125	28	10	-1
125	16	10	-1
126	33	9	1
126	30	9	1
126	38	9	-1
126	57	9	-1
126	69	9	-1
126	3	9	-1
127	40	8	-1
127	16	8	-1
127	47	8	-1
127	49	8	-1
127	41	8	1
127	70	8	1
128	51	2	1
129	39	4	1
130	50	7	1
130	38	7	-1
130	31	7	1
130	34	7	-1
130	43	7	1
130	26	7	-1
130	66	2	1
131	79	8	-1
131	21	8	1
131	30	8	1
131	63	8	-1
131	37	8	-1
131	59	8	-1
132	7	16	1
132	45	16	-1
132	10	16	1
132	58	19	1
132	9	16	-1
132	34	19	1
132	69	19	1
133	79	10	-1
133	12	12	-1
133	68	12	1
133	44	10	1
133	56	12	-1
133	71	12	-1
133	75	12	1
133	23	12	1
134	5	3	-1
134	38	3	-1
134	28	3	-1
134	52	3	-1
134	55	3	1
134	24	3	-1
135	79	8	-1
135	6	8	-1
135	78	8	-1
135	32	8	-1
135	20	8	1
135	4	8	-1
136	8	13	-1
136	59	13	1
136	14	13	-1
136	61	13	1
136	71	13	1
136	54	13	-1
137	15	14	1
137	31	14	1
137	78	14	-1
137	42	14	-1
137	47	14	-1
137	24	14	1
138	33	2	-1
138	5	2	1
138	29	6	-1
138	16	6	1
138	68	6	1
138	14	2	1
139	79	4	1
139	62	4	-1
139	52	4	-1
139	41	4	-1
139	56	4	1
139	26	4	-1
140	57	14	1
140	2	14	1
140	35	14	1
140	25	14	1
140	14	14	-1
140	11	14	-1
141	19	5	-1
141	27	5	1
141	16	5	1
141	22	5	1
141	61	5	1
141	70	5	1
142	40	10	1
142	72	8	-1
142	58	10	-1
142	2	8	-1
142	41	10	1
142	20	10	1
143	32	9	1
143	67	9	-1
143	29	9	-1
143	19	9	-1
143	62	9	-1
143	37	9	-1
143	34	9	-1
143	48	9	1
144	6	11	1
144	5	11	-1
144	9	11	1
144	14	11	-1
144	43	11	-1
145	64	5	1
145	5	7	-1
145	32	7	1
145	74	5	-1
145	63	5	1
145	19	19	-1
145	17	5	-1
145	2	17	-1
145	3	5	-1
146	65	8	1
146	10	8	-1
146	34	8	-1
146	36	8	-1
146	22	8	-1
146	60	8	-1
147	15	9	1
147	7	9	1
147	9	9	1
147	44	9	1
147	3	9	-1
147	11	9	-1
148	78	13	-1
148	67	13	-1
148	49	13	1
148	71	13	1
148	43	13	-1
148	60	13	-1
149	32	4	1
150	50	8	1
150	30	8	1
150	46	8	-1
150	69	8	-1
150	54	8	-1
150	60	8	-1
151	78	16	1
151	51	16	1
151	39	16	1
151	76	16	-1
151	42	16	1
151	36	16	1
152	30	9	1
152	40	9	1
152	31	9	-1
152	74	9	-1
152	68	9	1
152	24	9	1
153	32	12	1
153	39	12	-1
153	45	12	-1
153	16	12	-1
153	2	12	1
153	49	12	1
154	63	17	1
154	52	17	-1
154	25	17	-1
154	41	17	-1
154	43	17	-1
154	60	17	-1
155	73	10	1
155	21	3	1
155	39	19	1
155	27	19	1
155	59	3	-1
155	4	10	-1
156	12	9	-1
156	38	9	-1
156	76	9	-1
156	18	9	-1
156	72	9	-1
156	2	9	1
157	5	13	-1
157	30	2	1
157	32	13	1
157	39	13	1
157	29	13	-1
157	46	13	-1
157	16	13	-1
158	7	18	1
158	72	18	-1
158	17	18	-1
158	42	18	-1
158	41	18	1
158	71	18	1
159	8	14	-1
159	45	14	-1
159	17	14	-1
159	69	14	-1
159	14	14	1
159	20	14	-1
160	31	9	1
160	72	9	-1
160	46	9	1
160	16	9	1
160	2	9	-1
160	70	9	1
161	79	8	-1
161	29	8	-1
161	10	8	-1
161	17	8	-1
161	42	8	1
161	69	8	-1
162	21	5	1
162	78	5	-1
162	51	5	1
162	7	5	1
162	59	5	1
162	11	5	1
163	32	10	1
164	15	12	1
164	31	12	1
164	19	7	1
164	25	7	-1
164	55	12	-1
164	26	12	-1
165	40	8	-1
165	7	8	1
165	29	8	-1
165	10	8	1
165	37	8	-1
165	11	8	-1
166	38	5	1
166	78	5	-1
166	25	5	-1
166	55	5	-1
166	71	5	1
166	20	5	1
167	32	7	1
167	45	7	-1
167	56	7	1
167	61	7	-1
167	48	7	-1
167	70	7	1
168	79	13	1
168	64	13	1
168	30	13	1
168	51	13	-1
168	69	13	-1
168	71	13	1
169	33	9	1
169	30	9	1
169	40	9	1
169	65	9	1
169	9	9	1
169	35	9	-1
170	78	13	-1
170	32	13	1
170	58	13	-1
170	27	13	-1
170	48	13	1
170	71	13	-1
171	15	9	1
171	30	9	1
171	65	9	1
171	18	9	-1
171	45	9	-1
171	69	9	-1
172	8	8	1
172	51	8	-1
172	74	8	-1
172	19	8	-1
172	37	8	-1
172	41	8	-1
173	6	10	-1
173	18	10	-1
173	16	10	-1
173	25	10	1
173	56	10	1
173	20	10	1
174	22	2	1
175	51	9	1
175	76	9	-1
175	18	9	1
175	45	9	1
175	46	9	1
175	41	9	1
176	79	8	-1
176	6	8	1
176	19	8	-1
176	9	8	-1
176	22	8	-1
176	25	8	-1
177	31	5	1
177	27	5	1
177	35	5	-1
177	56	5	-1
177	43	5	1
177	60	5	-1
178	79	13	1
178	15	13	1
178	8	13	-1
178	65	13	1
178	34	13	-1
178	11	13	1
179	73	12	-1
179	46	12	1
179	34	12	-1
179	49	12	1
179	3	12	-1
179	26	12	-1
180	79	13	-1
180	7	13	1
180	19	13	-1
180	42	13	-1
180	56	13	1
180	60	13	-1
181	73	3	-1
181	65	3	1
181	67	3	-1
181	34	3	1
181	35	3	1
181	20	3	1
182	64	8	1
182	40	8	-1
182	8	8	-1
182	76	8	-1
182	68	8	-1
182	24	8	1
183	31	14	-1
183	63	10	1
183	9	14	-1
183	22	10	1
183	48	14	-1
183	20	14	-1
184	33	9	1
184	12	9	-1
184	7	9	1
184	63	9	-1
184	57	9	-1
184	47	9	-1
185	64	3	-1
185	38	3	-1
185	8	10	-1
185	32	10	1
185	35	10	1
185	20	10	1
186	12	8	-1
186	15	8	-1
186	63	8	-1
186	49	8	-1
186	22	8	-1
186	24	8	1
187	31	5	-1
187	51	19	1
187	62	5	-1
187	42	5	-1
187	58	5	-1
187	16	5	1
187	3	5	-1
188	73	13	1
188	50	13	1
188	15	13	1
188	40	13	1
188	67	13	-1
188	41	13	-1
189	39	2	1
190	15	9	1
190	31	9	1
190	51	9	1
190	16	9	-1
190	69	9	-1
190	24	9	1
191	73	3	-1
191	50	3	1
191	57	3	1
191	17	3	-1
191	9	3	-1
191	3	3	-1
192	5	17	1
192	40	17	1
192	38	17	1
192	46	17	1
192	47	17	1
192	11	17	-1
193	19	10	-1
193	42	10	1
193	46	12	1
193	16	12	1
193	41	12	1
193	20	12	1
194	39	11	1
194	72	11	-1
194	28	11	-1
194	61	11	-1
194	43	11	1
194	20	11	1
195	73	2	1
195	31	10	1
195	51	10	1
195	18	10	-1
195	61	10	-1
195	54	10	1
196	21	9	1
196	5	9	1
196	42	9	-1
196	16	9	-1
196	22	9	-1
196	14	9	1
197	38	13	-1
197	19	13	1
197	46	13	-1
197	34	13	1
197	59	13	1
197	48	13	-1
198	40	12	-1
198	51	12	-1
198	46	12	1
198	25	12	-1
198	14	12	-1
198	20	12	-1
199	6	8	1
199	51	8	-1
199	67	8	1
199	58	8	-1
199	27	8	-1
200	5	9	1
200	30	9	1
200	65	9	1
200	63	9	-1
200	57	9	-1
200	58	9	-1
201	40	10	1
201	59	17	1
201	52	17	-1
201	56	17	-1
201	43	17	-1
201	20	10	1
202	50	12	-1
202	46	12	-1
202	35	12	-1
202	25	12	1
202	44	12	-1
202	48	12	1
203	15	8	1
203	65	8	1
203	51	8	-1
203	46	8	-1
203	34	8	-1
203	56	8	-1
204	33	16	1
204	21	16	-1
204	32	16	1
204	59	10	1
204	3	10	1
204	24	10	1
205	78	9	-1
205	51	9	-1
205	27	9	-1
205	34	9	1
205	44	9	1
205	11	9	1
206	50	8	-1
206	15	8	1
206	76	8	-1
206	46	8	-1
206	68	8	-1
206	60	8	-1
207	65	19	1
207	78	19	1
207	17	11	1
207	46	11	-1
207	35	11	-1
207	24	11	1
208	79	4	-1
208	5	4	1
208	72	4	-1
208	14	4	-1
208	71	4	-1
208	24	4	1
209	12	9	-1
209	28	9	1
209	44	9	1
209	55	9	1
209	71	9	1
209	43	9	1
210	38	8	-1
210	65	8	1
210	76	8	-1
210	45	8	-1
210	47	8	-1
210	35	8	-1
211	8	12	1
211	17	12	1
211	42	12	-1
211	46	12	-1
211	22	12	-1
211	60	12	1
212	12	5	1
212	29	5	1
212	46	5	-1
212	47	5	-1
212	68	5	-1
212	24	5	1
213	12	15	-1
213	67	15	-1
213	62	15	-1
213	37	15	-1
213	59	15	1
213	56	15	-1
214	39	2	1
214	76	17	1
214	62	17	1
214	27	1	1
214	36	17	1
214	70	17	-1
215	72	9	-1
215	19	9	-1
215	68	9	1
215	22	9	-1
215	48	9	1
215	24	9	1
216	29	8	-1
216	42	8	-1
216	46	8	1
216	52	8	-1
216	20	8	-1
216	54	8	1
217	12	3	-1
217	8	3	-1
217	39	3	1
217	10	3	1
217	19	3	-1
217	46	3	-1
218	64	18	1
218	78	18	-1
218	39	18	-1
218	49	18	-1
218	44	18	-1
218	26	18	1
219	64	9	1
219	6	4	1
219	74	4	-1
219	45	9	1
219	22	9	-1
219	41	4	-1
220	50	8	-1
220	12	8	-1
220	8	8	1
220	67	8	1
220	52	8	-1
220	25	8	-1
221	51	3	1
221	63	19	1
221	10	3	1
221	46	19	1
221	11	3	-1
221	20	3	-1
222	6	11	1
222	39	11	1
222	46	11	-1
222	25	11	-1
222	54	11	-1
222	4	11	-1
223	79	7	-1
223	6	7	1
223	76	7	-1
223	16	7	-1
223	47	7	-1
223	61	7	1
224	73	8	1
224	72	8	-1
224	69	8	-1
224	52	8	-1
224	14	8	-1
224	61	8	-1
225	15	9	1
225	39	9	1
225	49	9	1
225	11	9	-1
225	54	9	-1
225	60	9	-1
226	38	5	1
226	65	5	1
226	51	5	1
226	32	5	-1
226	46	5	-1
226	4	5	1
227	5	16	-1
227	62	16	1
227	2	16	1
227	49	16	1
227	36	16	1
227	60	16	1
228	64	12	1
228	18	12	-1
228	57	12	1
228	34	12	-1
228	71	12	-1
228	20	12	-1
229	74	4	-1
229	19	4	-1
229	58	4	-1
229	36	4	-1
229	55	4	1
229	60	1	1
230	5	9	1
230	51	9	-1
230	45	9	-1
230	10	9	-1
230	41	9	-1
230	54	9	1
231	6	8	1
231	63	8	-1
231	49	8	-1
231	52	8	-1
231	61	8	-1
231	71	8	-1
231	53	2	1
232	76	3	-1
232	58	3	-1
232	46	3	-1
232	9	3	-1
232	47	3	1
232	43	3	1
233	40	9	1
233	78	9	-1
233	76	9	-1
233	46	9	1
233	22	9	1
233	35	9	1
234	50	8	1
234	51	8	-1
234	19	8	-1
234	17	8	-1
234	9	8	-1
234	49	8	-1
235	64	5	1
235	7	5	1
235	47	5	-1
235	55	5	1
235	48	5	1
235	70	5	1
236	6	4	1
236	40	4	1
236	32	4	1
236	37	4	-1
236	20	4	-1
236	60	4	-1
237	21	17	-1
237	29	17	1
237	58	17	1
237	69	17	1
237	22	17	1
237	61	17	1
238	6	3	-1
238	37	3	1
238	27	3	1
238	36	3	-1
238	41	3	1
238	54	3	1
239	32	13	1
239	47	13	-1
239	49	13	-1
239	35	13	1
239	24	19	1
239	4	13	-1
240	18	9	1
240	57	9	-1
240	42	9	-1
240	34	9	1
240	22	9	-1
240	20	9	1
241	64	10	1
241	12	16	1
241	65	10	1
241	63	10	1
241	46	16	1
241	36	16	-1
242	5	12	-1
242	40	12	-1
242	72	12	1
242	27	12	-1
242	3	12	-1
242	70	12	-1
243	64	10	1
243	12	10	-1
243	51	10	1
243	39	10	1
243	76	10	-1
243	19	10	-1
244	8	9	-1
244	63	9	-1
244	47	9	-1
244	41	9	1
244	71	9	1
244	20	9	1
245	30	8	-1
245	65	8	1
245	29	8	-1
245	62	8	-1
245	27	8	-1
245	26	8	-1
246	6	3	-1
246	76	3	-1
246	42	3	1
246	61	3	1
246	48	3	-1
246	11	3	1
247	73	18	-1
247	39	18	-1
247	18	18	-1
247	45	18	-1
247	9	18	1
247	36	18	1
248	38	9	-1
248	42	9	-1
248	37	9	-1
248	49	9	1
248	35	9	1
248	11	9	1
249	33	3	-1
249	65	3	1
249	19	3	-1
249	55	3	1
249	48	3	1
249	20	3	-1
250	21	15	1
250	39	15	1
250	58	15	-1
250	69	2	1
250	3	15	-1
250	61	15	-1
251	64	10	1
251	29	10	-1
251	57	13	-1
251	37	13	-1
251	16	13	-1
251	70	13	-1
252	38	17	1
252	32	17	1
252	76	17	1
252	62	17	1
252	17	17	1
252	14	17	1
253	12	8	-1
253	29	8	-1
253	16	8	-1
253	47	8	-1
253	52	8	-1
253	41	8	-1
254	65	13	1
254	57	13	-1
254	22	13	-1
254	35	13	-1
254	25	13	-1
254	61	13	1
255	73	9	1
255	5	17	1
255	40	9	1
255	38	9	-1
255	72	9	-1
255	70	9	1
256	12	4	-1
256	30	4	1
256	18	4	-1
256	42	4	-1
256	2	4	-1
256	3	4	1
257	79	12	1
257	63	12	1
257	58	12	1
257	37	12	1
257	52	12	-1
257	4	12	-1
258	7	17	1
258	19	17	1
258	2	17	-1
258	3	1	1
258	11	17	-1
258	20	17	-1
259	30	9	1
259	27	9	-1
259	41	9	-1
259	56	9	1
259	61	9	1
259	70	9	1
260	18	8	-1
260	45	8	-1
260	9	8	1
260	36	8	-1
260	52	8	1
260	14	8	-1
261	64	3	-1
261	47	3	1
261	35	3	1
261	52	3	1
261	20	3	-1
261	54	3	1
262	64	19	1
262	69	19	1
262	60	19	1
263	64	9	1
263	21	9	1
263	67	9	-1
263	47	9	-1
263	34	9	1
263	48	9	1
264	76	16	-1
264	67	16	-1
264	25	16	1
264	41	16	1
264	61	16	1
264	60	16	1
265	72	19	1
266	74	5	-1
266	7	5	1
266	58	5	-1
266	47	5	-1
266	56	5	-1
266	71	5	1
267	73	8	1
267	21	8	1
267	74	8	-1
267	3	8	-1
267	70	8	-1
267	4	8	-1
268	64	1	1
268	74	4	-1
268	9	4	-1
268	44	4	-1
268	14	4	1
268	56	4	1
269	64	16	-1
269	39	16	1
269	18	16	1
269	55	16	1
269	3	16	1
269	61	16	1
270	6	10	-1
270	67	12	-1
270	72	10	-1
270	19	10	-1
270	27	10	1
270	71	12	-1
271	15	8	-1
271	45	8	1
271	10	8	1
271	19	8	-1
271	34	8	-1
271	56	8	-1
272	38	9	-1
272	8	9	-1
272	42	9	-1
272	9	9	1
272	34	9	-1
272	59	9	1
273	15	4	1
273	74	4	1
273	34	4	-1
273	49	4	-1
273	36	4	-1
273	35	4	-1
274	65	10	1
274	74	2	1
274	18	10	-1
274	42	19	1
274	46	11	-1
274	43	10	1
275	64	7	-1
275	50	7	1
275	31	7	1
275	67	7	-1
275	45	7	-1
275	37	7	-1
276	50	17	1
276	15	17	1
276	51	17	-1
276	2	17	1
276	22	17	1
276	44	17	1
277	79	9	1
277	16	9	-1
277	35	9	-1
277	52	9	1
277	25	9	-1
277	44	9	1
