6	10	2	1	2012-09-04 17:28:46
6	25	8	-1	2012-09-04 17:28:58
6	33	8	-1	2012-09-04 17:29:02
6	28	8	-1	2012-09-04 17:29:05
6	10	8	1	2012-09-04 17:29:08
6	63	8	-1	2012-09-04 17:29:10
6	50	8	1	2012-09-04 17:29:12
6	25	21	1	2012-09-04 17:29:44
6	33	21	-1	2012-09-04 17:29:47
6	10	1	1	2012-09-04 17:30:49
6	28	21	-1	2012-09-04 17:31:35
6	10	21	1	2012-09-04 17:31:36
6	63	21	-1	2012-09-04 17:31:37
6	50	21	1	2012-09-04 17:31:50
6	50	2	1	2012-09-04 17:31:58
7	4	10	-1	2012-09-04 17:25:36
7	33	10	-1	2012-09-04 17:25:40
7	39	10	-1	2012-09-04 17:25:52
7	55	10	1	2012-09-04 17:26:13
7	34	10	-1	2012-09-04 17:26:20
7	67	10	-1	2012-09-04 17:26:32
7	39	19	1	2012-09-04 17:30:54
7	55	19	1	2012-09-04 17:31:37
7	34	19	-1	2012-09-04 17:31:38
7	4	19	-1	2012-09-04 17:31:40
7	33	19	-1	2012-09-04 17:31:43
7	67	19	-1	2012-09-04 17:32:16
8	48	14	1	2012-09-04 17:21:08
8	58	14	1	2012-09-04 17:21:20
8	42	14	-1	2012-09-04 17:21:31
8	27	14	-1	2012-09-04 17:21:35
8	62	13	1	2012-09-04 17:25:58
8	62	26	1	2012-09-04 17:26:25
8	27	26	-1	2012-09-04 17:26:42
8	48	26	1	2012-09-04 17:26:48
8	42	26	-1	2012-09-04 17:27:10
8	33	26	-1	2012-09-04 17:27:21
8	27	13	-1	2012-09-04 17:27:30
8	48	13	-1	2012-09-04 17:27:33
8	42	13	-1	2012-09-04 17:27:37
8	33	13	-1	2012-09-04 17:27:46
8	58	26	1	2012-09-04 17:27:47
8	58	13	1	2012-09-04 17:27:49
8	62	5	1	2012-09-04 17:29:03
9	26	27	1	2012-09-04 17:26:56
9	45	7	1	2012-09-04 17:27:27
9	44	7	1	2012-09-04 17:28:18
9	64	7	1	2012-09-04 17:29:17
9	26	7	1	2012-09-04 17:32:41
9	45	27	1	2012-09-04 17:33:02
9	30	27	1	2012-09-04 17:33:06
9	52	27	-1	2012-09-04 17:33:09
9	44	27	1	2012-09-04 17:33:39
9	64	27	-1	2012-09-04 17:33:47
9	30	7	-1	2012-09-04 17:51:22
9	52	7	-1	2012-09-04 17:51:25
9	33	7	-1	2012-09-04 17:51:29
10	48	24	-1	2012-09-04 17:26:03
10	66	24	1	2012-09-04 17:26:05
10	48	9	-1	2012-09-04 17:26:06
10	56	24	1	2012-09-04 17:26:14
10	11	9	-1	2012-09-04 17:26:33
10	15	9	-1	2012-09-04 17:26:34
10	11	24	1	2012-09-04 17:26:37
10	65	9	1	2012-09-04 17:26:37
10	56	9	-1	2012-09-04 17:26:39
10	66	9	1	2012-09-04 17:26:41
10	15	24	1	2012-09-04 17:27:02
10	65	24	-1	2012-09-04 17:27:12
11	24	6	1	2012-09-04 17:27:49
11	8	6	1	2012-09-04 17:27:53
11	53	6	-1	2012-09-04 17:28:08
11	14	6	1	2012-09-04 17:28:13
11	31	6	-1	2012-09-04 17:28:16
11	40	6	-1	2012-09-04 17:28:21
11	40	10	-1	2012-09-04 17:28:32
11	31	10	-1	2012-09-04 17:28:34
11	14	10	-1	2012-09-04 17:28:38
11	24	10	1	2012-09-04 17:28:39
11	40	14	1	2012-09-04 17:29:07
11	8	10	-1	2012-09-04 17:29:08
11	53	10	-1	2012-09-04 17:29:24
11	53	14	1	2012-09-04 17:29:30
11	24	8	1	2012-09-04 17:29:56
11	8	8	1	2012-09-04 17:30:02
11	53	8	-1	2012-09-04 17:30:04
11	14	8	1	2012-09-04 17:30:09
11	31	8	-1	2012-09-04 17:30:13
11	40	8	-1	2012-09-04 17:31:25
11	24	1	1	2012-09-04 17:32:54
11	14	19	1	2012-09-04 17:33:07
11	24	2	1	2012-09-04 17:33:11
11	53	19	1	2012-09-04 17:33:30
11	24	19	1	2012-09-04 17:34:34
11	8	19	-1	2012-09-04 17:34:40
11	31	19	-1	2012-09-04 17:35:30
11	40	19	-1	2012-09-04 17:35:54
12	37	13	1	2012-09-04 17:28:14
12	10	13	1	2012-09-04 17:28:17
12	11	13	1	2012-09-04 17:28:21
12	34	13	1	2012-09-04 17:28:22
12	25	13	1	2012-09-04 17:28:26
12	53	13	1	2012-09-04 17:28:48
12	37	7	1	2012-09-04 17:35:32
12	11	7	-1	2012-09-04 17:35:37
12	10	7	1	2012-09-04 17:35:53
12	34	7	-1	2012-09-04 17:36:03
12	25	7	1	2012-09-04 17:36:07
12	53	7	1	2012-09-04 17:36:24
12	37	23	-1	2012-09-04 17:37:31
12	10	23	1	2012-09-04 17:37:35
12	11	23	1	2012-09-04 17:37:43
12	34	23	1	2012-09-04 17:37:49
12	25	23	1	2012-09-04 17:37:56
12	53	23	-1	2012-09-04 17:38:03
13	49	18	1	2012-09-04 17:29:29
13	68	18	-1	2012-09-04 17:29:53
13	26	24	1	2012-09-04 17:30:09
13	3	24	1	2012-09-04 17:30:10
13	68	24	1	2012-09-04 17:30:14
13	49	24	-1	2012-09-04 17:30:17
13	10	24	-1	2012-09-04 17:30:52
13	72	24	1	2012-09-04 17:30:54
13	72	5	1	2012-09-04 17:33:27
13	3	9	1	2012-09-04 17:35:26
13	68	9	1	2012-09-04 17:35:31
13	10	18	-1	2012-09-04 17:35:33
13	49	9	-1	2012-09-04 17:35:35
13	10	9	-1	2012-09-04 17:35:36
13	72	9	-1	2012-09-04 17:35:38
13	26	9	1	2012-09-04 17:35:45
13	72	18	-1	2012-09-04 17:36:59
13	26	18	1	2012-09-04 17:38:34
13	3	18	-1	2012-09-04 17:38:44
14	2	21	1	2012-09-04 17:32:28
14	65	21	-1	2012-09-04 17:32:41
14	55	21	-1	2012-09-04 17:32:43
14	15	21	1	2012-09-04 17:33:00
14	26	21	-1	2012-09-04 17:33:05
14	34	21	1	2012-09-04 17:33:19
14	65	27	1	2012-09-04 17:36:13
14	2	27	1	2012-09-04 17:36:21
15	57	26	1	2012-09-04 17:31:22
15	1	26	-1	2012-09-04 17:31:33
15	61	26	-1	2012-09-04 17:32:21
15	32	26	1	2012-09-04 17:32:35
15	62	26	1	2012-09-04 17:32:54
15	19	26	1	2012-09-04 17:33:09
15	1	22	1	2012-09-04 18:41:41
15	62	22	1	2012-09-04 18:41:45
15	57	22	1	2012-09-04 18:41:53
15	61	22	-1	2012-09-04 18:42:13
15	32	22	-1	2012-09-04 18:42:18
15	19	22	-1	2012-09-04 18:42:45
16	54	9	-1	2012-09-04 17:28:30
16	25	9	-1	2012-09-04 17:28:34
16	72	9	-1	2012-09-04 17:28:34
16	56	9	-1	2012-09-04 17:28:39
16	27	9	-1	2012-09-04 17:28:43
16	66	9	1	2012-09-04 17:28:51
16	66	13	1	2012-09-04 17:29:06
16	56	13	1	2012-09-04 17:29:09
16	27	13	-1	2012-09-04 17:29:12
16	54	13	-1	2012-09-04 17:29:16
16	72	13	-1	2012-09-04 17:29:21
16	25	13	1	2012-09-04 17:29:28
16	66	24	1	2012-09-04 17:31:26
16	56	24	-1	2012-09-04 17:31:34
16	27	24	-1	2012-09-04 17:31:52
16	54	24	1	2012-09-04 17:31:55
16	25	24	1	2012-09-04 17:32:01
16	72	24	1	2012-09-04 17:32:02
16	54	7	-1	2012-09-04 17:34:21
16	25	7	1	2012-09-04 17:34:25
16	72	7	1	2012-09-04 17:34:27
16	27	7	1	2012-09-04 17:34:30
16	66	7	1	2012-09-04 17:34:42
16	56	7	-1	2012-09-04 17:34:58
16	66	1	1	2012-09-04 17:35:32
16	27	1	-1	2012-09-04 17:38:22
17	31	21	1	2012-09-04 17:34:32
17	12	6	1	2012-09-04 17:35:17
17	31	5	-1	2012-09-04 17:35:20
17	31	6	-1	2012-09-04 17:35:20
17	66	5	1	2012-09-04 17:35:26
17	12	5	1	2012-09-04 17:35:28
17	12	21	1	2012-09-04 17:35:33
17	66	6	-1	2012-09-04 17:35:34
17	5	6	-1	2012-09-04 17:35:43
17	42	6	1	2012-09-04 17:35:46
17	46	6	1	2012-09-04 17:35:59
17	31	23	1	2012-09-04 17:36:00
17	12	23	1	2012-09-04 17:36:02
17	42	23	1	2012-09-04 17:36:06
17	46	23	-1	2012-09-04 17:36:09
17	42	21	1	2012-09-04 17:36:13
17	5	23	-1	2012-09-04 17:36:15
17	66	23	-1	2012-09-04 17:36:20
17	46	21	1	2012-09-04 17:36:23
17	5	21	-1	2012-09-04 17:36:35
17	66	21	-1	2012-09-04 17:36:45
18	12	10	1	2012-09-04 17:30:38
18	7	10	1	2012-09-04 17:30:41
18	52	10	1	2012-09-04 17:30:49
18	19	10	1	2012-09-04 17:31:00
18	20	10	-1	2012-09-04 17:31:05
18	60	10	1	2012-09-04 17:31:17
18	19	8	-1	2012-09-04 17:31:50
18	52	8	-1	2012-09-04 17:31:56
18	7	8	1	2012-09-04 17:33:02
18	60	8	1	2012-09-04 17:33:45
18	19	26	-1	2012-09-04 17:33:59
18	12	8	1	2012-09-04 17:34:25
18	20	26	-1	2012-09-04 17:34:37
18	52	26	1	2012-09-04 17:34:55
18	20	8	-1	2012-09-04 17:35:11
18	60	26	-1	2012-09-04 17:35:19
18	12	2	1	2012-09-04 17:35:41
18	12	26	1	2012-09-04 17:35:46
18	7	26	1	2012-09-04 17:36:05
19	19	14	1	2012-09-04 17:30:19
19	39	14	1	2012-09-04 17:30:49
19	63	14	1	2012-09-04 17:31:19
19	39	18	-1	2012-09-04 17:33:16
19	23	18	-1	2012-09-04 17:33:18
19	63	18	1	2012-09-04 17:33:19
19	46	18	1	2012-09-04 17:33:23
19	26	18	-1	2012-09-04 17:33:26
19	19	18	-1	2012-09-04 17:33:29
20	3	19	1	2012-09-04 17:36:21
20	41	19	-1	2012-09-04 17:36:24
20	15	19	1	2012-09-04 17:36:28
20	4	19	-1	2012-09-04 17:36:29
20	28	19	-1	2012-09-04 17:37:15
20	57	19	-1	2012-09-04 17:37:30
20	41	17	-1	2012-09-04 18:26:48
20	57	17	-1	2012-09-04 18:26:53
20	4	17	1	2012-09-04 18:27:08
20	15	17	1	2012-09-04 18:27:28
20	28	17	1	2012-09-04 18:27:39
20	3	17	1	2012-09-04 18:27:57
21	9	26	1	2012-09-04 17:36:47
21	1	2	1	2012-09-04 17:36:47
21	51	26	1	2012-09-04 17:36:59
21	8	26	-1	2012-09-04 17:37:07
21	1	26	-1	2012-09-04 17:37:17
21	5	26	-1	2012-09-04 17:37:49
21	9	21	1	2012-09-04 17:37:49
21	51	21	1	2012-09-04 17:37:52
21	8	21	-1	2012-09-04 17:37:54
21	1	21	1	2012-09-04 17:37:56
21	7	26	-1	2012-09-04 17:38:00
21	5	21	-1	2012-09-04 17:38:02
21	7	21	-1	2012-09-04 17:38:05
21	9	23	1	2012-09-04 17:38:53
21	51	23	1	2012-09-04 17:38:57
21	8	23	1	2012-09-04 17:39:07
21	5	23	-1	2012-09-04 17:39:11
21	7	23	1	2012-09-04 17:39:13
21	51	18	1	2012-09-04 17:39:30
21	9	18	-1	2012-09-04 17:39:44
21	51	1	1	2012-09-04 17:39:57
21	8	18	-1	2012-09-04 17:40:00
21	9	1	1	2012-09-04 17:40:04
21	7	18	-1	2012-09-04 17:40:04
21	5	18	-1	2012-09-04 17:40:23
21	7	1	1	2012-09-04 17:40:26
21	1	18	-1	2012-09-04 17:40:35
22	9	6	1	2012-09-04 17:29:40
22	10	6	1	2012-09-04 17:29:43
22	24	6	-1	2012-09-04 17:29:50
22	70	6	-1	2012-09-04 17:29:52
22	2	6	-1	2012-09-04 17:29:54
22	36	6	-1	2012-09-04 17:29:55
22	24	10	1	2012-09-04 17:32:53
22	10	10	-1	2012-09-04 17:32:57
22	36	10	-1	2012-09-04 17:33:04
22	2	10	-1	2012-09-04 17:33:09
22	70	10	-1	2012-09-04 17:33:11
22	9	10	-1	2012-09-04 17:33:18
22	36	8	-1	2012-09-04 17:36:42
22	2	8	1	2012-09-04 17:36:45
22	70	7	-1	2012-09-04 17:37:25
22	2	7	-1	2012-09-04 17:37:27
22	70	8	1	2012-09-04 17:37:49
22	24	8	1	2012-09-04 17:37:51
22	36	7	-1	2012-09-04 17:37:54
22	24	7	-1	2012-09-04 17:37:59
22	10	7	1	2012-09-04 17:38:02
22	10	8	-1	2012-09-04 17:38:07
22	9	7	1	2012-09-04 17:38:16
22	9	8	-1	2012-09-04 17:39:18
23	57	13	1	2012-09-04 17:29:46
23	69	13	1	2012-09-04 17:30:50
23	62	13	1	2012-09-04 17:31:22
23	2	13	1	2012-09-04 17:31:22
23	6	13	1	2012-09-04 17:31:24
23	56	13	-1	2012-09-04 17:31:31
23	57	24	1	2012-09-04 17:37:51
23	69	24	-1	2012-09-04 17:37:53
23	69	19	1	2012-09-04 17:37:56
23	56	24	1	2012-09-04 17:37:57
23	62	19	1	2012-09-04 17:37:59
23	56	19	-1	2012-09-04 17:38:00
23	57	19	1	2012-09-04 17:38:03
23	2	19	1	2012-09-04 17:38:05
23	62	24	1	2012-09-04 17:38:17
23	2	24	1	2012-09-04 17:38:25
23	6	19	1	2012-09-04 17:38:32
23	6	24	-1	2012-09-04 17:38:33
24	13	14	1	2012-09-04 17:32:16
24	24	14	-1	2012-09-04 17:32:19
24	57	14	1	2012-09-04 17:32:21
24	34	27	1	2012-09-04 17:37:57
24	13	27	1	2012-09-04 17:38:04
25	58	9	-1	2012-09-04 17:29:36
25	20	9	1	2012-09-04 17:29:48
25	20	22	1	2012-09-04 18:45:40
25	58	22	-1	2012-09-04 18:45:41
25	49	22	-1	2012-09-04 18:45:45
25	67	22	-1	2012-09-04 18:46:13
25	3	22	1	2012-09-04 18:46:41
26	6	6	1	2012-09-04 17:31:02
26	45	6	1	2012-09-04 17:31:03
26	10	6	1	2012-09-04 17:31:13
26	41	6	-1	2012-09-04 17:31:15
26	18	6	-1	2012-09-04 17:31:17
26	27	6	-1	2012-09-04 17:31:18
26	41	10	1	2012-09-04 17:33:34
26	45	10	-1	2012-09-04 17:33:37
26	18	10	-1	2012-09-04 17:33:39
26	27	10	-1	2012-09-04 17:33:42
26	10	10	-1	2012-09-04 17:33:45
26	45	14	1	2012-09-04 17:33:56
26	6	10	1	2012-09-04 17:33:58
26	18	14	1	2012-09-04 17:33:58
26	27	24	1	2012-09-04 17:38:51
26	18	24	1	2012-09-04 17:38:54
26	45	24	-1	2012-09-04 17:38:55
26	41	24	1	2012-09-04 17:38:56
26	10	24	1	2012-09-04 17:38:59
26	6	24	-1	2012-09-04 17:39:00
26	45	19	1	2012-09-04 17:39:01
26	41	19	-1	2012-09-04 17:39:02
26	6	19	1	2012-09-04 17:39:10
26	18	19	-1	2012-09-04 17:39:43
26	27	19	1	2012-09-04 17:39:44
26	10	19	1	2012-09-04 17:39:50
26	27	8	-1	2012-09-04 17:40:02
26	18	8	1	2012-09-04 17:40:04
26	41	8	1	2012-09-04 17:40:09
26	10	8	-1	2012-09-04 17:40:11
26	45	8	-1	2012-09-04 17:40:45
26	6	8	1	2012-09-04 17:41:03
26	27	1	1	2012-09-04 17:42:39
27	14	13	-1	2012-09-04 17:32:07
27	39	13	1	2012-09-04 17:32:07
27	64	13	-1	2012-09-04 17:32:15
27	21	13	-1	2012-09-04 17:32:19
27	12	13	-1	2012-09-04 17:32:36
27	27	13	-1	2012-09-04 17:32:44
27	14	21	-1	2012-09-04 17:38:40
27	39	21	-1	2012-09-04 17:38:58
27	64	21	-1	2012-09-04 17:39:07
27	21	21	1	2012-09-04 17:39:20
27	12	21	1	2012-09-04 17:39:26
27	27	21	1	2012-09-04 17:39:42
28	55	5	1	2012-09-04 17:37:55
28	51	5	1	2012-09-04 17:38:24
28	39	5	-1	2012-09-04 17:39:01
28	3	23	1	2012-09-04 17:39:37
28	55	23	1	2012-09-04 17:39:46
28	39	2	1	2012-09-04 17:39:47
28	51	23	1	2012-09-04 17:39:49
28	4	23	1	2012-09-04 17:39:52
28	39	23	-1	2012-09-04 17:39:55
28	22	23	1	2012-09-04 17:39:58
28	22	2	1	2012-09-04 17:40:01
28	55	9	-1	2012-09-04 17:46:54
28	22	9	1	2012-09-04 17:47:06
28	39	9	-1	2012-09-04 17:47:08
28	4	9	-1	2012-09-04 17:47:09
28	3	9	-1	2012-09-04 17:47:11
29	51	27	1	2012-09-04 17:40:41
29	13	27	1	2012-09-04 17:40:42
29	3	27	-1	2012-09-04 17:40:48
29	57	27	-1	2012-09-04 17:40:52
29	59	27	-1	2012-09-04 17:41:02
29	43	18	1	2012-09-04 17:41:15
29	21	18	-1	2012-09-04 17:41:40
29	13	18	1	2012-09-04 17:41:43
29	51	18	1	2012-09-04 17:41:45
29	46	18	1	2012-09-04 17:42:05
30	69	26	1	2012-09-04 17:39:22
30	32	26	-1	2012-09-04 17:40:43
30	60	26	-1	2012-09-04 17:41:03
30	19	26	-1	2012-09-04 17:41:40
30	61	26	-1	2012-09-04 17:41:57
30	20	26	-1	2012-09-04 17:42:06
30	69	17	-1	2012-09-04 18:30:12
30	32	17	-1	2012-09-04 18:30:16
30	60	17	1	2012-09-04 18:30:27
30	19	17	1	2012-09-04 18:30:31
30	61	17	-1	2012-09-04 18:30:38
30	20	17	1	2012-09-04 18:30:41
31	8	13	1	2012-09-04 17:33:10
31	30	13	-1	2012-09-04 17:33:12
31	44	13	-1	2012-09-04 17:33:17
31	58	13	1	2012-09-04 17:33:19
31	22	13	1	2012-09-04 17:33:27
31	12	13	-1	2012-09-04 17:33:30
31	44	9	1	2012-09-04 17:34:39
31	8	7	1	2012-09-04 17:38:47
31	30	7	-1	2012-09-04 17:38:59
31	44	7	1	2012-09-04 17:39:01
31	58	7	-1	2012-09-04 17:39:08
31	12	7	1	2012-09-04 17:39:13
31	22	7	1	2012-09-04 17:39:16
31	22	1	1	2012-09-04 17:45:12
31	8	1	1	2012-09-04 17:46:45
32	2	6	1	2012-09-04 17:32:18
32	38	6	-1	2012-09-04 17:32:23
32	40	6	-1	2012-09-04 17:32:24
32	17	6	1	2012-09-04 17:32:26
32	8	6	1	2012-09-04 17:32:30
32	16	6	1	2012-09-04 17:32:31
32	16	21	-1	2012-09-04 17:40:13
32	8	21	-1	2012-09-04 17:40:21
32	17	21	-1	2012-09-04 17:40:22
32	38	23	1	2012-09-04 17:40:23
32	2	21	-1	2012-09-04 17:40:23
32	40	23	-1	2012-09-04 17:40:25
32	40	21	-1	2012-09-04 17:40:26
32	38	21	-1	2012-09-04 17:40:27
32	16	23	1	2012-09-04 17:40:29
32	17	23	1	2012-09-04 17:40:32
32	2	23	1	2012-09-04 17:40:37
32	8	23	1	2012-09-04 17:40:39
33	20	24	1	2012-09-04 17:39:17
33	63	24	-1	2012-09-04 17:39:18
33	18	24	-1	2012-09-04 17:39:21
33	67	24	-1	2012-09-04 17:39:24
33	40	24	1	2012-09-04 17:39:30
33	37	24	1	2012-09-04 17:39:31
33	63	10	-1	2012-09-04 17:40:26
33	20	10	-1	2012-09-04 17:40:27
33	18	10	-1	2012-09-04 17:40:29
33	67	10	1	2012-09-04 17:40:31
33	40	10	-1	2012-09-04 17:40:33
33	37	10	1	2012-09-04 17:40:34
33	20	8	-1	2012-09-04 17:42:04
33	18	8	1	2012-09-04 17:42:25
33	67	8	-1	2012-09-04 17:42:27
33	40	8	1	2012-09-04 17:42:33
33	37	8	1	2012-09-04 17:42:56
33	20	26	-1	2012-09-04 17:43:35
33	63	8	-1	2012-09-04 17:43:58
33	63	26	-1	2012-09-04 17:43:59
33	18	26	-1	2012-09-04 17:44:11
33	67	26	-1	2012-09-04 17:44:26
33	40	26	-1	2012-09-04 17:44:44
33	37	26	1	2012-09-04 17:44:47
34	65	14	1	2012-09-04 17:35:05
34	11	14	1	2012-09-04 17:35:15
34	11	18	-1	2012-09-04 17:42:32
34	65	18	1	2012-09-04 17:42:48
34	24	18	-1	2012-09-04 17:42:51
34	17	18	-1	2012-09-04 17:42:56
35	15	19	1	2012-09-04 17:40:32
35	62	19	1	2012-09-04 17:40:33
35	28	19	-1	2012-09-04 17:40:37
35	55	19	1	2012-09-04 17:40:42
35	57	19	-1	2012-09-04 17:40:45
35	69	19	-1	2012-09-04 17:40:49
35	62	22	1	2012-09-04 18:47:55
35	55	22	1	2012-09-04 18:48:33
35	15	22	-1	2012-09-04 18:49:14
35	57	22	1	2012-09-04 18:49:19
35	28	22	-1	2012-09-04 18:49:36
35	69	22	1	2012-09-04 18:49:50
36	35	5	1	2012-09-04 17:40:05
36	48	5	1	2012-09-04 17:40:09
36	32	5	-1	2012-09-04 17:40:16
36	37	5	-1	2012-09-04 17:40:18
36	45	5	1	2012-09-04 17:40:20
36	45	21	1	2012-09-04 17:42:14
36	45	24	1	2012-09-04 17:42:15
36	35	21	-1	2012-09-04 17:42:16
36	35	24	-1	2012-09-04 17:42:17
36	48	21	1	2012-09-04 17:42:18
36	48	24	-1	2012-09-04 17:42:19
36	32	21	-1	2012-09-04 17:42:20
36	32	24	-1	2012-09-04 17:42:26
36	2	21	1	2012-09-04 17:42:29
36	2	24	1	2012-09-04 17:42:29
36	37	21	-1	2012-09-04 17:42:31
36	37	24	1	2012-09-04 17:42:32
36	45	18	1	2012-09-04 17:44:04
36	35	18	-1	2012-09-04 17:44:05
36	48	18	-1	2012-09-04 17:44:08
36	32	18	1	2012-09-04 17:44:12
36	2	18	-1	2012-09-04 17:44:31
36	37	18	-1	2012-09-04 17:44:34
36	45	26	1	2012-09-04 17:46:28
36	35	26	-1	2012-09-04 17:46:33
36	48	26	1	2012-09-04 17:46:35
36	32	26	-1	2012-09-04 17:46:43
36	2	26	1	2012-09-04 17:46:48
36	37	26	-1	2012-09-04 17:46:50
36	45	1	1	2012-09-04 17:48:01
36	37	1	-1	2012-09-04 17:48:13
37	45	6	1	2012-09-04 17:32:53
37	29	6	1	2012-09-04 17:33:20
37	50	6	-1	2012-09-04 17:33:31
37	43	6	-1	2012-09-04 17:33:32
37	25	6	-1	2012-09-04 17:33:33
37	39	6	-1	2012-09-04 17:33:34
37	50	10	-1	2012-09-04 17:38:34
37	43	10	-1	2012-09-04 17:38:35
37	39	10	1	2012-09-04 17:38:38
37	45	10	-1	2012-09-04 17:38:40
37	29	10	1	2012-09-04 17:38:42
37	25	10	-1	2012-09-04 17:38:44
37	25	7	1	2012-09-04 17:39:48
37	29	7	-1	2012-09-04 17:39:54
37	45	7	1	2012-09-04 17:40:00
37	43	7	-1	2012-09-04 17:40:35
37	50	7	-1	2012-09-04 17:40:40
37	39	7	1	2012-09-04 17:40:44
38	31	13	-1	2012-09-04 17:33:56
38	43	13	-1	2012-09-04 17:33:56
38	61	13	-1	2012-09-04 17:33:58
38	30	13	-1	2012-09-04 17:34:17
38	69	13	-1	2012-09-04 17:36:13
38	34	13	-1	2012-09-04 17:36:22
38	69	19	-1	2012-09-04 17:42:06
38	34	19	-1	2012-09-04 17:42:07
38	30	19	1	2012-09-04 17:42:09
38	61	19	1	2012-09-04 17:42:13
38	43	19	-1	2012-09-04 17:42:14
38	31	19	-1	2012-09-04 17:42:39
38	61	2	1	2012-09-04 17:49:24
38	30	2	-1	2012-09-04 17:49:27
39	20	14	1	2012-09-04 17:36:42
39	69	14	1	2012-09-04 17:36:44
39	20	27	1	2012-09-04 17:49:15
40	55	9	-1	2012-09-04 17:38:28
40	63	9	1	2012-09-04 17:39:03
40	4	9	1	2012-09-04 17:39:07
40	3	9	-1	2012-09-04 17:39:08
40	49	9	-1	2012-09-04 17:39:09
40	63	17	-1	2012-09-04 18:31:20
40	26	17	-1	2012-09-04 18:31:25
40	4	17	-1	2012-09-04 18:31:29
40	3	17	1	2012-09-04 18:31:36
40	49	17	-1	2012-09-04 18:31:39
40	55	17	-1	2012-09-04 18:32:03
41	68	6	1	2012-09-04 17:33:47
41	39	6	1	2012-09-04 17:33:54
41	71	6	1	2012-09-04 17:34:00
