96	15	9	1	5	1
96	31	3	-1	5	-1
96	31	9	-1	5	-1
96	55	1	1	5	1
96	55	3	1	5	1
96	55	9	1	5	1
96	43	3	1	5	-1
96	43	9	-1	5	-1
96	70	3	1	5	1
96	70	9	-1	5	1
103	6	7	1	5	1
103	6	9	1	5	1
103	6	13	1	5	1
103	15	7	-1	5	-1
103	15	9	1	5	-1
103	15	13	-1	5	-1
103	65	7	-1	5	1
103	65	9	-1	5	1
103	65	13	1	5	1
103	78	7	1	5	-1
103	78	9	-1	5	-1
103	78	13	-1	5	-1
103	39	7	1	5	1
103	39	9	1	5	1
103	39	13	1	5	1
103	9	7	-1	5	1
103	9	9	1	5	1
103	9	13	-1	5	1
111	73	3	-1	5	-1
111	50	3	1	5	1
111	32	3	1	5	1
111	2	3	1	5	1
111	69	3	1	5	1
111	56	3	1	5	1
117	50	7	1	5	1
117	50	19	1	5	1
117	39	2	1	5	1
117	39	7	-1	5	1
117	39	19	1	5	1
117	45	2	-1	5	-1
117	45	7	-1	5	-1
117	57	2	1	5	-1
117	57	7	-1	5	-1
117	62	2	-1	5	-1
117	62	7	-1	5	-1
117	52	7	-1	5	-1
126	33	9	1	5	-1
126	30	9	1	5	-1
126	57	9	-1	5	-1
126	69	9	-1	5	1
126	3	9	-1	5	-1
130	50	7	1	5	1
130	50	14	-1	5	1
130	38	7	-1	5	1
130	38	14	-1	5	1
130	31	7	1	5	1
130	34	7	-1	5	1
130	34	14	1	5	1
130	43	7	1	5	1
130	43	14	-1	5	1
130	26	7	-1	5	-1
130	26	14	1	5	-1
137	15	14	1	5	1
137	31	14	1	5	1
137	78	14	-1	5	-1
137	42	14	-1	5	-1
137	47	14	-1	5	1
137	24	14	1	5	1
152	30	9	1	5	-1
152	40	9	1	5	1
152	31	9	-1	5	-1
152	74	9	-1	5	-1
152	68	9	1	5	1
152	24	9	1	5	1
156	12	9	-1	5	1
156	38	9	-1	5	1
156	76	9	-1	5	-1
156	18	9	-1	5	-1
156	72	9	-1	5	1
156	2	9	1	5	1
170	78	13	-1	5	-1
170	32	13	1	5	1
170	58	13	-1	5	-1
170	27	13	-1	5	1
170	48	13	1	5	1
170	71	13	-1	5	1
181	73	3	-1	5	1
181	65	3	1	5	1
181	67	3	-1	5	1
181	34	3	1	5	-1
181	35	3	1	5	-1
181	20	3	1	5	1
191	73	3	-1	5	-1
191	50	3	1	5	1
191	57	3	1	5	-1
191	17	3	-1	5	-1
191	9	3	-1	5	1
191	3	3	-1	5	-1
196	21	9	1	5	1
196	5	9	1	5	1
196	42	9	-1	5	-1
196	16	9	-1	5	-1
196	22	9	-1	5	1
196	14	9	1	5	1
200	5	9	1	5	1
200	5	13	1	5	1
200	30	9	1	5	-1
200	30	13	1	5	-1
200	65	9	1	5	1
200	65	13	1	5	1
200	63	9	-1	5	-1
200	63	13	-1	5	-1
200	57	9	-1	5	-1
200	57	13	-1	5	-1
200	58	9	-1	5	-1
200	58	13	-1	5	-1
208	79	4	-1	5	1
208	5	4	1	5	1
208	72	4	-1	5	1
208	14	4	-1	5	-1
208	71	4	-1	5	1
208	24	4	1	5	1
216	29	8	-1	5	1
216	29	13	-1	5	1
216	42	8	-1	5	-1
216	42	13	-1	5	-1
216	46	8	1	5	-1
216	46	13	-1	5	-1
216	52	8	-1	5	1
216	52	13	1	5	1
216	20	8	-1	5	1
216	20	13	-1	5	1
216	54	13	1	5	-1
220	50	8	-1	5	1
220	12	8	-1	5	1
220	8	8	1	5	1
220	67	8	1	5	1
220	52	8	-1	5	-1
220	25	8	-1	5	-1
238	6	3	-1	5	1
238	6	4	1	5	1
238	6	7	1	5	1
238	37	3	1	5	-1
238	37	4	-1	5	-1
238	37	7	1	5	-1
238	27	3	1	5	1
238	27	4	1	5	1
238	27	7	1	5	1
238	36	3	-1	5	-1
238	36	4	-1	5	-1
238	41	3	1	5	-1
238	41	4	-1	5	-1
238	41	7	1	5	-1
238	54	3	1	5	-1
238	54	4	-1	5	-1
245	30	8	-1	5	-1
245	65	8	1	5	1
245	29	8	-1	5	1
245	62	8	-1	5	-1
245	27	8	-1	5	1
245	26	8	-1	5	-1
248	38	9	-1	5	1
248	42	9	-1	5	-1
248	37	9	-1	5	-1
248	49	9	1	5	1
248	35	9	1	5	-1
248	11	9	1	5	1
255	73	9	1	5	1
255	73	17	1	5	1
255	5	17	1	5	1
255	40	9	1	5	1
255	40	17	1	5	1
255	38	9	-1	5	1
255	38	17	1	5	1
255	72	9	-1	5	1
255	72	17	1	5	1
255	70	9	1	5	1
255	70	17	-1	5	1
258	7	17	1	5	1
258	19	17	1	5	-1
258	2	17	-1	5	1
258	3	1	1	5	-1
258	3	17	-1	5	-1
258	11	17	-1	5	1
258	20	17	-1	5	1
268	64	1	1	5	1
268	64	4	1	5	1
268	74	4	-1	5	-1
268	9	4	-1	5	1
268	44	4	-1	5	1
268	14	4	1	5	-1
268	56	4	1	5	-1
276	50	17	1	5	1
276	15	17	1	5	-1
276	51	17	-1	5	1
276	2	17	1	5	1
276	22	17	1	5	1
276	44	17	1	5	1
