31	30	0	2	2
31	44	2	1	3
31	58	1	1	2
32	2	2	1	3
32	8	2	1	3
32	16	2	1	3
32	17	2	1	3
32	38	1	2	3
32	40	0	3	3
33	18	1	3	4
33	20	1	3	4
33	37	4	0	4
33	40	2	2	4
33	63	0	4	4
33	67	1	3	4
34	11	1	1	2
34	17	0	1	1
34	24	0	1	1
34	65	2	0	2
35	15	1	1	2
35	28	0	2	2
35	55	2	0	2
35	57	1	1	2
35	62	2	0	2
35	69	1	1	2
36	2	3	1	4
36	32	1	4	5
36	35	1	4	5
36	37	1	5	6
36	45	6	0	6
36	48	3	2	5
37	25	1	2	3
37	29	2	1	3
37	39	2	1	3
37	43	0	3	3
37	45	2	1	3
37	50	0	3	3
38	30	1	2	3
38	31	0	2	2
38	34	0	2	2
38	43	0	2	2
38	61	2	1	3
38	69	0	2	2
39	20	2	0	2
39	69	1	0	1
40	3	1	1	2
40	4	1	1	2
40	26	0	1	1
40	49	0	2	2
40	55	0	2	2
40	63	1	1	2
41	15	2	3	5
41	31	0	4	4
41	39	5	0	5
41	44	1	3	4
41	68	6	1	7
41	71	1	3	4
42	5	2	1	3
42	11	2	1	3
42	33	0	3	3
42	40	0	3	3
42	44	2	1	3
42	53	1	2	3
43	11	1	3	4
43	28	1	2	3
43	35	2	2	4
43	36	1	2	3
43	46	3	0	3
43	55	2	2	4
44	13	1	1	2
44	17	2	0	2
44	53	1	1	2
44	55	0	1	1
44	69	0	2	2
44	70	0	1	1
45	19	0	2	2
45	20	1	1	2
45	34	1	1	2
45	60	1	1	2
45	63	2	0	2
45	67	0	2	2
46	26	3	2	5
46	36	1	3	4
46	40	1	3	4
46	48	2	3	5
46	52	5	1	6
46	72	2	3	5
47	10	1	0	1
47	42	1	0	1
47	43	1	1	2
47	47	2	0	2
47	48	1	0	1
47	66	0	2	2
48	14	1	1	2
48	24	2	1	3
48	42	0	2	2
48	49	1	1	2
48	63	3	0	3
48	71	1	1	2
49	29	0	1	1
49	55	1	1	2
49	59	1	0	1
49	63	0	1	1
49	64	1	0	1
49	66	1	0	1
50	34	0	2	2
50	46	2	0	2
50	57	0	2	2
50	61	1	1	2
50	62	1	1	2
50	69	1	1	2
51	5	0	5	5
51	8	3	4	7
51	18	8	0	8
51	54	4	2	6
51	63	2	3	5
51	67	2	3	5
52	12	3	1	4
52	27	1	3	4
52	48	0	4	4
52	51	1	3	4
52	61	1	3	4
52	66	0	4	4
53	1	2	0	2
53	34	1	1	2
53	38	1	1	2
53	47	1	1	2
53	60	2	0	2
53	64	2	0	2
54	4	2	0	2
54	5	1	0	1
54	10	1	0	1
54	13	0	1	1
54	61	0	1	1
54	72	0	1	1
55	26	0	1	1
55	42	0	1	1
55	58	1	0	1
55	66	2	0	2
56	1	2	1	3
56	4	2	1	3
56	9	0	2	2
56	21	0	3	3
56	29	2	2	4
56	52	2	1	3
57	7	2	1	3
57	8	2	0	2
57	19	3	0	3
57	32	1	1	2
57	35	1	1	2
57	42	2	0	2
58	3	3	1	4
58	12	4	0	4
58	14	1	2	3
58	33	1	3	4
58	64	1	2	3
58	72	3	1	4
59	4	1	1	2
59	15	2	0	2
59	20	1	1	2
59	42	0	2	2
59	46	2	0	2
59	62	1	1	2
60	41	2	0	2
61	5	1	4	5
61	14	3	4	7
61	15	5	2	7
61	27	3	4	7
61	56	1	4	5
61	63	4	2	6
62	6	3	1	4
62	22	3	1	4
62	30	0	4	4
62	52	4	0	4
62	53	1	3	4
62	61	0	4	4
63	19	1	0	1
63	37	0	1	1
63	54	0	1	1
63	62	2	0	2
64	15	0	1	1
64	58	1	0	1
64	61	1	1	2
64	66	0	1	1
64	68	2	0	2
64	69	0	2	2
65	6	2	0	2
65	38	1	1	2
65	42	1	1	2
65	51	2	0	2
65	53	0	1	1
65	59	0	1	1
66	1	4	1	5
66	4	2	2	4
66	8	3	1	4
66	40	2	2	4
66	48	1	3	4
66	69	1	3	4
67	17	3	1	4
67	27	1	2	3
67	34	4	0	4
67	42	1	1	2
67	45	1	2	3
67	47	2	1	3
68	29	0	3	3
68	36	0	3	3
68	53	1	2	3
68	64	2	1	3
68	66	3	0	3
68	67	2	1	3
69	7	1	1	2
69	25	1	1	2
69	26	0	2	2
69	31	0	1	1
69	42	2	0	2
69	69	1	1	2
70	2	1	0	1
70	17	1	1	2
70	47	2	0	2
71	14	2	2	4
71	15	1	2	3
71	26	0	3	3
71	35	3	2	5
71	52	4	1	5
71	67	1	3	4
72	8	1	3	4
72	12	4	0	4
72	23	1	3	4
72	33	1	3	4
72	44	3	1	4
72	61	0	4	4
73	5	0	2	2
73	7	2	0	2
73	17	2	0	2
73	21	1	1	2
73	57	2	0	2
73	64	2	0	2
74	6	2	0	2
74	11	1	1	2
74	26	0	2	2
74	38	1	1	2
74	41	0	2	2
74	61	0	2	2
75	22	1	0	1
75	33	0	1	1
75	37	2	0	2
75	45	1	0	1
76	21	0	3	3
76	27	2	3	5
76	30	0	4	4
76	40	2	2	4
76	41	3	1	4
76	69	2	2	4
77	10	1	1	2
77	19	3	0	3
77	42	0	2	2
77	43	1	1	2
77	52	3	0	3
77	54	1	1	2
78	4	2	1	3
78	6	1	2	3
78	44	3	0	3
78	63	1	2	3
78	64	2	1	3
78	70	2	1	3
79	3	1	1	2
79	16	2	0	2
79	41	0	1	1
79	42	0	1	1
79	47	2	0	2
79	51	1	1	2
80	10	2	0	2
80	24	1	1	2
80	36	0	1	1
80	45	1	0	1
80	54	1	0	1
80	61	0	1	1
81	8	1	4	5
81	26	3	3	6
81	34	4	3	7
81	51	2	3	5
81	63	3	2	5
81	67	1	4	5
82	27	0	4	4
82	29	2	2	4
82	46	0	3	3
82	50	2	2	4
82	53	3	1	4
82	61	0	4	4
83	1	2	0	2
83	10	1	0	1
83	15	0	1	1
83	28	1	0	1
83	47	1	1	2
83	64	1	0	1
84	32	1	0	1
84	33	0	1	1
84	37	2	0	2
84	51	0	1	1
84	60	1	0	1
84	61	0	1	1
85	23	1	0	1
85	42	1	0	1
85	46	1	0	1
85	65	2	0	2
86	1	4	0	4
86	12	2	1	3
86	21	1	2	3
86	32	1	2	3
86	41	1	2	3
86	52	2	1	3
87	5	0	3	3
87	8	1	1	2
87	17	1	2	3
87	18	3	1	4
87	42	4	0	4
87	58	1	2	3
88	16	3	1	4
88	21	2	2	4
88	28	2	2	4
88	38	1	3	4
88	47	3	1	4
88	51	2	2	4
89	17	0	2	2
89	45	2	0	2
89	52	1	1	2
89	54	2	0	2
89	69	0	2	2
89	71	0	1	1
90	13	1	0	1
90	38	2	0	2
91	6	3	2	5
91	13	5	0	5
91	14	1	3	4
91	31	2	3	5
91	37	1	3	4
91	52	2	2	4
92	3	2	1	3
92	4	2	2	4
92	25	2	1	3
92	29	0	3	3
92	51	3	1	4
92	60	2	2	4
93	18	3	0	3
93	22	1	2	3
93	32	0	3	3
93	39	2	1	3
93	43	1	2	3
93	50	3	0	3
94	9	2	0	2
94	29	0	2	2
94	44	0	2	2
94	48	1	1	2
94	59	0	2	2
94	66	2	0	2
95	13	0	1	1
95	39	0	1	1
95	43	1	0	1
95	60	0	1	1
95	64	1	0	1
95	65	1	0	1
96	2	3	0	3
96	9	3	0	3
96	15	0	3	3
96	57	4	0	4
96	65	1	2	3
96	67	2	1	3
97	13	4	0	4
97	20	1	2	3
97	30	0	3	3
97	42	2	2	4
97	50	2	1	3
97	53	1	2	3
98	5	1	2	3
98	23	0	2	2
98	25	1	1	2
98	35	1	2	3
98	38	1	1	2
98	52	2	1	3
99	28	0	2	2
99	30	2	0	2
99	36	0	2	2
99	61	0	2	2
99	68	0	2	2
99	70	2	0	2
100	5	1	1	2
100	13	1	0	1
100	35	0	2	2
100	47	2	0	2
100	56	0	2	2
100	65	0	2	2
101	24	3	1	4
101	47	5	0	5
101	55	2	1	3
101	62	0	2	2
101	63	1	2	3
101	68	2	0	2
102	4	0	4	4
102	12	3	1	4
102	23	0	4	4
102	31	2	2	4
102	64	2	2	4
102	65	1	3	4
103	3	4	0	4
103	9	1	3	4
103	16	2	2	4
103	17	1	3	4
103	20	4	0	4
103	39	2	2	4
104	1	1	1	2
104	11	0	2	2
104	31	1	1	2
104	32	2	0	2
104	41	2	0	2
104	46	0	2	2
105	3	0	1	1
105	17	0	1	1
105	33	1	0	1
105	43	0	1	1
105	47	0	1	1
105	65	0	1	1
106	8	1	2	3
106	26	2	3	5
106	41	3	1	4
106	43	1	2	3
106	54	1	2	3
106	69	4	1	5
107	16	3	1	4
107	37	2	2	4
107	47	3	1	4
107	53	0	4	4
107	56	0	4	4
107	67	2	1	3
108	18	1	0	1
108	29	0	1	1
108	35	1	0	1
108	42	0	1	1
108	64	1	0	1
108	68	0	1	1
109	6	1	1	2
109	7	2	0	2
109	45	2	0	2
109	52	2	0	2
109	58	0	2	2
109	67	1	1	2
110	5	0	2	2
110	12	2	0	2
110	29	0	2	2
110	42	0	2	2
110	43	0	2	2
110	47	1	1	2
110	71	0	2	2
111	5	0	2	2
111	7	3	0	3
111	19	2	0	2
111	44	2	0	2
111	48	2	0	2
111	60	2	0	2
112	2	1	1	2
112	12	3	0	3
112	18	0	3	3
112	33	1	2	3
112	43	2	1	3
112	55	1	2	3
113	4	2	0	2
113	17	0	2	2
113	25	0	1	1
113	30	1	1	2
113	41	0	1	1
113	56	1	0	1
114	9	2	0	2
114	34	1	0	1
114	51	1	0	1
114	55	0	1	1
114	57	1	0	1
114	66	0	1	1
116	3	3	1	4
116	13	2	2	4
116	21	0	4	4
116	34	4	0	4
116	36	1	2	3
116	70	3	1	4
117	5	1	3	4
117	25	2	2	4
117	37	0	4	4
117	62	2	2	4
117	69	3	1	4
117	71	1	3	4
118	7	3	0	3
118	20	3	1	4
118	29	0	3	3
118	31	1	2	3
118	33	0	3	3
118	53	0	2	2
119	10	0	1	1
119	50	1	0	1
119	61	0	1	1
119	63	0	1	1
119	68	1	0	1
119	69	1	0	1
120	3	2	0	2
120	5	0	2	2
120	28	0	2	2
120	31	1	1	2
120	42	0	2	2
120	53	0	2	2
121	1	2	2	4
121	10	5	1	6
121	11	2	3	5
121	22	2	2	4
121	42	0	4	4
121	65	3	2	5
122	2	1	0	1
122	3	1	0	1
122	8	1	0	1
122	20	2	0	2
122	44	1	1	2
122	59	1	0	1
123	9	3	0	3
123	14	0	2	2
123	25	0	2	2
123	29	1	1	2
123	63	2	0	2
123	68	2	0	2
124	4	0	1	1
124	16	1	0	1
124	20	1	0	1
124	27	0	1	1
124	35	0	1	1
124	62	1	0	1
125	5	2	0	2
125	23	0	2	2
125	53	2	0	2
125	57	1	1	2
125	58	0	2	2
125	71	0	2	2
126	20	3	2	5
126	21	1	3	4
126	22	1	3	4
126	33	5	1	6
126	37	0	5	5
126	42	3	2	5
127	4	2	2	4
127	11	3	1	4
127	13	2	2	4
127	31	1	3	4
127	48	1	3	4
127	59	0	4	4
128	12	3	1	4
128	42	1	3	4
128	43	1	3	4
128	47	2	2	4
128	58	3	1	4
128	67	1	3	4
129	18	1	0	1
130	20	1	0	1
131	7	6	1	7
131	13	2	3	5
131	15	4	0	4
131	45	3	2	5
131	65	2	3	5
131	70	2	3	5
131	107	2	1	3
132	1	2	1	3
132	6	3	0	3
132	11	3	0	3
132	28	0	3	3
132	40	0	3	3
132	46	2	1	3
133	22	1	0	1
133	29	0	1	1
133	30	1	0	1
133	36	2	0	2
133	39	0	1	1
133	45	2	0	2
133	48	2	0	2
134	1	0	2	2
134	8	0	1	1
134	49	1	0	1
134	55	1	1	2
134	60	0	1	1
134	63	0	1	1
134	120	1	0	1
134	123	1	0	1
135	10	0	2	2
135	13	0	2	2
135	37	0	2	2
135	53	0	2	2
135	57	1	1	2
135	68	1	1	2
136	1	2	2	4
136	3	1	3	4
136	17	0	5	5
136	19	4	1	5
136	66	6	0	6
136	72	0	4	4
137	14	1	2	3
137	46	1	2	3
137	56	1	2	3
137	61	3	0	3
137	63	2	1	3
137	69	1	2	3
138	9	2	0	2
138	15	3	0	3
138	17	0	3	3
138	35	0	2	2
138	43	1	1	2
138	68	2	0	2
139	4	0	2	2
139	10	1	1	2
139	26	0	1	1
139	42	1	0	1
139	49	1	0	1
139	56	2	0	2
140	1	2	0	2
140	33	1	1	2
140	53	0	2	2
140	58	0	2	2
140	60	1	1	2
140	70	1	1	2
141	31	3	2	5
141	44	5	0	5
141	52	8	0	8
141	54	2	3	5
141	56	0	5	5
141	64	2	3	5
142	32	2	1	3
142	41	2	1	3
142	42	2	1	3
142	51	2	0	2
142	61	1	2	3
142	67	2	1	3
143	12	1	1	2
143	27	0	1	1
143	36	0	2	2
143	44	0	1	1
143	58	1	1	2
143	66	2	0	2
144	19	2	0	2
144	25	0	2	2
144	26	0	2	2
144	32	0	2	2
144	33	0	2	2
144	40	0	2	2
144	45	1	1	2
144	62	2	0	2
145	3	1	0	1
145	10	0	1	1
145	39	1	0	1
145	56	0	1	1
145	65	0	1	1
146	2	7	0	7
146	10	1	3	4
146	19	1	3	4
146	21	0	5	5
146	28	3	2	5
146	32	2	4	6
146	34	3	2	5
146	44	1	3	4
146	59	0	5	5
147	16	1	0	1
147	30	0	1	1
147	45	0	1	1
147	50	0	1	1
147	51	0	1	1
147	71	0	1	1
148	9	2	1	3
148	22	2	1	3
148	39	2	1	3
148	55	1	2	3
148	59	1	2	3
148	64	1	2	3
149	17	0	1	1
149	25	0	1	1
149	47	2	0	2
149	63	1	0	1
149	65	0	1	1
149	71	0	1	1
150	19	2	0	2
151	7	3	1	4
151	11	3	2	5
151	38	4	1	5
151	48	1	3	4
151	69	0	3	3
151	71	0	3	3
152	17	1	1	2
152	18	2	0	2
152	20	2	0	2
152	23	0	2	2
152	35	2	0	2
152	50	1	0	1
153	11	2	1	3
153	12	3	0	3
153	15	1	2	3
153	21	1	2	3
153	49	3	0	3
153	68	4	0	4
154	19	2	0	2
154	20	0	2	2
154	29	0	2	2
154	42	0	2	2
154	44	2	0	2
154	47	2	0	2
155	28	1	0	1
155	53	0	1	1
155	54	0	1	1
155	58	0	1	1
155	65	0	1	1
155	71	0	1	1
156	5	1	4	5
156	6	3	2	5
156	20	6	1	7
156	41	6	2	8
156	46	0	4	4
156	72	2	4	6
157	8	3	1	4
157	13	3	1	4
157	23	0	4	4
157	24	2	2	4
157	27	1	3	4
157	44	2	2	4
158	10	0	2	2
158	11	3	0	3
158	19	3	1	4
158	20	1	2	3
158	26	0	2	2
158	38	0	2	2
158	42	0	2	2
159	22	1	0	1
159	27	0	1	1
159	34	0	1	1
159	35	0	1	1
159	58	1	0	1
159	63	1	0	1
160	14	0	1	1
160	29	0	1	1
160	34	0	1	1
160	48	0	1	1
160	56	1	0	1
160	66	0	1	1
161	15	4	2	6
161	27	2	4	6
161	38	4	2	6
161	42	4	2	6
161	44	3	3	6
161	67	2	4	6
162	1	2	1	3
162	26	1	2	3
162	30	2	1	3
162	34	1	2	3
162	35	2	1	3
162	48	1	2	3
163	6	4	0	4
163	17	0	3	3
163	18	3	0	3
163	22	3	0	3
163	46	2	0	2
163	64	1	1	2
164	19	1	0	1
165	9	2	0	2
165	15	2	0	2
165	32	1	1	2
165	54	1	1	2
165	57	0	2	2
165	70	0	2	2
166	12	4	1	5
166	22	3	2	5
166	26	2	2	4
166	30	5	1	6
166	40	1	3	4
166	64	1	3	4
167	13	1	2	3
167	17	0	3	3
167	54	2	2	4
167	57	1	2	3
167	63	1	2	3
167	66	4	0	4
168	19	3	0	3
168	29	1	2	3
168	60	2	1	3
168	61	1	1	2
168	62	2	1	3
168	67	1	1	2
169	1	1	1	2
169	2	1	1	2
169	11	2	0	2
169	18	1	1	2
169	48	0	2	2
169	63	1	1	2
170	4	1	1	2
170	11	2	0	2
170	12	2	0	2
170	16	1	1	2
170	39	1	1	2
170	52	0	2	2
171	17	1	5	6
171	19	7	0	7
171	36	2	4	6
171	41	4	2	6
171	62	4	2	6
171	63	1	5	6
172	9	3	0	3
172	11	3	0	3
172	16	3	0	3
172	24	1	2	3
172	29	1	2	3
172	48	1	2	3
173	14	2	1	3
173	18	2	1	3
173	21	1	2	3
173	32	0	3	3
173	40	0	3	3
173	58	2	1	3
174	3	0	2	2
174	24	0	2	2
174	42	0	2	2
174	54	2	0	2
174	60	2	0	2
174	66	2	0	2
175	51	1	0	1
176	18	3	0	3
176	23	1	2	3
176	24	2	1	3
176	29	1	2	3
176	38	1	2	3
176	58	3	0	3
177	1	0	2	2
177	3	2	0	2
177	32	0	2	2
177	39	0	2	2
177	51	0	2	2
177	54	1	2	3
178	15	3	0	3
178	41	3	1	4
178	52	1	2	3
178	60	0	3	3
178	65	3	1	4
178	71	1	2	3
179	1	2	0	2
179	9	2	0	2
179	14	0	2	2
179	16	1	1	2
179	45	0	2	2
179	64	1	1	2
180	5	0	2	2
180	38	2	0	2
180	45	0	2	2
180	47	2	0	2
180	59	0	2	2
180	70	0	2	2
181	1	2	2	4
181	22	5	0	5
181	32	2	2	4
181	35	0	5	5
181	60	4	0	4
181	71	1	3	4
182	5	2	2	4
182	16	4	0	4
182	25	3	1	4
182	45	2	2	4
182	52	1	3	4
182	66	3	1	4
183	2	2	0	2
183	12	0	2	2
183	14	0	2	2
183	23	0	2	2
183	49	0	2	2
183	68	2	0	2
184	15	0	1	1
184	28	1	1	2
184	39	0	1	1
184	51	2	0	2
184	62	0	1	1
184	66	0	1	1
185	4	2	0	2
185	8	0	2	2
185	22	2	0	2
185	28	1	1	2
185	31	0	2	2
185	43	0	2	2
186	2	2	2	4
186	13	2	2	4
186	14	2	3	5
186	19	4	1	5
186	52	3	2	5
186	66	2	3	5
187	8	0	4	4
187	9	3	1	4
187	28	0	4	4
187	47	2	2	4
187	51	0	4	4
187	68	3	1	4
188	15	0	2	2
188	18	2	0	2
188	33	0	2	2
188	35	0	2	2
188	36	0	2	2
188	42	3	0	3
188	59	0	2	2
189	5	2	0	2
189	7	1	1	2
189	9	2	0	2
189	12	2	0	2
189	25	0	2	2
189	58	1	1	2
190	20	1	0	1
191	9	4	1	5
191	15	1	4	5
191	18	3	2	5
191	42	1	4	5
191	48	1	4	5
191	68	5	0	5
192	5	0	2	2
192	7	3	0	3
192	31	1	1	2
192	34	0	2	2
192	39	1	1	2
192	59	0	2	2
193	10	3	0	3
193	12	2	0	2
193	13	2	0	2
193	38	1	1	2
193	43	1	1	2
193	64	0	2	2
194	32	0	2	2
194	35	1	1	2
194	38	1	0	1
194	42	1	0	1
194	58	1	0	1
194	66	1	0	1
195	20	1	0	1
195	27	0	1	1
195	37	0	1	1
195	61	0	1	1
195	65	1	0	1
195	66	1	0	1
196	5	4	0	4
196	15	1	1	2
196	18	2	0	2
196	24	1	2	3
196	61	1	1	2
196	69	1	1	2
197	6	3	0	3
197	10	3	0	3
197	35	0	3	3
197	42	0	3	3
197	51	2	1	3
197	56	2	1	3
198	13	1	3	4
198	32	2	2	4
198	38	2	2	4
198	45	1	3	4
198	46	4	0	4
198	62	3	1	4
199	12	0	2	2
199	18	0	2	2
199	38	2	0	2
199	54	1	1	2
199	56	0	2	2
199	66	0	2	2
200	3	2	0	2
200	18	0	1	1
200	25	1	0	1
200	36	0	1	1
200	41	0	1	1
201	10	4	0	4
201	11	4	1	5
201	16	4	1	5
201	28	0	4	4
201	31	0	4	4
201	36	0	4	4
202	12	3	0	3
202	46	2	0	2
202	53	0	3	3
202	60	0	2	2
202	65	1	1	2
202	66	3	0	3
203	7	1	2	3
203	38	1	2	3
203	52	2	1	3
203	54	4	0	4
203	55	0	3	3
203	62	4	0	4
204	9	2	0	2
204	16	2	0	2
204	18	1	1	2
204	38	0	2	2
204	45	1	1	2
204	60	0	2	2
206	4	2	1	3
206	6	2	1	3
206	19	2	1	3
206	46	4	0	4
206	59	2	2	4
206	68	5	0	5
207	17	0	3	3
207	18	1	2	3
207	41	1	2	3
207	45	3	0	3
207	55	1	2	3
207	64	1	2	3
208	7	2	2	4
208	9	3	1	4
208	23	0	3	3
208	38	1	3	4
208	49	3	1	4
208	71	1	3	4
209	16	1	1	2
209	17	1	1	2
209	34	1	0	1
209	38	0	1	1
209	52	0	1	1
209	68	1	0	1
210	1	1	1	2
210	10	2	0	2
210	27	1	1	2
210	56	0	2	2
210	63	1	1	2
210	68	2	0	2
211	8	0	6	6
211	37	3	3	6
211	55	7	0	7
211	57	5	1	6
211	63	3	3	6
211	65	4	2	6
212	13	0	1	1
212	16	2	0	2
212	23	0	3	3
212	29	1	1	2
212	43	0	3	3
212	52	2	1	3
213	14	2	2	4
213	34	2	0	2
213	35	0	2	2
213	38	0	2	2
213	51	0	1	1
213	71	3	0	3
214	8	2	0	2
214	26	2	0	2
214	38	1	1	2
214	43	1	1	2
214	49	0	2	2
214	68	2	0	2
215	8	0	1	1
215	25	0	1	1
215	33	0	1	1
215	40	0	1	1
215	46	1	0	1
215	60	0	1	1
216	20	3	1	4
216	23	1	2	3
216	33	1	2	3
216	41	4	1	5
216	50	2	1	3
216	67	1	2	3
217	27	0	2	2
217	32	0	2	2
217	49	3	0	3
217	51	1	1	2
217	62	1	1	2
217	68	2	0	2
218	26	2	2	4
218	35	0	4	4
218	38	2	2	4
218	53	2	2	4
218	66	1	3	4
218	69	3	1	4
219	8	0	2	2
219	14	0	2	2
219	20	2	0	2
219	30	2	0	2
219	32	0	2	2
219	38	1	1	2
220	2	1	1	2
220	17	0	2	2
220	20	1	1	2
220	47	0	2	2
220	55	0	2	2
220	70	2	0	2
221	2	4	1	5
221	3	6	0	6
221	21	1	4	5
221	29	2	3	5
221	51	1	4	5
221	58	3	2	5
222	7	1	1	2
222	8	1	1	2
222	14	2	1	3
222	25	2	0	2
222	53	1	2	3
222	54	0	2	2
223	18	3	1	4
223	28	1	1	2
223	30	3	0	3
223	38	2	1	3
223	64	1	1	2
223	66	1	1	2
224	3	1	0	1
224	20	1	0	1
224	38	0	1	1
224	54	0	1	1
224	69	0	1	1
224	72	0	1	1
225	1	1	1	2
225	3	2	0	2
225	23	0	1	1
225	42	1	1	2
225	43	1	1	2
225	61	2	0	2
226	5	1	2	3
226	27	0	4	4
226	48	2	2	4
226	53	0	4	4
226	56	4	1	5
226	61	1	2	3
227	9	3	0	3
227	20	3	0	3
227	47	2	1	3
227	64	1	1	2
227	69	0	2	2
227	71	1	1	2
228	13	3	0	3
228	16	3	0	3
228	18	1	2	3
228	19	1	2	3
228	38	0	3	3
228	72	1	2	3
229	10	0	2	2
229	33	2	0	2
229	44	1	1	2
229	47	2	0	2
229	50	2	0	2
229	71	2	0	2
230	2	2	0	2
230	24	0	2	2
230	31	1	1	2
230	45	0	2	2
230	63	0	2	2
230	66	1	1	2
231	21	1	2	3
231	32	1	2	3
231	36	1	2	3
231	50	2	1	3
231	57	4	0	4
231	71	5	0	5
232	10	3	0	3
232	18	1	2	3
232	29	1	2	3
232	30	0	3	3
232	58	1	2	3
232	69	1	2	3
233	3	1	2	3
233	28	0	3	3
233	47	0	3	3
233	53	1	2	3
233	61	1	2	3
233	63	1	2	3
233	124	1	0	1
234	23	0	2	2
234	36	0	1	1
234	38	0	2	2
234	39	0	2	2
234	43	1	1	2
234	65	2	0	2
236	12	1	2	3
236	17	0	3	3
236	23	0	2	2
236	38	4	0	4
236	51	2	1	3
236	52	1	1	2
237	7	1	2	3
237	18	2	1	3
237	32	0	3	3
237	34	0	3	3
237	39	1	2	3
237	47	1	2	3
238	2	1	0	1
238	22	1	0	1
238	43	0	1	1
238	57	1	0	1
238	62	1	0	1
238	67	1	0	1
239	3	2	0	2
239	12	2	0	2
239	19	2	0	2
239	40	0	2	2
239	66	0	2	2
239	71	0	2	2
240	6	0	1	1
240	26	1	0	1
240	36	1	0	1
240	48	1	0	1
240	51	1	0	1
240	61	1	0	1
241	3	4	2	6
241	40	2	4	6
241	41	5	1	6
241	50	1	4	5
241	58	3	3	6
241	69	2	3	5
242	19	2	1	3
242	43	0	3	3
242	47	1	2	3
242	52	3	0	3
242	68	4	0	4
242	72	0	3	3
243	24	3	0	3
243	31	1	1	2
243	35	0	3	3
243	45	2	0	2
243	51	0	2	2
243	66	2	0	2
244	2	1	1	2
244	8	1	0	1
244	16	2	0	2
244	28	1	1	2
244	38	1	0	1
