61	5	0
61	7	0
61	13	0
61	2	0
61	4	0
62	6	1
62	14	0
62	17	0
62	8	0
63	3	1
63	11	0
63	12	0
64	10	1
64	9	0
65	15	1
65	18	0
66	1	1
66	17	0
66	18	0
66	12	0
66	14	0
66	9	0
66	15	0
67	16	1
67	8	0
67	3	0
67	7	0
68	6	1
68	4	0
68	5	0
68	11	0
69	19	1
69	13	0
70	2	1
70	10	0
71	1	1
71	3	0
71	10	0
71	11	0
71	8	0
71	13	0
71	2	0
71	4	0
72	17	1
72	7	0
72	6	0
72	14	0
73	16	1
73	12	0
73	5	0
74	18	1
74	9	0
75	15	1
75	19	0
76	1	1
76	6	0
76	19	0
76	5	0
76	7	0
76	9	0
76	15	0
77	3	1
77	14	0
77	16	0
77	8	0
78	17	1
78	4	0
78	11	0
78	12	0
79	10	1
79	13	0
80	2	1
80	18	0
81	1	1
81	16	0
81	18	0
81	12	0
81	14	0
81	13	0
81	2	0
81	4	0
82	6	1
82	8	0
82	17	0
82	7	0
83	3	1
83	5	0
83	11	0
84	19	1
84	9	0
85	15	1
85	10	0
86	1	1
86	17	0
86	10	0
86	11	0
86	8	0
86	9	0
86	15	0
87	16	1
87	7	0
87	3	0
87	14	0
88	6	1
88	18	0
88	5	0
88	13	0
89	4	1
89	12	0
90	19	1
90	2	0
91	1	1
91	14	0
91	7	0
91	4	0
91	13	0
91	2	0
91	15	0
92	6	1
92	10	0
92	19	0
92	5	0
93	3	1
93	12	0
93	17	0
93	9	0
94	8	1
94	18	0
95	16	1
95	11	0
96	1	1
96	5	0
96	3	0
96	11	0
96	16	0
96	9	0
96	15	0
97	19	1
97	7	0
97	18	0
97	17	0
98	10	1
98	8	0
98	14	0
98	2	0
99	13	1
99	12	0
100	6	1
100	4	0
101	1	1
101	17	0
101	10	0
101	4	0
101	6	0
101	2	0
101	15	0
102	18	1
102	3	0
102	12	0
102	14	0
103	7	1
103	13	0
103	5	0
103	9	0
104	16	1
104	8	0
105	19	1
105	11	0
106	1	1
106	14	0
106	7	0
106	11	0
106	19	0
106	9	0
106	15	0
107	12	1
107	10	0
107	8	0
107	5	0
108	3	1
108	16	0
108	17	0
108	2	0
109	6	1
109	13	0
110	18	1
110	4	0
111	1	1
111	5	0
111	3	0
111	4	0
111	18	0
111	2	0
111	15	0
112	8	1
112	7	0
112	13	0
112	17	0
113	10	1
113	6	0
113	14	0
113	9	0
114	19	1
114	16	0
115	12	1
115	11	0
116	1	1
116	17	0
116	10	0
116	11	0
116	12	0
116	9	0
116	15	0
117	13	1
117	3	0
117	16	0
117	14	0
118	7	1
118	19	0
118	5	0
118	2	0
119	18	1
119	6	0
120	8	1
120	4	0
121	1	1
121	14	0
121	7	0
121	4	0
121	8	0
121	2	0
121	15	0
122	16	1
122	10	0
122	6	0
122	5	0
123	3	1
123	18	0
123	13	0
123	19	0
124	17	1
124	11	0
125	12	1
125	9	0
126	1	1
126	19	0
126	7	0
126	11	0
126	16	0
126	12	0
126	3	0
126	10	0
127	5	1
127	17	0
127	9	0
127	6	0
128	8	1
128	18	0
128	14	0
128	13	0
129	2	1
130	4	1
130	15	0
131	1	1
131	14	0
131	7	0
131	4	0
131	5	0
131	2	0
131	17	0
131	6	0
132	8	1
132	15	0
132	13	0
132	9	0
133	16	1
133	19	0
133	18	0
134	12	1
134	10	0
135	11	1
135	3	0
136	1	1
136	19	0
136	7	0
136	11	0
136	8	0
136	12	0
136	15	0
136	9	0
137	16	1
137	3	0
137	18	0
137	13	0
138	5	1
138	10	0
138	14	0
139	2	1
139	6	0
140	4	1
140	17	0
141	1	1
141	14	0
141	7	0
141	4	0
141	16	0
141	2	0
141	3	0
141	13	0
142	5	1
142	17	0
142	18	0
143	8	1
143	6	0
143	19	0
143	10	0
144	12	1
144	9	0
145	11	1
145	15	0
146	1	1
146	19	0
146	7	0
146	11	0
146	5	0
146	12	0
146	17	0
146	18	0
147	8	1
147	15	0
147	10	0
148	16	1
148	9	0
148	14	0
148	6	0
149	2	1
149	13	0
150	4	1
150	3	0
151	1	1
151	14	0
151	7	0
151	4	0
151	8	0
151	2	0
151	15	0
152	16	1
152	3	0
152	6	0
152	10	0
153	5	1
153	13	0
153	19	0
153	9	0
154	12	1
154	18	0
155	11	1
155	17	0
156	1	1
156	19	0
156	7	0
156	11	0
156	16	0
156	12	0
156	3	0
156	10	0
157	5	1
157	17	0
157	9	0
157	6	0
158	8	1
158	13	0
158	2	0
158	4	0
159	18	1
160	14	1
160	15	0
161	1	1
161	17	0
161	6	0
161	14	0
161	16	0
161	9	0
161	4	0
161	13	0
162	15	1
162	3	0
162	8	0
163	2	1
163	19	0
163	18	0
163	5	0
164	10	1
164	11	0
165	7	1
165	12	0
166	1	1
166	8	0
166	2	0
166	18	0
166	16	0
166	3	0
166	10	0
167	19	1
167	4	0
167	5	0
167	12	0
168	7	1
168	17	0
168	11	0
168	15	0
169	13	1
169	14	0
170	6	1
170	9	0
171	1	1
171	5	0
171	7	0
171	11	0
171	16	0
171	12	0
171	4	0
171	13	0
172	17	1
172	3	0
172	15	0
172	9	0
173	6	1
173	8	0
173	14	0
173	19	0
174	10	1
174	18	0
175	2	1
176	1	1
176	15	0
176	6	0
176	14	0
176	16	0
176	9	0
176	3	0
176	10	0
177	8	1
177	4	0
177	19	0
178	2	1
178	5	0
178	18	0
178	17	0
179	13	1
179	11	0
180	7	1
180	12	0
181	1	1
181	19	0
181	2	0
181	18	0
181	16	0
181	4	0
181	13	0
182	5	1
182	3	0
182	17	0
182	12	0
183	7	1
183	15	0
183	11	0
183	8	0
184	10	1
184	14	0
185	6	1
185	9	0
186	1	1
186	17	0
186	7	0
186	11	0
186	16	0
186	12	0
186	3	0
186	10	0
187	15	1
187	4	0
187	8	0
187	9	0
188	6	1
188	19	0
188	14	0
188	5	0
189	13	1
189	18	0
190	2	1
191	1	1
191	8	0
191	6	0
191	14	0
191	16	0
191	9	0
191	4	0
191	13	0
192	19	1
192	3	0
192	5	0
193	2	1
193	17	0
193	18	0
193	15	0
194	10	1
194	12	0
195	11	1
195	7	0
196	1	1
196	19	0
196	6	0
196	3	0
196	10	0
196	7	0
196	2	0
197	5	1
197	9	0
197	14	0
197	18	0
198	15	1
198	11	0
198	13	0
198	17	0
199	12	1
199	16	0
200	4	1
200	8	0
201	1	1
201	5	0
201	6	0
201	14	0
201	11	0
201	9	0
201	4	0
201	13	0
202	15	1
202	10	0
202	17	0
203	18	1
203	16	0
203	2	0
203	12	0
204	8	1
204	3	0
205	7	1
205	19	0
206	1	1
206	15	0
206	6	0
206	16	0
206	10	0
206	7	0
206	2	0
207	18	1
207	9	0
207	14	0
207	12	0
208	17	1
208	3	0
208	13	0
208	8	0
209	19	1
209	11	0
210	4	1
210	5	0
211	1	1
211	18	0
211	6	0
211	14	0
211	3	0
211	9	0
211	4	0
211	13	0
212	17	1
212	10	0
212	8	0
213	12	1
213	11	0
213	2	0
213	19	0
214	5	1
214	16	0
215	7	1
215	15	0
216	1	1
216	17	0
216	6	0
216	11	0
216	10	0
216	7	0
216	2	0
217	12	1
217	9	0
217	14	0
217	19	0
218	8	1
218	16	0
218	13	0
218	5	0
219	15	1
219	3	0
220	4	1
220	18	0
221	1	1
221	12	0
221	6	0
221	14	0
221	16	0
221	9	0
221	4	0
221	13	0
222	8	1
222	10	0
222	5	0
223	19	1
223	3	0
223	2	0
223	15	0
224	18	1
224	11	0
225	7	1
225	17	0
226	1	1
226	8	0
226	6	0
226	3	0
226	10	0
226	7	0
226	2	0
227	19	1
227	9	0
227	14	0
227	15	0
228	5	1
228	11	0
228	13	0
228	18	0
229	17	1
229	16	0
230	4	1
230	12	0
231	1	1
231	15	0
231	19	0
231	13	0
231	4	0
231	17	0
231	5	0
232	14	1
232	9	0
232	11	0
232	16	0
233	2	1
233	8	0
233	18	0
233	12	0
234	3	1
234	10	0
235	6	1
235	7	0
236	1	1
236	9	0
236	14	0
236	16	0
236	10	0
236	12	0
236	2	0
237	18	1
237	8	0
237	6	0
237	3	0
238	5	1
238	15	0
238	11	0
238	7	0
239	13	1
239	4	0
240	19	1
240	17	0
241	1	1
241	8	0
241	18	0
241	3	0
241	4	0
241	7	0
241	5	0
242	11	1
242	15	0
242	19	0
242	13	0
243	2	1
243	9	0
243	6	0
243	17	0
244	16	1
244	10	0
245	14	1
245	12	0
246	1	1
246	15	0
246	11	0
246	13	0
246	10	0
246	17	0
246	2	0
247	6	1
247	9	0
247	14	0
247	16	0
248	5	1
248	8	0
248	19	0
248	12	0
249	3	1
249	4	0
250	18	1
250	7	0
251	1	1
251	9	0
251	6	0
251	16	0
251	4	0
251	12	0
251	5	0
252	19	1
252	8	0
252	18	0
252	3	0
253	2	1
253	15	0
253	14	0
253	7	0
254	13	1
254	10	0
255	11	1
255	17	0
256	1	1
256	8	0
256	19	0
256	3	0
256	10	0
256	7	0
256	2	0
257	14	1
257	15	0
257	11	0
257	13	0
258	5	1
258	9	0
258	18	0
258	17	0
259	16	1
259	4	0
260	6	1
260	12	0
261	1	1
261	15	0
261	14	0
261	13	0
261	4	0
261	17	0
261	5	0
262	18	1
262	9	0
262	6	0
262	16	0
263	2	1
263	8	0
263	11	0
263	12	0
264	3	1
264	10	0
265	19	1
265	7	0
266	1	1
266	15	0
266	14	0
266	12	0
266	18	0
266	4	0
266	9	0
266	3	0
267	2	1
267	13	0
267	11	0
267	16	0
268	19	1
268	7	0
268	10	0
269	6	1
269	5	0
270	8	1
270	17	0
271	1	1
271	15	0
271	14	0
271	7	0
271	2	0
271	4	0
271	6	0
271	5	0
272	16	1
272	18	0
272	19	0
272	11	0
273	10	1
273	12	0
273	13	0
274	8	1
274	3	0
275	17	1
275	9	0
276	1	1
276	15	0
276	14	0
276	16	0
276	4	0
276	8	0
276	3	0
277	11	1
277	2	0
277	10	0
277	19	0
278	13	1
278	7	0
278	12	0
278	18	0
279	17	1
279	5	0
280	9	1
280	6	0
281	19	1
