2	10	1	2012-09-04 17:28:46
2	50	1	2012-09-04 17:31:58
2	24	1	2012-09-04 17:33:11
2	12	1	2012-09-04 17:35:41
2	1	1	2012-09-04 17:36:47
2	39	1	2012-09-04 17:39:47
2	22	1	2012-09-04 17:40:01
2	61	1	2012-09-04 17:49:24
2	30	-1	2012-09-04 17:49:27
2	39	1	2012-09-04 17:50:13
2	68	-1	2012-09-04 17:50:17
2	63	1	2012-09-04 17:51:03
2	18	1	2012-09-04 17:52:24
2	8	-1	2012-09-04 17:52:26
2	54	1	2012-09-04 17:52:30
2	24	1	2012-09-04 17:52:58
2	41	1	2012-09-04 17:53:50
2	63	1	2012-09-04 17:55:26
2	27	-1	2012-09-04 17:55:29
2	47	1	2012-09-04 17:57:07
2	17	1	2012-09-04 17:57:11
2	35	1	2012-09-04 17:58:20
2	10	1	2012-09-04 17:58:34
2	24	1	2012-09-04 17:58:38
2	26	1	2012-09-04 17:59:56
2	34	1	2012-09-04 18:00:00
2	38	1	2012-09-04 18:00:30
2	5	1	2012-09-04 18:01:21
2	52	1	2012-09-04 18:01:25
2	35	-1	2012-09-04 18:01:28
2	31	1	2012-09-04 18:01:52
2	6	1	2012-09-04 18:01:54
2	47	1	2012-09-04 18:02:32
2	24	1	2012-09-04 18:02:34
2	20	1	2012-09-04 18:02:57
2	29	-1	2012-09-04 18:03:06
2	31	1	2012-09-04 18:03:10
2	33	-1	2012-09-04 18:03:16
2	11	-1	2012-09-04 18:03:41
2	10	1	2012-09-04 18:04:38
2	10	1	2012-09-04 18:15:14
2	18	1	2012-09-04 18:07:58
2	107	1	2012-09-04 18:09:47
2	56	1	2012-09-04 18:11:00
2	4	-1	2012-09-04 18:11:01
2	11	1	2012-09-04 18:14:08
2	65	1	2012-09-04 18:15:11
2	7	1	2012-09-04 18:15:30
2	52	1	2012-09-04 18:16:16
2	47	1	2012-09-04 18:16:53
2	11	-1	2012-09-04 18:17:29
2	19	1	2012-09-04 18:18:38
2	6	1	2012-09-04 18:20:07
2	22	1	2012-09-04 18:20:16
2	17	-1	2012-09-04 18:20:21
2	18	1	2012-09-04 18:20:30
2	12	1	2012-09-04 18:21:03
2	51	1	2012-09-04 18:22:13
2	41	1	2012-09-04 18:23:57
2	65	1	2012-09-04 18:24:08
2	30	1	2012-09-04 18:24:36
2	22	1	2012-09-04 18:24:38
2	20	1	2012-09-04 18:28:57
2	38	1	2012-09-04 18:30:31
2	35	-1	2012-09-04 18:31:11
2	22	1	2012-09-04 18:31:17
2	10	1	2012-09-04 18:32:06
2	24	1	2012-09-04 18:32:37
2	5	1	2012-09-04 18:32:44
2	54	1	2012-09-04 18:33:17
2	62	1	2012-09-04 18:33:20
2	14	1	2012-09-04 18:34:00
2	71	1	2012-09-04 18:34:01
2	41	1	2012-09-04 18:35:17
2	20	1	2012-09-04 18:35:18
2	30	1	2012-09-04 18:35:36
2	18	-1	2012-09-04 18:35:42
2	56	1	2012-09-04 18:35:56
2	124	1	2012-09-04 18:39:16
2	17	-1	2012-09-04 18:41:43
2	38	1	2012-09-04 18:41:51
2	48	1	2012-09-04 18:42:14
2	35	-1	2012-09-04 18:42:44
2	24	1	2012-09-04 18:42:51
2	20	1	2012-09-04 18:43:22
2	24	1	2012-09-04 18:44:45
2	29	-1	2012-09-04 18:44:48
2	56	1	2012-09-04 18:44:53
2	71	1	2012-09-04 18:45:41
2	54	-1	2012-09-04 18:45:46
2	58	-1	2012-09-04 18:45:46
2	61	1	2012-09-04 18:45:50
2	2	1	2012-09-04 18:46:08
2	24	1	2012-09-04 18:46:20
2	16	-1	2012-09-04 18:46:24
2	35	1	2012-09-04 18:46:31
2	21	1	2012-09-04 18:46:33
2	48	1	2012-09-04 18:53:16
5	9	1	2012-09-04 17:25:38
5	62	1	2012-09-04 17:29:03
5	72	1	2012-09-04 17:33:27
5	31	-1	2012-09-04 17:35:20
5	66	1	2012-09-04 17:35:26
5	12	1	2012-09-04 17:35:28
5	55	1	2012-09-04 17:37:55
5	51	1	2012-09-04 17:38:24
5	39	-1	2012-09-04 17:39:01
5	35	1	2012-09-04 17:40:05
5	48	1	2012-09-04 17:40:09
5	32	-1	2012-09-04 17:40:16
5	37	-1	2012-09-04 17:40:18
5	45	1	2012-09-04 17:40:20
5	11	1	2012-09-04 17:40:39
5	35	1	2012-09-04 17:40:43
5	55	1	2012-09-04 17:41:04
5	43	-1	2012-09-04 17:41:48
5	66	-1	2012-09-04 17:42:16
5	47	1	2012-09-04 17:44:14
5	18	1	2012-09-04 17:45:25
5	8	1	2012-09-04 17:45:42
5	19	1	2012-09-04 17:46:16
5	7	1	2012-09-04 17:46:22
5	62	1	2012-09-04 17:49:15
5	17	1	2012-09-04 17:49:39
5	47	1	2012-09-04 17:49:42
5	34	1	2012-09-04 17:49:59
5	52	1	2012-09-04 17:50:40
5	35	1	2012-09-04 17:50:58
5	14	-1	2012-09-04 17:51:08
5	67	1	2012-09-04 17:51:29
5	52	1	2012-09-04 17:51:53
5	19	1	2012-09-04 17:51:55
5	1	1	2012-09-04 17:52:58
5	47	1	2012-09-04 17:53:04
5	42	1	2012-09-04 17:53:48
5	18	1	2012-09-04 17:53:47
5	50	1	2012-09-04 17:59:47
5	22	-1	2012-09-04 17:59:52
5	57	1	2012-09-04 17:57:36
5	65	1	2012-09-04 17:57:32
5	2	1	2012-09-04 17:57:34
5	15	-1	2012-09-04 17:57:38
5	67	1	2012-09-04 17:57:40
5	9	1	2012-09-04 17:57:41
5	31	-1	2012-09-04 17:58:04
5	65	1	2012-09-04 17:58:05
5	23	-1	2012-09-04 17:58:09
5	4	-1	2012-09-04 17:58:10
5	12	1	2012-09-04 17:58:14
5	64	1	2012-09-04 17:58:17
5	64	1	2012-09-04 18:00:43
5	42	-1	2012-09-04 18:00:52
5	18	1	2012-09-04 18:00:54
5	35	1	2012-09-04 17:58:35
5	29	-1	2012-09-04 18:00:59
5	68	-1	2012-09-04 18:00:59
5	43	1	2012-09-04 17:59:23
5	18	1	2012-09-04 17:59:28
5	39	-1	2012-09-04 17:59:58
5	32	-1	2012-09-04 17:59:56
5	19	1	2012-09-04 18:02:32
5	60	1	2012-09-04 18:02:36
5	5	-1	2012-09-04 18:02:39
5	44	1	2012-09-04 18:02:42
5	7	1	2012-09-04 18:02:46
5	48	1	2012-09-04 18:02:47
5	5	-1	2012-09-04 18:03:26
5	69	1	2012-09-04 18:03:30
5	25	-1	2012-09-04 18:03:31
5	62	1	2012-09-04 18:03:35
5	37	-1	2012-09-04 18:03:37
5	71	-1	2012-09-04 18:03:42
5	9	1	2012-09-04 18:04:15
5	68	1	2012-09-04 18:04:24
5	29	1	2012-09-04 18:04:17
5	63	1	2012-09-04 18:04:21
5	25	-1	2012-09-04 18:04:25
5	14	-1	2012-09-04 18:04:27
5	33	-1	2012-09-04 18:04:49
5	42	-1	2012-09-04 18:04:54
5	22	-1	2012-09-04 18:04:56
5	21	-1	2012-09-04 18:04:58
5	37	-1	2012-09-04 18:05:00
5	20	1	2012-09-04 18:05:01
5	13	-1	2012-09-04 18:05:56
5	68	-1	2012-09-04 18:06:38
5	53	-1	2012-09-04 18:06:38
5	10	-1	2012-09-04 18:06:47
5	37	-1	2012-09-04 18:06:48
5	57	1	2012-09-04 18:06:49
5	56	1	2012-09-04 18:07:56
5	61	1	2012-09-04 18:07:58
5	63	-1	2012-09-04 18:08:00
5	14	-1	2012-09-04 18:08:01
5	69	1	2012-09-04 18:08:02
5	46	-1	2012-09-04 18:08:05
5	52	1	2012-09-04 18:08:43
5	64	-1	2012-09-04 18:08:44
5	44	1	2012-09-04 18:08:45
5	54	-1	2012-09-04 18:08:48
5	31	1	2012-09-04 18:08:49
5	56	-1	2012-09-04 18:08:50
5	6	1	2012-09-04 18:09:18
5	72	1	2012-09-04 18:09:19
5	46	-1	2012-09-04 18:09:22
5	5	-1	2012-09-04 18:09:26
5	41	1	2012-09-04 18:09:27
5	20	1	2012-09-04 18:09:30
5	35	1	2012-09-04 18:09:48
5	34	-1	2012-09-04 18:09:51
5	48	1	2012-09-04 18:09:52
5	30	1	2012-09-04 18:09:52
5	26	1	2012-09-04 18:09:54
5	1	1	2012-09-04 18:09:55
5	64	1	2012-09-04 18:11:03
5	40	1	2012-09-04 18:11:09
5	26	1	2012-09-04 18:11:10
5	12	1	2012-09-04 18:11:12
5	22	-1	2012-09-04 18:11:13
5	30	1	2012-09-04 18:11:15
5	11	1	2012-09-04 18:11:37
5	48	1	2012-09-04 18:11:39
5	16	1	2012-09-04 18:11:40
5	24	-1	2012-09-04 18:11:43
5	29	-1	2012-09-04 18:11:44
5	9	1	2012-09-04 18:11:46
5	58	1	2012-09-04 18:12:28
5	23	-1	2012-09-04 18:12:30
5	29	-1	2012-09-04 18:12:32
5	38	-1	2012-09-04 18:12:32
5	18	1	2012-09-04 18:12:34
5	24	-1	2012-09-04 18:12:36
5	16	1	2012-09-04 18:13:14
5	45	1	2012-09-04 18:13:15
5	5	-1	2012-09-04 18:13:17
5	66	1	2012-09-04 18:13:21
5	52	1	2012-09-04 18:13:23
5	25	-1	2012-09-04 18:13:24
5	2	-1	2012-09-04 18:13:53
5	13	-1	2012-09-04 18:14:00
5	52	1	2012-09-04 18:14:01
5	19	1	2012-09-04 18:14:06
5	14	-1	2012-09-04 18:14:09
5	66	-1	2012-09-04 18:14:11
5	5	-1	2012-09-04 18:18:52
5	7	1	2012-09-04 18:18:55
5	34	-1	2012-09-04 18:18:56
5	39	-1	2012-09-04 18:18:57
5	59	-1	2012-09-04 18:19:12
5	31	1	2012-09-04 18:19:17
5	19	1	2012-09-04 18:20:31
5	18	1	2012-09-04 18:21:51
5	20	1	2012-09-04 18:21:52
5	35	1	2012-09-04 18:21:53
5	17	-1	2012-09-04 18:21:54
5	23	-1	2012-09-04 18:21:55
5	16	1	2012-09-04 18:22:57
5	9	1	2012-09-04 18:22:58
5	38	-1	2012-09-04 18:23:02
5	18	1	2012-09-04 18:23:03
5	60	-1	2012-09-04 18:23:06
5	45	1	2012-09-04 18:23:09
5	71	-1	2012-09-04 18:23:31
5	7	1	2012-09-04 18:23:32
5	23	-1	2012-09-04 18:23:33
5	49	1	2012-09-04 18:23:34
5	38	-1	2012-09-04 18:23:35
5	9	1	2012-09-04 18:23:36
5	55	1	2012-09-04 18:23:51
5	63	-1	2012-09-04 18:24:21
5	8	-1	2012-09-04 18:24:22
5	65	1	2012-09-04 18:24:23
5	37	-1	2012-09-04 18:24:24
5	57	1	2012-09-04 18:24:26
5	20	1	2012-09-04 18:24:47
5	30	1	2012-09-04 18:24:48
5	38	-1	2012-09-04 18:24:50
5	8	-1	2012-09-04 18:24:53
5	32	-1	2012-09-04 18:24:55
5	14	-1	2012-09-04 18:24:56
5	18	1	2012-09-04 18:25:20
5	66	-1	2012-09-04 18:25:23
5	64	-1	2012-09-04 18:25:25
5	28	-1	2012-09-04 18:25:28
5	38	-1	2012-09-04 18:25:31
5	30	1	2012-09-04 18:25:32
5	53	-1	2012-09-04 18:25:53
5	61	1	2012-09-04 18:25:59
5	5	-1	2012-09-04 18:26:01
5	27	-1	2012-09-04 18:26:02
5	56	1	2012-09-04 18:26:04
5	48	1	2012-09-04 18:26:08
5	36	-1	2012-09-04 18:26:21
5	38	-1	2012-09-04 18:26:23
5	65	1	2012-09-04 18:26:24
5	43	1	2012-09-04 18:26:26
5	39	-1	2012-09-04 18:26:27
5	23	-1	2012-09-04 18:26:28
5	18	1	2012-09-04 18:26:59
5	39	-1	2012-09-04 18:27:01
5	32	-1	2012-09-04 18:27:03
5	47	1	2012-09-04 18:27:07
5	7	-1	2012-09-04 18:27:09
5	34	-1	2012-09-04 18:27:11
5	41	1	2012-09-04 18:28:15
5	3	-1	2012-09-04 18:28:17
5	69	1	2012-09-04 18:28:18
5	50	-1	2012-09-04 18:28:20
5	40	1	2012-09-04 18:28:32
5	58	1	2012-09-04 18:28:34
5	66	-1	2012-09-04 18:29:07
5	62	1	2012-09-04 18:29:09
5	32	-1	2012-09-04 18:29:10
5	16	1	2012-09-04 18:29:11
5	4	-1	2012-09-04 18:29:14
5	57	1	2012-09-04 18:29:16
5	23	-1	2012-09-04 18:29:35
5	35	1	2012-09-04 18:29:36
5	3	-1	2012-09-04 18:29:39
5	61	1	2012-09-04 18:29:42
5	62	-1	2012-09-04 18:29:45
5	64	1	2012-09-04 18:29:44
5	2	-1	2012-09-04 18:30:23
5	69	1	2012-09-04 18:30:25
5	43	1	2012-09-04 18:30:26
5	52	1	2012-09-04 18:30:27
5	66	-1	2012-09-04 18:30:28
5	53	1	2012-09-04 18:30:29
5	6	1	2012-09-04 18:30:41
5	45	1	2012-09-04 18:30:54
5	25	-1	2012-09-04 18:30:56
5	43	1	2012-09-04 18:30:56
5	62	-1	2012-09-04 18:30:57
5	2	1	2012-09-04 18:30:58
5	9	1	2012-09-04 18:31:14
5	30	1	2012-09-04 18:31:16
5	45	1	2012-09-04 18:31:18
5	29	-1	2012-09-04 18:31:20
5	60	-1	2012-09-04 18:31:21
5	32	-1	2012-09-04 18:31:22
5	52	1	2012-09-04 18:31:31
5	47	1	2012-09-04 18:31:31
5	9	-1	2012-09-04 18:31:33
5	50	-1	2012-09-04 18:31:34
5	45	-1	2012-09-04 18:31:35
5	53	-1	2012-09-04 18:33:22
5	26	-1	2012-09-04 18:33:23
5	43	-1	2012-09-04 18:33:24
5	58	1	2012-09-04 18:33:32
5	8	-1	2012-09-04 18:33:33
5	42	-1	2012-09-04 18:33:33
6	36	-1	2012-09-04 17:25:24
6	49	1	2012-09-04 17:25:30
6	67	1	2012-09-04 17:25:47
6	55	1	2012-09-04 17:25:52
6	37	-1	2012-09-04 17:25:54
6	64	-1	2012-09-04 17:25:55
6	50	-1	2012-09-04 17:26:42
6	63	-1	2012-09-04 17:26:44
6	10	1	2012-09-04 17:26:53
6	28	1	2012-09-04 17:27:10
6	33	-1	2012-09-04 17:27:05
6	25	-1	2012-09-04 17:27:12
6	24	1	2012-09-04 17:27:49
6	8	1	2012-09-04 17:27:53
6	53	-1	2012-09-04 17:28:08
6	14	1	2012-09-04 17:28:13
6	31	-1	2012-09-04 17:28:16
6	40	-1	2012-09-04 17:28:21
6	9	1	2012-09-04 17:29:40
6	10	1	2012-09-04 17:29:43
6	24	-1	2012-09-04 17:29:50
6	70	-1	2012-09-04 17:29:52
6	2	-1	2012-09-04 17:29:54
6	36	-1	2012-09-04 17:29:55
6	6	1	2012-09-04 17:31:02
6	45	1	2012-09-04 17:31:03
6	10	1	2012-09-04 17:31:13
6	41	-1	2012-09-04 17:31:15
6	18	-1	2012-09-04 17:31:17
6	27	-1	2012-09-04 17:31:18
6	16	1	2012-09-04 17:32:31
6	17	1	2012-09-04 17:32:26
6	2	1	2012-09-04 17:32:18
6	38	-1	2012-09-04 17:32:23
6	40	-1	2012-09-04 17:32:24
6	8	1	2012-09-04 17:32:30
6	45	1	2012-09-04 17:32:53
6	29	1	2012-09-04 17:33:20
6	50	-1	2012-09-04 17:33:31
6	43	-1	2012-09-04 17:33:32
6	25	-1	2012-09-04 17:33:33
6	39	-1	2012-09-04 17:33:34
6	68	1	2012-09-04 17:33:47
6	39	1	2012-09-04 17:33:54
6	71	1	2012-09-04 17:34:00
6	44	-1	2012-09-04 17:34:01
6	15	-1	2012-09-04 17:34:06
6	31	-1	2012-09-04 17:34:07
6	12	1	2012-09-04 17:35:17
6	31	-1	2012-09-04 17:35:20
6	66	-1	2012-09-04 17:35:34
6	5	-1	2012-09-04 17:35:43
6	46	1	2012-09-04 17:35:59
6	42	1	2012-09-04 17:35:46
6	34	1	2012-09-04 17:39:35
6	67	-1	2012-09-04 17:39:38
6	51	-1	2012-09-04 17:39:41
6	63	1	2012-09-04 17:39:46
6	26	-1	2012-09-04 17:39:47
6	8	-1	2012-09-04 17:39:53
6	72	1	2012-09-04 17:40:05
6	12	1	2012-09-04 17:40:07
6	3	-1	2012-09-04 17:40:11
6	14	-1	2012-09-04 17:40:12
6	64	-1	2012-09-04 17:40:12
6	33	-1	2012-09-04 17:40:13
6	67	-1	2012-09-04 17:40:42
6	64	-1	2012-09-04 17:40:44
6	29	-1	2012-09-04 17:40:45
6	36	-1	2012-09-04 17:41:07
6	66	1	2012-09-04 17:40:49
6	53	-1	2012-09-04 17:40:51
6	63	-1	2012-09-04 17:46:32
6	54	-1	2012-09-04 17:46:36
6	5	-1	2012-09-04 17:46:40
6	67	1	2012-09-04 17:46:42
6	18	1	2012-09-04 17:46:44
6	8	1	2012-09-04 17:46:46
6	54	1	2012-09-04 17:46:56
6	45	1	2012-09-04 17:46:59
6	17	-1	2012-09-04 17:47:06
6	69	-1	2012-09-04 17:47:08
6	52	1	2012-09-04 17:47:13
6	6	1	2012-09-04 17:48:08
6	4	1	2012-09-04 17:48:23
6	64	-1	2012-09-04 17:48:33
6	63	-1	2012-09-04 17:48:34
6	70	-1	2012-09-04 17:48:34
6	44	1	2012-09-04 17:48:39
6	52	-1	2012-09-04 17:50:01
6	35	-1	2012-09-04 17:50:03
6	14	1	2012-09-04 17:50:05
6	15	1	2012-09-04 17:50:09
6	26	-1	2012-09-04 17:50:10
6	67	-1	2012-09-04 17:50:10
6	13	1	2012-09-04 17:51:46
6	6	1	2012-09-04 17:51:50
6	37	1	2012-09-04 17:51:52
6	14	-1	2012-09-04 17:51:53
6	31	-1	2012-09-04 17:52:08
6	52	-1	2012-09-04 17:52:11
6	13	1	2012-09-04 17:57:01
6	35	-1	2012-09-04 17:57:01
6	47	1	2012-09-04 17:57:00
6	56	-1	2012-09-04 17:56:57
6	5	-1	2012-09-04 17:56:56
6	65	-1	2012-09-04 17:57:03
6	5	-1	2012-09-04 17:55:02
6	14	1	2012-09-04 17:55:02
6	15	1	2012-09-04 17:55:04
6	27	-1	2012-09-04 17:55:10
6	56	-1	2012-09-04 17:55:14
6	63	-1	2012-09-04 17:55:22
6	9	1	2012-09-04 17:57:31
6	21	1	2012-09-04 17:57:36
6	45	-1	2012-09-04 17:57:43
6	50	-1	2012-09-04 17:57:44
6	47	-1	2012-09-04 17:57:46
6	52	-1	2012-09-04 17:57:48
6	24	-1	2012-09-04 18:06:16
6	62	-1	2012-09-04 18:06:22
6	47	1	2012-09-04 18:06:25
6	63	-1	2012-09-04 18:06:20
6	68	1	2012-09-04 18:06:11
6	55	-1	2012-09-04 18:06:12
6	20	1	2012-09-04 18:08:06
6	1	1	2012-09-04 18:09:10
6	53	-1	2012-09-04 18:09:31
6	58	-1	2012-09-04 18:09:34
6	33	-1	2012-09-04 18:09:35
6	70	-1	2012-09-04 18:09:36
6	60	1	2012-09-04 18:09:38
6	107	-1	2012-09-04 18:10:37
6	15	1	2012-09-04 18:10:25
6	7	1	2012-09-04 18:10:27
6	45	1	2012-09-04 18:10:29
6	65	-1	2012-09-04 18:10:31
6	70	-1	2012-09-04 18:10:32
6	13	-1	2012-09-04 18:10:33
6	12	1	2012-09-04 18:13:57
6	47	1	2012-09-04 18:14:02
6	29	-1	2012-09-04 18:14:02
6	5	-1	2012-09-04 18:14:03
6	71	-1	2012-09-04 18:14:04
6	42	-1	2012-09-04 18:14:05
6	43	-1	2012-09-04 18:14:05
6	5	-1	2012-09-04 18:14:52
6	31	-1	2012-09-04 18:14:54
6	42	-1	2012-09-04 18:14:59
6	3	1	2012-09-04 18:15:01
6	53	-1	2012-09-04 18:15:03
6	28	-1	2012-09-04 18:15:05
6	42	-1	2012-09-04 18:15:23
6	65	-1	2012-09-04 18:15:25
6	22	1	2012-09-04 18:15:28
6	11	1	2012-09-04 18:15:29
6	1	1	2012-09-04 18:15:31
6	10	1	2012-09-04 18:15:34
6	3	1	2012-09-04 18:29:36
6	21	-1	2012-09-04 18:29:39
6	58	-1	2012-09-04 18:29:38
6	19	1	2012-09-04 18:20:29
6	52	1	2012-09-04 18:22:04
6	1	-1	2012-09-04 18:22:37
6	10	1	2012-09-04 18:22:36
6	27	-1	2012-09-04 18:22:39
6	56	-1	2012-09-04 18:22:41
6	68	1	2012-09-04 18:22:42
6	63	-1	2012-09-04 18:22:43
6	11	1	2012-09-04 18:23:12
6	48	-1	2012-09-04 18:23:16
6	7	1	2012-09-04 18:23:18
6	62	-1	2012-09-04 18:23:36
6	19	1	2012-09-04 18:23:39
6	17	-1	2012-09-04 18:23:41
6	63	-1	2012-09-04 18:23:42
6	36	-1	2012-09-04 18:23:43
6	41	-1	2012-09-04 18:23:46
6	19	1	2012-09-04 18:24:03
6	20	-1	2012-09-04 18:24:15
6	11	1	2012-09-04 18:24:14
6	15	1	2012-09-04 18:24:41
6	67	-1	2012-09-04 18:24:51
6	44	1	2012-09-04 18:24:53
6	38	-1	2012-09-04 18:24:54
6	27	-1	2012-09-04 18:24:56
6	42	-1	2012-09-04 18:24:57
6	1	-1	2012-09-04 18:25:24
6	51	-1	2012-09-04 18:25:25
6	3	1	2012-09-04 18:25:26
6	54	-1	2012-09-04 18:25:27
6	32	-1	2012-09-04 18:25:29
6	39	-1	2012-09-04 18:25:29
6	3	1	2012-09-04 18:25:43
6	13	-1	2012-09-04 18:26:30
6	57	1	2012-09-04 18:26:34
6	54	-1	2012-09-04 18:26:39
6	66	1	2012-09-04 18:26:45
6	17	-1	2012-09-04 18:26:47
6	63	-1	2012-09-04 18:26:49
6	1	1	2012-09-04 18:27:58
6	60	1	2012-09-04 18:28:02
6	22	1	2012-09-04 18:28:05
6	32	-1	2012-09-04 18:28:07
6	35	-1	2012-09-04 18:28:07
6	71	-1	2012-09-04 18:28:08
6	2	1	2012-09-04 18:29:35
6	29	-1	2012-09-04 18:29:37
6	51	-1	2012-09-04 18:29:40
6	57	1	2012-09-04 18:29:50
6	71	1	2012-09-04 18:29:51
6	21	-1	2012-09-04 18:29:56
6	36	-1	2012-09-04 18:29:58
6	50	-1	2012-09-04 18:29:58
6	32	-1	2012-09-04 18:29:59
6	12	1	2012-09-04 18:30:09
6	3	1	2012-09-04 18:30:10
6	19	1	2012-09-04 18:30:13
6	40	-1	2012-09-04 18:30:18
6	66	-1	2012-09-04 18:30:20
6	71	-1	2012-09-04 18:30:21
6	41	1	2012-09-04 18:30:42
6	3	1	2012-09-04 18:30:43
6	69	-1	2012-09-04 18:30:45
6	50	-1	2012-09-04 18:30:53
6	40	-1	2012-09-04 18:30:55
6	58	-1	2012-09-04 18:30:56
6	51	-1	2012-09-04 18:31:56
6	28	-1	2012-09-04 18:31:58
6	8	-1	2012-09-04 18:32:00
6	68	1	2012-09-04 18:32:02
6	9	1	2012-09-04 18:32:03
6	47	-1	2012-09-04 18:32:04
6	31	-1	2012-09-04 18:32:24
6	24	-1	2012-09-04 18:32:25
6	2	1	2012-09-04 18:32:29
6	66	1	2012-09-04 18:32:44
6	63	-1	2012-09-04 18:32:32
6	45	-1	2012-09-04 18:32:33
6	47	-1	2012-09-04 18:33:26
6	70	1	2012-09-04 18:33:30
6	17	-1	2012-09-04 18:33:31
6	2	-1	2012-09-04 18:33:33
6	20	1	2012-09-04 18:33:34
6	55	-1	2012-09-04 18:33:35
6	61	1	2012-09-04 18:34:39
6	23	-1	2012-09-04 18:34:51
6	35	-1	2012-09-04 18:34:52
6	3	-1	2012-09-04 18:34:53
6	64	-1	2012-09-04 18:34:55
6	62	-1	2012-09-04 18:34:55
6	56	1	2012-09-04 18:35:21
6	60	1	2012-09-04 18:35:22
6	2	1	2012-09-04 18:35:23
6	55	-1	2012-09-04 18:35:25
6	39	-1	2012-09-04 18:35:27
6	21	-1	2012-09-04 18:35:28
6	42	-1	2012-09-04 18:35:50
6	48	-1	2012-09-04 18:35:51
6	68	1	2012-09-04 18:35:55
6	18	-1	2012-09-04 18:35:57
6	15	-1	2012-09-04 18:35:58
6	9	1	2012-09-04 18:35:58
6	59	1	2012-09-04 18:36:39
6	11	1	2012-09-04 18:36:42
6	24	-1	2012-09-04 18:36:48
6	35	-1	2012-09-04 18:36:49
6	8	-1	2012-09-04 18:36:52
6	44	-1	2012-09-04 18:36:53
6	10	1	2012-09-04 18:37:59
6	16	1	2012-09-04 18:38:00
6	11	1	2012-09-04 18:38:02
6	6	1	2012-09-04 18:39:06
6	45	-1	2012-09-04 18:39:09
6	25	-1	2012-09-04 18:39:11
6	2	1	2012-09-04 18:39:14
6	62	-1	2012-09-04 18:39:16
6	43	-1	2012-09-04 18:39:17
6	55	1	2012-09-04 18:39:59
6	57	1	2012-09-04 18:40:02
6	63	-1	2012-09-04 18:40:04
6	8	-1	2012-09-04 18:40:05
6	65	-1	2012-09-04 18:40:06
6	37	-1	2012-09-04 18:40:07
6	52	1	2012-09-04 18:40:42
6	64	-1	2012-09-04 18:40:44
6	40	-1	2012-09-04 18:40:45
6	47	-1	2012-09-04 18:40:46
6	35	-1	2012-09-04 18:40:47
6	13	1	2012-09-04 18:40:48
6	22	1	2012-09-04 18:41:07
6	59	1	2012-09-04 18:41:08
6	66	-1	2012-09-04 18:41:09
6	64	-1	2012-09-04 18:41:10
6	44	-1	2012-09-04 18:41:12
6	32	-1	2012-09-04 18:41:13
7	48	1	2012-09-04 17:23:04
7	26	1	2012-09-04 17:23:05
7	5	-1	2012-09-04 17:23:13
7	54	-1	2012-09-04 17:23:14
7	45	-1	2012-09-04 17:23:15
7	49	1	2012-09-04 17:25:49
7	30	-1	2012-09-04 17:51:22
7	52	-1	2012-09-04 17:51:25
7	45	1	2012-09-04 17:27:27
7	33	-1	2012-09-04 17:51:29
7	44	1	2012-09-04 17:28:18
7	64	1	2012-09-04 17:29:17
7	26	1	2012-09-04 17:32:41
7	54	-1	2012-09-04 17:34:21
7	25	1	2012-09-04 17:34:25
7	72	1	2012-09-04 17:34:27
