1,1,0.93333
0,0,0.75
0.86131,0.16541,0.84815
0.89333,0.57778,0.71667
0.69048,0.13889,0.79825
0,0,0.60078
0.79032,0.27143,0.75758
1,1,0.81013
0.74699,0.32323,0.70879
0.96721,0.28205,0.87
1,0.90625,0.74783
1,1,0.65759
0.62857,0.17054,0.73932
1,1,0.79487
0.83186,0.41573,0.72277
0.47253,0.082192,0.74684
0.93151,0.53704,0.73228
0.48438,0.16456,0.67832
0,0,0.65
